local_datetime,settlementPeriod,quantity
2021-02-21 23:30:00+00:00,48,20308
2021-02-22 00:00:00+00:00,1,21039
2021-02-22 00:30:00+00:00,2,20981
2021-02-22 01:00:00+00:00,3,20938
2021-02-22 01:30:00+00:00,4,20881
2021-02-22 02:00:00+00:00,5,20892
2021-02-22 02:30:00+00:00,6,20945
2021-02-22 03:00:00+00:00,7,21059
2021-02-22 03:30:00+00:00,8,21024
2021-02-22 04:00:00+00:00,9,21110
2021-02-22 04:30:00+00:00,10,21296
2021-02-22 05:00:00+00:00,11,21656
2021-02-22 05:30:00+00:00,12,22457
2021-02-22 06:00:00+00:00,13,24138
2021-02-22 06:30:00+00:00,14,27231
2021-02-22 07:00:00+00:00,15,30196
2021-02-22 07:30:00+00:00,16,31522
2021-02-22 08:00:00+00:00,17,33297
2021-02-22 08:30:00+00:00,18,34322
2021-02-22 09:00:00+00:00,19,34941
2021-02-22 09:30:00+00:00,20,35169
2021-02-22 10:00:00+00:00,21,35378
2021-02-22 10:30:00+00:00,22,35594
2021-02-22 11:00:00+00:00,23,35819
2021-02-22 11:30:00+00:00,24,36136
2021-02-22 12:00:00+00:00,25,36433
2021-02-22 12:30:00+00:00,26,36613
2021-02-22 13:00:00+00:00,27,36688
2021-02-22 13:30:00+00:00,28,36636
2021-02-22 14:00:00+00:00,29,36766
2021-02-22 14:30:00+00:00,30,36951
2021-02-22 15:00:00+00:00,31,36897
2021-02-22 15:30:00+00:00,32,36612
2021-02-22 16:00:00+00:00,33,36143
2021-02-22 16:30:00+00:00,34,35897
2021-02-22 17:00:00+00:00,35,36223
2021-02-22 17:30:00+00:00,36,36405
2021-02-22 18:00:00+00:00,37,36621
2021-02-22 18:30:00+00:00,38,36470
2021-02-22 19:00:00+00:00,39,35960
2021-02-22 19:30:00+00:00,40,35650
2021-02-22 20:00:00+00:00,41,34518
2021-02-22 20:30:00+00:00,42,33438
2021-02-22 21:00:00+00:00,43,32865
2021-02-22 21:30:00+00:00,44,31353
2021-02-22 22:00:00+00:00,45,29220
2021-02-22 22:30:00+00:00,46,27657
2021-02-22 23:00:00+00:00,47,24018
2021-02-22 23:30:00+00:00,48,21730
2021-02-23 00:00:00+00:00,1,21986
2021-02-23 00:30:00+00:00,2,22348
2021-02-23 01:00:00+00:00,3,22708
2021-02-23 01:30:00+00:00,4,23077
2021-02-23 02:00:00+00:00,5,23499
2021-02-23 02:30:00+00:00,6,23934
2021-02-23 03:00:00+00:00,7,24416
2021-02-23 03:30:00+00:00,8,24824
2021-02-23 04:00:00+00:00,9,25231
2021-02-23 04:30:00+00:00,10,25664
2021-02-23 05:00:00+00:00,11,26326
2021-02-23 05:30:00+00:00,12,26873
2021-02-23 06:00:00+00:00,13,27537
2021-02-23 06:30:00+00:00,14,28577
2021-02-23 07:00:00+00:00,15,30207
2021-02-23 07:30:00+00:00,16,31103
2021-02-23 08:00:00+00:00,17,32195
2021-02-23 08:30:00+00:00,18,33326
2021-02-23 09:00:00+00:00,19,34254
2021-02-23 09:30:00+00:00,20,35067
2021-02-23 10:00:00+00:00,21,35539
2021-02-23 10:30:00+00:00,22,35990
2021-02-23 11:00:00+00:00,23,36400
2021-02-23 11:30:00+00:00,24,36662
2021-02-23 12:00:00+00:00,25,36677
2021-02-23 12:30:00+00:00,26,36522
2021-02-23 13:00:00+00:00,27,36001
2021-02-23 13:30:00+00:00,28,35544
2021-02-23 14:00:00+00:00,29,35120
2021-02-23 14:30:00+00:00,30,34741
2021-02-23 15:00:00+00:00,31,34340
2021-02-23 15:30:00+00:00,32,34402
2021-02-23 16:00:00+00:00,33,35470
2021-02-23 16:30:00+00:00,34,35533
2021-02-23 17:00:00+00:00,35,35568
2021-02-23 17:30:00+00:00,36,35109
2021-02-23 18:00:00+00:00,37,34916
2021-02-23 18:30:00+00:00,38,34612
2021-02-23 19:00:00+00:00,39,34249
2021-02-23 19:30:00+00:00,40,33674
2021-02-23 20:00:00+00:00,41,31935
2021-02-23 20:30:00+00:00,42,30894
2021-02-23 21:00:00+00:00,43,30735
2021-02-23 21:30:00+00:00,44,30653
2021-02-23 22:00:00+00:00,45,30445
2021-02-23 22:30:00+00:00,46,30166
2021-02-23 23:00:00+00:00,47,29996
2021-02-23 23:30:00+00:00,48,30010
2021-02-24 00:00:00+00:00,1,27461
2021-02-24 00:30:00+00:00,2,27338
2021-02-24 01:00:00+00:00,3,27229
2021-02-24 01:30:00+00:00,4,27111
2021-02-24 02:00:00+00:00,5,27052
2021-02-24 02:30:00+00:00,6,26949
2021-02-24 03:00:00+00:00,7,26835
2021-02-24 03:30:00+00:00,8,26733
2021-02-24 04:00:00+00:00,9,26669
2021-02-24 04:30:00+00:00,10,26600
2021-02-24 05:00:00+00:00,11,27031
2021-02-24 05:30:00+00:00,12,27173
2021-02-24 06:00:00+00:00,13,27379
2021-02-24 06:30:00+00:00,14,27749
2021-02-24 07:00:00+00:00,15,29040
2021-02-24 07:30:00+00:00,16,30125
2021-02-24 08:00:00+00:00,17,30178
2021-02-24 08:30:00+00:00,18,31601
2021-02-24 09:00:00+00:00,19,32981
2021-02-24 09:30:00+00:00,20,33255
2021-02-24 10:00:00+00:00,21,33518
2021-02-24 10:30:00+00:00,22,33738
2021-02-24 11:00:00+00:00,23,33930
2021-02-24 11:30:00+00:00,24,33952
2021-02-24 12:00:00+00:00,25,33805
2021-02-24 12:30:00+00:00,26,33554
2021-02-24 13:00:00+00:00,27,33250
2021-02-24 13:30:00+00:00,28,32852
2021-02-24 14:00:00+00:00,29,32280
2021-02-24 14:30:00+00:00,30,32308
2021-02-24 15:00:00+00:00,31,32299
2021-02-24 15:30:00+00:00,32,32663
2021-02-24 16:00:00+00:00,33,33361
2021-02-24 16:30:00+00:00,34,33445
2021-02-24 17:00:00+00:00,35,33176
2021-02-24 17:30:00+00:00,36,33312
2021-02-24 18:00:00+00:00,37,33176
2021-02-24 18:30:00+00:00,38,33098
2021-02-24 19:00:00+00:00,39,32931
2021-02-24 19:30:00+00:00,40,32634
2021-02-24 20:00:00+00:00,41,31997
2021-02-24 20:30:00+00:00,42,30840
2021-02-24 21:00:00+00:00,43,29706
2021-02-24 21:30:00+00:00,44,28485
2021-02-24 22:00:00+00:00,45,26774
2021-02-24 22:30:00+00:00,46,25699
2021-02-24 23:00:00+00:00,47,25351
2021-02-24 23:30:00+00:00,48,24986
2021-02-25 00:00:00+00:00,1,22365
2021-02-25 00:30:00+00:00,2,22297
2021-02-25 01:00:00+00:00,3,22234
2021-02-25 01:30:00+00:00,4,22190
2021-02-25 02:00:00+00:00,5,22142
2021-02-25 02:30:00+00:00,6,22083
2021-02-25 03:00:00+00:00,7,22004
2021-02-25 03:30:00+00:00,8,21881
2021-02-25 04:00:00+00:00,9,21796
2021-02-25 04:30:00+00:00,10,21727
2021-02-25 05:00:00+00:00,11,21867
2021-02-25 05:30:00+00:00,12,22277
2021-02-25 06:00:00+00:00,13,23675
2021-02-25 06:30:00+00:00,14,27792
2021-02-25 07:00:00+00:00,15,32324
2021-02-25 07:30:00+00:00,16,33066
2021-02-25 08:00:00+00:00,17,33455
2021-02-25 08:30:00+00:00,18,33781
2021-02-25 09:00:00+00:00,19,34299
2021-02-25 09:30:00+00:00,20,34662
2021-02-25 10:00:00+00:00,21,34886
2021-02-25 10:30:00+00:00,22,35073
2021-02-25 11:00:00+00:00,23,35193
2021-02-25 11:30:00+00:00,24,35311
2021-02-25 12:00:00+00:00,25,35352
2021-02-25 12:30:00+00:00,26,35276
2021-02-25 13:00:00+00:00,27,35098
2021-02-25 13:30:00+00:00,28,34832
2021-02-25 14:00:00+00:00,29,34409
2021-02-25 14:30:00+00:00,30,34791
2021-02-25 15:00:00+00:00,31,34986
2021-02-25 15:30:00+00:00,32,35293
2021-02-25 16:00:00+00:00,33,35800
2021-02-25 16:30:00+00:00,34,36045
2021-02-25 17:00:00+00:00,35,36052
2021-02-25 17:30:00+00:00,36,36375
2021-02-25 18:00:00+00:00,37,36316
2021-02-25 18:30:00+00:00,38,36191
2021-02-25 19:00:00+00:00,39,35899
2021-02-25 19:30:00+00:00,40,35450
2021-02-25 20:00:00+00:00,41,34678
2021-02-25 20:30:00+00:00,42,33434
2021-02-25 21:00:00+00:00,43,31743
2021-02-25 21:30:00+00:00,44,29996
2021-02-25 22:00:00+00:00,45,27674
2021-02-25 22:30:00+00:00,46,26866
2021-02-25 23:00:00+00:00,47,22019
2021-02-25 23:30:00+00:00,48,18347
2021-02-26 00:00:00+00:00,1,23012
2021-02-26 00:30:00+00:00,2,22861
2021-02-26 01:00:00+00:00,3,22704
2021-02-26 01:30:00+00:00,4,22558
2021-02-26 02:00:00+00:00,5,22424
2021-02-26 02:30:00+00:00,6,22261
2021-02-26 03:00:00+00:00,7,22145
2021-02-26 03:30:00+00:00,8,22012
2021-02-26 04:00:00+00:00,9,21928
2021-02-26 04:30:00+00:00,10,21901
2021-02-26 05:00:00+00:00,11,22146
2021-02-26 05:30:00+00:00,12,22728
2021-02-26 06:00:00+00:00,13,24221
2021-02-26 06:30:00+00:00,14,26859
2021-02-26 07:00:00+00:00,15,29738
2021-02-26 07:30:00+00:00,16,31231
2021-02-26 08:00:00+00:00,17,32734
2021-02-26 08:30:00+00:00,18,33683
2021-02-26 09:00:00+00:00,19,34383
2021-02-26 09:30:00+00:00,20,35110
2021-02-26 10:00:00+00:00,21,35510
2021-02-26 10:30:00+00:00,22,35987
2021-02-26 11:00:00+00:00,23,35971
2021-02-26 11:30:00+00:00,24,36247
2021-02-26 12:00:00+00:00,25,35951
2021-02-26 12:30:00+00:00,26,35530
2021-02-26 13:00:00+00:00,27,34773
2021-02-26 13:30:00+00:00,28,33916
2021-02-26 14:00:00+00:00,29,33310
2021-02-26 14:30:00+00:00,30,32711
2021-02-26 15:00:00+00:00,31,32495
2021-02-26 15:30:00+00:00,32,32619
2021-02-26 16:00:00+00:00,33,34125
2021-02-26 16:30:00+00:00,34,34165
2021-02-26 17:00:00+00:00,35,34224
2021-02-26 17:30:00+00:00,36,34371
2021-02-26 18:00:00+00:00,37,34579
2021-02-26 18:30:00+00:00,38,34708
2021-02-26 19:00:00+00:00,39,34212
2021-02-26 19:30:00+00:00,40,34051
2021-02-26 20:00:00+00:00,41,33527
2021-02-26 20:30:00+00:00,42,32756
2021-02-26 21:00:00+00:00,43,31227
2021-02-26 21:30:00+00:00,44,28583
2021-02-26 22:00:00+00:00,45,26650
2021-02-26 22:30:00+00:00,46,26270
2021-02-26 23:00:00+00:00,47,23115
2021-02-26 23:30:00+00:00,48,20944
2021-02-27 00:00:00+00:00,1,23052
2021-02-27 00:30:00+00:00,2,23055
2021-02-27 01:00:00+00:00,3,22729
2021-02-27 01:30:00+00:00,4,22415
2021-02-27 02:00:00+00:00,5,22242
2021-02-27 02:30:00+00:00,6,22201
2021-02-27 03:00:00+00:00,7,22091
2021-02-27 03:30:00+00:00,8,21944
2021-02-27 04:00:00+00:00,9,21751
2021-02-27 04:30:00+00:00,10,21550
2021-02-27 05:00:00+00:00,11,21364
2021-02-27 05:30:00+00:00,12,21245
2021-02-27 06:00:00+00:00,13,21903
2021-02-27 06:30:00+00:00,14,23088
2021-02-27 07:00:00+00:00,15,24408
2021-02-27 07:30:00+00:00,16,25746
2021-02-27 08:00:00+00:00,17,27320
2021-02-27 08:30:00+00:00,18,28447
2021-02-27 09:00:00+00:00,19,29164
2021-02-27 09:30:00+00:00,20,29635
2021-02-27 10:00:00+00:00,21,30236
2021-02-27 10:30:00+00:00,22,30705
2021-02-27 11:00:00+00:00,23,30804
2021-02-27 11:30:00+00:00,24,30888
2021-02-27 12:00:00+00:00,25,30887
2021-02-27 12:30:00+00:00,26,30692
2021-02-27 13:00:00+00:00,27,30206
2021-02-27 13:30:00+00:00,28,29633
2021-02-27 14:00:00+00:00,29,28948
2021-02-27 14:30:00+00:00,30,28483
2021-02-27 15:00:00+00:00,31,28505
2021-02-27 15:30:00+00:00,32,28610
2021-02-27 16:00:00+00:00,33,29504
2021-02-27 16:30:00+00:00,34,29625
2021-02-27 17:00:00+00:00,35,30115
2021-02-27 17:30:00+00:00,36,30295
2021-02-27 18:00:00+00:00,37,30623
2021-02-27 18:30:00+00:00,38,30642
2021-02-27 19:00:00+00:00,39,30264
2021-02-27 19:30:00+00:00,40,30010
2021-02-27 20:00:00+00:00,41,29619
2021-02-27 20:30:00+00:00,42,29042
2021-02-27 21:00:00+00:00,43,27811
2021-02-27 21:30:00+00:00,44,26861
2021-02-27 22:00:00+00:00,45,25409
2021-02-27 22:30:00+00:00,46,24437
2021-02-27 23:00:00+00:00,47,23193
2021-02-27 23:30:00+00:00,48,21949
2021-02-28 00:00:00+00:00,1,22506
2021-02-28 00:30:00+00:00,2,22639
2021-02-28 01:00:00+00:00,3,22633
2021-02-28 01:30:00+00:00,4,22608
2021-02-28 02:00:00+00:00,5,22460
2021-02-28 02:30:00+00:00,6,22313
2021-02-28 03:00:00+00:00,7,21848
2021-02-28 03:30:00+00:00,8,21692
2021-02-28 04:00:00+00:00,9,21239
2021-02-28 04:30:00+00:00,10,21197
2021-02-28 05:00:00+00:00,11,21381
2021-02-28 05:30:00+00:00,12,21533
2021-02-28 06:00:00+00:00,13,22359
2021-02-28 06:30:00+00:00,14,22876
2021-02-28 07:00:00+00:00,15,23305
2021-02-28 07:30:00+00:00,16,24094
2021-02-28 08:00:00+00:00,17,25178
2021-02-28 08:30:00+00:00,18,26549
2021-02-28 09:00:00+00:00,19,28142
2021-02-28 09:30:00+00:00,20,29428
2021-02-28 10:00:00+00:00,21,30393
2021-02-28 10:30:00+00:00,22,31041
2021-02-28 11:00:00+00:00,23,31500
2021-02-28 11:30:00+00:00,24,31907
2021-02-28 12:00:00+00:00,25,32154
2021-02-28 12:30:00+00:00,26,32182
2021-02-28 13:00:00+00:00,27,31974
2021-02-28 13:30:00+00:00,28,31888
2021-02-28 14:00:00+00:00,29,31946
2021-02-28 14:30:00+00:00,30,31536
2021-02-28 15:00:00+00:00,31,31707
2021-02-28 15:30:00+00:00,32,32020
2021-02-28 16:00:00+00:00,33,32522
2021-02-28 16:30:00+00:00,34,33189
2021-02-28 17:00:00+00:00,35,33987
2021-02-28 17:30:00+00:00,36,33895
2021-02-28 18:00:00+00:00,37,34060
2021-02-28 18:30:00+00:00,38,34095
2021-02-28 19:00:00+00:00,39,33757
2021-02-28 19:30:00+00:00,40,33619
2021-02-28 20:00:00+00:00,41,33238
2021-02-28 20:30:00+00:00,42,32572
2021-02-28 21:00:00+00:00,43,30472
2021-02-28 21:30:00+00:00,44,28216
2021-02-28 22:00:00+00:00,45,26519
2021-02-28 22:30:00+00:00,46,25847
2021-02-28 23:00:00+00:00,47,23272
2021-02-28 23:30:00+00:00,48,20814
2021-03-01 00:00:00+00:00,1,23826
2021-03-01 00:30:00+00:00,2,23938
2021-03-01 01:00:00+00:00,3,23906
2021-03-01 01:30:00+00:00,4,23784
2021-03-01 02:00:00+00:00,5,23487
2021-03-01 02:30:00+00:00,6,23413
2021-03-01 03:00:00+00:00,7,22888
2021-03-01 03:30:00+00:00,8,23099
2021-03-01 04:00:00+00:00,9,23647
2021-03-01 04:30:00+00:00,10,24217
2021-03-01 05:00:00+00:00,11,25533
2021-03-01 05:30:00+00:00,12,26807
2021-03-01 06:00:00+00:00,13,28730
2021-03-01 06:30:00+00:00,14,31017
2021-03-01 07:00:00+00:00,15,32951
2021-03-01 07:30:00+00:00,16,33830
2021-03-01 08:00:00+00:00,17,34928
2021-03-01 08:30:00+00:00,18,35742
2021-03-01 09:00:00+00:00,19,36454
2021-03-01 09:30:00+00:00,20,37102
2021-03-01 10:00:00+00:00,21,37678
2021-03-01 10:30:00+00:00,22,38081
2021-03-01 11:00:00+00:00,23,38363
2021-03-01 11:30:00+00:00,24,38708
2021-03-01 12:00:00+00:00,25,38964
2021-03-01 12:30:00+00:00,26,39032
2021-03-01 13:00:00+00:00,27,38804
2021-03-01 13:30:00+00:00,28,38283
2021-03-01 14:00:00+00:00,29,37620
2021-03-01 14:30:00+00:00,30,37260
2021-03-01 15:00:00+00:00,31,37095
2021-03-01 15:30:00+00:00,32,37099
2021-03-01 16:00:00+00:00,33,37209
2021-03-01 16:30:00+00:00,34,37459
2021-03-01 17:00:00+00:00,35,37904
2021-03-01 17:30:00+00:00,36,38014
2021-03-01 18:00:00+00:00,37,38157
2021-03-01 18:30:00+00:00,38,38119
2021-03-01 19:00:00+00:00,39,37784
2021-03-01 19:30:00+00:00,40,37041
2021-03-01 20:00:00+00:00,41,35943
2021-03-01 20:30:00+00:00,42,35227
2021-03-01 21:00:00+00:00,43,33227
2021-03-01 21:30:00+00:00,44,31504
2021-03-01 22:00:00+00:00,45,29746
2021-03-01 22:30:00+00:00,46,29163
2021-03-01 23:00:00+00:00,47,25519
2021-03-01 23:30:00+00:00,48,21853
2021-03-02 00:00:00+00:00,1,25727
2021-03-02 00:30:00+00:00,2,25959
2021-03-02 01:00:00+00:00,3,25633
2021-03-02 01:30:00+00:00,4,25435
2021-03-02 02:00:00+00:00,5,25191
2021-03-02 02:30:00+00:00,6,24955
2021-03-02 03:00:00+00:00,7,24403
2021-03-02 03:30:00+00:00,8,24363
2021-03-02 04:00:00+00:00,9,24446
2021-03-02 04:30:00+00:00,10,24656
2021-03-02 05:00:00+00:00,11,26224
2021-03-02 05:30:00+00:00,12,27151
2021-03-02 06:00:00+00:00,13,28678
2021-03-02 06:30:00+00:00,14,30402
2021-03-02 07:00:00+00:00,15,32236
2021-03-02 07:30:00+00:00,16,33134
2021-03-02 08:00:00+00:00,17,34213
2021-03-02 08:30:00+00:00,18,35033
2021-03-02 09:00:00+00:00,19,36336
2021-03-02 09:30:00+00:00,20,36926
2021-03-02 10:00:00+00:00,21,37164
2021-03-02 10:30:00+00:00,22,37514
2021-03-02 11:00:00+00:00,23,37490
2021-03-02 11:30:00+00:00,24,37674
2021-03-02 12:00:00+00:00,25,37692
2021-03-02 12:30:00+00:00,26,37081
2021-03-02 13:00:00+00:00,27,36529
2021-03-02 13:30:00+00:00,28,36208
2021-03-02 14:00:00+00:00,29,35655
2021-03-02 14:30:00+00:00,30,35589
2021-03-02 15:00:00+00:00,31,35758
2021-03-02 15:30:00+00:00,32,35582
2021-03-02 16:00:00+00:00,33,35457
2021-03-02 16:30:00+00:00,34,35287
2021-03-02 17:00:00+00:00,35,35270
2021-03-02 17:30:00+00:00,36,35177
2021-03-02 18:00:00+00:00,37,35223
2021-03-02 18:30:00+00:00,38,35248
2021-03-02 19:00:00+00:00,39,35212
2021-03-02 19:30:00+00:00,40,35019
2021-03-02 20:00:00+00:00,41,34261
2021-03-02 20:30:00+00:00,42,33838
2021-03-02 21:00:00+00:00,43,31891
2021-03-02 21:30:00+00:00,44,30376
2021-03-02 22:00:00+00:00,45,28865
2021-03-02 22:30:00+00:00,46,27963
2021-03-02 23:00:00+00:00,47,23897
2021-03-02 23:30:00+00:00,48,20633
2021-03-03 00:00:00+00:00,1,25161
2021-03-03 00:30:00+00:00,2,25152
2021-03-03 01:00:00+00:00,3,24935
2021-03-03 01:30:00+00:00,4,24799
2021-03-03 02:00:00+00:00,5,24062
2021-03-03 02:30:00+00:00,6,23949
2021-03-03 03:00:00+00:00,7,23539
2021-03-03 03:30:00+00:00,8,23427
2021-03-03 04:00:00+00:00,9,23645
2021-03-03 04:30:00+00:00,10,23987
2021-03-03 05:00:00+00:00,11,25214
2021-03-03 05:30:00+00:00,12,26104
2021-03-03 06:00:00+00:00,13,27765
2021-03-03 06:30:00+00:00,14,30252
2021-03-03 07:00:00+00:00,15,32621
2021-03-03 07:30:00+00:00,16,33086
2021-03-03 08:00:00+00:00,17,34260
2021-03-03 08:30:00+00:00,18,34741
2021-03-03 09:00:00+00:00,19,35345
2021-03-03 09:30:00+00:00,20,35763
2021-03-03 10:00:00+00:00,21,36008
2021-03-03 10:30:00+00:00,22,36193
2021-03-03 11:00:00+00:00,23,36285
2021-03-03 11:30:00+00:00,24,36397
2021-03-03 12:00:00+00:00,25,36444
2021-03-03 12:30:00+00:00,26,36401
2021-03-03 13:00:00+00:00,27,36354
2021-03-03 13:30:00+00:00,28,36069
2021-03-03 14:00:00+00:00,29,35693
2021-03-03 14:30:00+00:00,30,35538
2021-03-03 15:00:00+00:00,31,35661
2021-03-03 15:30:00+00:00,32,35796
2021-03-03 16:00:00+00:00,33,36200
2021-03-03 16:30:00+00:00,34,36225
2021-03-03 17:00:00+00:00,35,36325
2021-03-03 17:30:00+00:00,36,36313
2021-03-03 18:00:00+00:00,37,36486
2021-03-03 18:30:00+00:00,38,36555
2021-03-03 19:00:00+00:00,39,35971
2021-03-03 19:30:00+00:00,40,35472
2021-03-03 20:00:00+00:00,41,34222
2021-03-03 20:30:00+00:00,42,33178
2021-03-03 21:00:00+00:00,43,31783
2021-03-03 21:30:00+00:00,44,30228
2021-03-03 22:00:00+00:00,45,29399
2021-03-03 22:30:00+00:00,46,29139
2021-03-03 23:00:00+00:00,47,25686
2021-03-03 23:30:00+00:00,48,21437
2021-03-04 00:00:00+00:00,1,24515
2021-03-04 00:30:00+00:00,2,24894
2021-03-04 01:00:00+00:00,3,24956
2021-03-04 01:30:00+00:00,4,24803
2021-03-04 02:00:00+00:00,5,24484
2021-03-04 02:30:00+00:00,6,24417
2021-03-04 03:00:00+00:00,7,24204
2021-03-04 03:30:00+00:00,8,24118
2021-03-04 04:00:00+00:00,9,23778
2021-03-04 04:30:00+00:00,10,23804
2021-03-04 05:00:00+00:00,11,24894
2021-03-04 05:30:00+00:00,12,25688
2021-03-04 06:00:00+00:00,13,27341
2021-03-04 06:30:00+00:00,14,29572
2021-03-04 07:00:00+00:00,15,32595
2021-03-04 07:30:00+00:00,16,33899
2021-03-04 08:00:00+00:00,17,35387
2021-03-04 08:30:00+00:00,18,36268
2021-03-04 09:00:00+00:00,19,37060
2021-03-04 09:30:00+00:00,20,37595
2021-03-04 10:00:00+00:00,21,38146
2021-03-04 10:30:00+00:00,22,38618
2021-03-04 11:00:00+00:00,23,38997
2021-03-04 11:30:00+00:00,24,39410
2021-03-04 12:00:00+00:00,25,39644
2021-03-04 12:30:00+00:00,26,39712
2021-03-04 13:00:00+00:00,27,39331
2021-03-04 13:30:00+00:00,28,39068
2021-03-04 14:00:00+00:00,29,39064
2021-03-04 14:30:00+00:00,30,39022
2021-03-04 15:00:00+00:00,31,38330
2021-03-04 15:30:00+00:00,32,38274
2021-03-04 16:00:00+00:00,33,38772
2021-03-04 16:30:00+00:00,34,38991
2021-03-04 17:00:00+00:00,35,39371
2021-03-04 17:30:00+00:00,36,39193
2021-03-04 18:00:00+00:00,37,39498
2021-03-04 18:30:00+00:00,38,39404
2021-03-04 19:00:00+00:00,39,38994
2021-03-04 19:30:00+00:00,40,38267
2021-03-04 20:00:00+00:00,41,35980
2021-03-04 20:30:00+00:00,42,34131
2021-03-04 21:00:00+00:00,43,32438
2021-03-04 21:30:00+00:00,44,31397
2021-03-04 22:00:00+00:00,45,29971
2021-03-04 22:30:00+00:00,46,28787
2021-03-04 23:00:00+00:00,47,26252
2021-03-04 23:30:00+00:00,48,24176
2021-03-05 00:00:00+00:00,1,26648
2021-03-05 00:30:00+00:00,2,26602
2021-03-05 01:00:00+00:00,3,26664
2021-03-05 01:30:00+00:00,4,26173
2021-03-05 02:00:00+00:00,5,26000
2021-03-05 02:30:00+00:00,6,25796
2021-03-05 03:00:00+00:00,7,25578
2021-03-05 03:30:00+00:00,8,25114
2021-03-05 04:00:00+00:00,9,25195
2021-03-05 04:30:00+00:00,10,25002
2021-03-05 05:00:00+00:00,11,25560
2021-03-05 05:30:00+00:00,12,26516
2021-03-05 06:00:00+00:00,13,29375
2021-03-05 06:30:00+00:00,14,32292
2021-03-05 07:00:00+00:00,15,35398
2021-03-05 07:30:00+00:00,16,36836
2021-03-05 08:00:00+00:00,17,38208
2021-03-05 08:30:00+00:00,18,39970
2021-03-05 09:00:00+00:00,19,41427
2021-03-05 09:30:00+00:00,20,42017
2021-03-05 10:00:00+00:00,21,42110
2021-03-05 10:30:00+00:00,22,42212
2021-03-05 11:00:00+00:00,23,42039
2021-03-05 11:30:00+00:00,24,41926
2021-03-05 12:00:00+00:00,25,41739
2021-03-05 12:30:00+00:00,26,41464
2021-03-05 13:00:00+00:00,27,41131
2021-03-05 13:30:00+00:00,28,40778
2021-03-05 14:00:00+00:00,29,40181
2021-03-05 14:30:00+00:00,30,39460
2021-03-05 15:00:00+00:00,31,38908
2021-03-05 15:30:00+00:00,32,38343
2021-03-05 16:00:00+00:00,33,38258
2021-03-05 16:30:00+00:00,34,37628
2021-03-05 17:00:00+00:00,35,37509
2021-03-05 17:30:00+00:00,36,37656
2021-03-05 18:00:00+00:00,37,37712
2021-03-05 18:30:00+00:00,38,37687
2021-03-05 19:00:00+00:00,39,37294
2021-03-05 19:30:00+00:00,40,36771
2021-03-05 20:00:00+00:00,41,36313
2021-03-05 20:30:00+00:00,42,35961
2021-03-05 21:00:00+00:00,43,34370
2021-03-05 21:30:00+00:00,44,32605
2021-03-05 22:00:00+00:00,45,30705
2021-03-05 22:30:00+00:00,46,28207
2021-03-05 23:00:00+00:00,47,25178
2021-03-05 23:30:00+00:00,48,23024
2021-03-06 00:00:00+00:00,1,25481
2021-03-06 00:30:00+00:00,2,25154
2021-03-06 01:00:00+00:00,3,25033
2021-03-06 01:30:00+00:00,4,24958
2021-03-06 02:00:00+00:00,5,24496
2021-03-06 02:30:00+00:00,6,24367
2021-03-06 03:00:00+00:00,7,24141
2021-03-06 03:30:00+00:00,8,24157
2021-03-06 04:00:00+00:00,9,24165
2021-03-06 04:30:00+00:00,10,24168
2021-03-06 05:00:00+00:00,11,24170
2021-03-06 05:30:00+00:00,12,24377
2021-03-06 06:00:00+00:00,13,25088
2021-03-06 06:30:00+00:00,14,25321
2021-03-06 07:00:00+00:00,15,26427
2021-03-06 07:30:00+00:00,16,27842
2021-03-06 08:00:00+00:00,17,29911
2021-03-06 08:30:00+00:00,18,31035
2021-03-06 09:00:00+00:00,19,32043
2021-03-06 09:30:00+00:00,20,32845
2021-03-06 10:00:00+00:00,21,33367
2021-03-06 10:30:00+00:00,22,33709
2021-03-06 11:00:00+00:00,23,33758
2021-03-06 11:30:00+00:00,24,33750
2021-03-06 12:00:00+00:00,25,33638
2021-03-06 12:30:00+00:00,26,33367
2021-03-06 13:00:00+00:00,27,32961
2021-03-06 13:30:00+00:00,28,32476
2021-03-06 14:00:00+00:00,29,31962
2021-03-06 14:30:00+00:00,30,31594
2021-03-06 15:00:00+00:00,31,31644
2021-03-06 15:30:00+00:00,32,31767
2021-03-06 16:00:00+00:00,33,32167
2021-03-06 16:30:00+00:00,34,32287
2021-03-06 17:00:00+00:00,35,32586
2021-03-06 17:30:00+00:00,36,32915
2021-03-06 18:00:00+00:00,37,33048
2021-03-06 18:30:00+00:00,38,33155
2021-03-06 19:00:00+00:00,39,33191
2021-03-06 19:30:00+00:00,40,32879
2021-03-06 20:00:00+00:00,41,32315
2021-03-06 20:30:00+00:00,42,31510
2021-03-06 21:00:00+00:00,43,30253
2021-03-06 21:30:00+00:00,44,29644
2021-03-06 22:00:00+00:00,45,28707
2021-03-06 22:30:00+00:00,46,27284
2021-03-06 23:00:00+00:00,47,25176
2021-03-06 23:30:00+00:00,48,24344
2021-03-07 00:00:00+00:00,1,24678
2021-03-07 00:30:00+00:00,2,24505
2021-03-07 01:00:00+00:00,3,24545
2021-03-07 01:30:00+00:00,4,24499
2021-03-07 02:00:00+00:00,5,24214
2021-03-07 02:30:00+00:00,6,23946
2021-03-07 03:00:00+00:00,7,23905
2021-03-07 03:30:00+00:00,8,23463
2021-03-07 04:00:00+00:00,9,23296
2021-03-07 04:30:00+00:00,10,23286
