local_datetime,settlementPeriod,imbalanceQuantityMAW
2020-05-22 05:00:00+01:00,11,-788.7356
2020-05-22 05:30:00+01:00,12,-1008.3586
2020-05-22 06:00:00+01:00,13,-862.8015
2020-05-22 06:30:00+01:00,14,-317.6578
2020-05-22 07:00:00+01:00,15,-322.4447
2020-05-22 07:30:00+01:00,16,-200.1207
2020-05-22 08:00:00+01:00,17,-163.3478
2020-05-22 08:30:00+01:00,18,-44.7121
2020-05-22 09:00:00+01:00,19,62.5084
2020-05-22 09:30:00+01:00,20,-474.212
2020-05-22 10:00:00+01:00,21,-145.784
2020-05-22 10:30:00+01:00,22,-667.3464
2020-05-22 11:00:00+01:00,23,60.8278
2020-05-22 11:30:00+01:00,24,-177.3011
2020-05-22 12:00:00+01:00,25,-122.9998
2020-05-22 12:30:00+01:00,26,-490.3206
2020-05-22 13:00:00+01:00,27,-259.9845
2020-05-22 13:30:00+01:00,28,-416.1589
2020-05-22 14:00:00+01:00,29,-107.4251
2020-05-22 14:30:00+01:00,30,-0.1557
2020-05-22 15:00:00+01:00,31,-138.5648
2020-05-22 15:30:00+01:00,32,122.4165
2020-05-22 16:00:00+01:00,33,70.4473
2020-05-22 16:30:00+01:00,34,350.1854
2020-05-22 17:00:00+01:00,35,-214.8888
2020-05-22 17:30:00+01:00,36,6.746
2020-05-22 18:00:00+01:00,37,-100.9764
2020-05-22 18:30:00+01:00,38,-37.3651
2020-05-22 19:00:00+01:00,39,136.6052
2020-05-22 19:30:00+01:00,40,-19.3882
2020-05-22 20:00:00+01:00,41,157.9061
2020-05-22 20:30:00+01:00,42,206.0464
2020-05-22 21:00:00+01:00,43,315.6814
2020-05-22 21:30:00+01:00,44,225.563
2020-05-22 22:00:00+01:00,45,668.939
2020-05-22 22:30:00+01:00,46,228.6481
2020-05-22 23:00:00+01:00,47,322.1155
2020-05-22 23:30:00+01:00,48,58.4653
2020-05-23 00:00:00+01:00,1,588.791
2020-05-23 00:30:00+01:00,2,909.2933
2020-05-23 01:00:00+01:00,3,1012.3455
2020-05-23 01:30:00+01:00,4,1024.4272
2020-05-23 02:00:00+01:00,5,976.9834
2020-05-23 02:30:00+01:00,6,806.6572
2020-05-23 03:00:00+01:00,7,509.7816
2020-05-23 03:30:00+01:00,8,385.8583
2020-05-23 04:00:00+01:00,9,463.1502
2020-05-23 04:30:00+01:00,10,347.6249
2020-05-23 05:00:00+01:00,11,295.8001
2020-05-23 05:30:00+01:00,12,285.8299
2020-05-23 06:00:00+01:00,13,516.4723
2020-05-23 06:30:00+01:00,14,378.5084
2020-05-23 07:00:00+01:00,15,434.3995
2020-05-23 07:30:00+01:00,16,184.4061
2020-05-23 08:00:00+01:00,17,135.2315
2020-05-23 08:30:00+01:00,18,366.9196
2020-05-23 09:00:00+01:00,19,667.4933
2020-05-23 09:30:00+01:00,20,859.4987
2020-05-23 10:00:00+01:00,21,576.4375
2020-05-23 10:30:00+01:00,22,518.2624
2020-05-23 11:00:00+01:00,23,278.6508
2020-05-23 11:30:00+01:00,24,456.6046
2020-05-23 12:00:00+01:00,25,872.6338
2020-05-23 12:30:00+01:00,26,926.5126
2020-05-23 13:00:00+01:00,27,1241.4282
2020-05-23 13:30:00+01:00,28,973.0415
2020-05-23 14:00:00+01:00,29,592.3635
2020-05-23 14:30:00+01:00,30,583.5611
2020-05-23 15:00:00+01:00,31,861.9376
2020-05-23 15:30:00+01:00,32,465.6996
2020-05-23 16:00:00+01:00,33,270.3414
2020-05-23 16:30:00+01:00,34,662.808
2020-05-23 17:00:00+01:00,35,331.8883
2020-05-23 17:30:00+01:00,36,516.9412
2020-05-23 18:00:00+01:00,37,-126.7493
2020-05-23 18:30:00+01:00,38,170.2352
2020-05-23 19:00:00+01:00,39,-101.8115
2020-05-23 19:30:00+01:00,40,-308.2825
2020-05-23 20:00:00+01:00,41,-320.8728
2020-05-23 20:30:00+01:00,42,-217.3031
2020-05-23 21:00:00+01:00,43,89.9115
2020-05-23 21:30:00+01:00,44,281.1948
2020-05-23 22:00:00+01:00,45,558.5885
2020-05-23 22:30:00+01:00,46,355.0667
2020-05-23 23:00:00+01:00,47,237.6902
2020-05-23 23:30:00+01:00,48,128.4913
2020-05-24 00:00:00+01:00,1,504.4003
2020-05-24 00:30:00+01:00,2,259.825
2020-05-24 01:00:00+01:00,3,-105.9845
2020-05-24 01:30:00+01:00,4,-76.392
2020-05-24 02:00:00+01:00,5,-81.2258
2020-05-24 02:30:00+01:00,6,-16.718
2020-05-24 03:00:00+01:00,7,31.7065
2020-05-24 03:30:00+01:00,8,201.3783
2020-05-24 04:00:00+01:00,9,308.4429
2020-05-24 04:30:00+01:00,10,55.2821
2020-05-24 05:00:00+01:00,11,212.6748
2020-05-24 05:30:00+01:00,12,280.7027
2020-05-24 06:00:00+01:00,13,153.333
2020-05-24 06:30:00+01:00,14,151.9082
2020-05-24 07:00:00+01:00,15,120.967
2020-05-24 07:30:00+01:00,16,58.4499
2020-05-24 08:00:00+01:00,17,-18.5085
2020-05-24 08:30:00+01:00,18,154.7739
2020-05-24 09:00:00+01:00,19,-170.6447
2020-05-24 09:30:00+01:00,20,208.7501
2020-05-24 10:00:00+01:00,21,143.9152
2020-05-24 10:30:00+01:00,22,62.5481
2020-05-24 11:00:00+01:00,23,-350.0226
2020-05-24 11:30:00+01:00,24,-421.7334
2020-05-24 12:00:00+01:00,25,-459.1763
2020-05-24 12:30:00+01:00,26,-413.7534
2020-05-24 13:00:00+01:00,27,-114.6659
2020-05-24 13:30:00+01:00,28,-129.7182
2020-05-24 14:00:00+01:00,29,-19.6834
2020-05-24 14:30:00+01:00,30,-179.1751
2020-05-24 15:00:00+01:00,31,-415.6254
2020-05-24 15:30:00+01:00,32,-320.6585
2020-05-24 16:00:00+01:00,33,-467.1848
2020-05-24 16:30:00+01:00,34,259.4173
2020-05-24 17:00:00+01:00,35,228.3054
2020-05-24 17:30:00+01:00,36,477.1515
2020-05-24 18:00:00+01:00,37,210.2537
2020-05-24 18:30:00+01:00,38,49.7608
2020-05-24 19:00:00+01:00,39,214.937
2020-05-24 19:30:00+01:00,40,219.2577
2020-05-24 20:00:00+01:00,41,86.2285
2020-05-24 20:30:00+01:00,42,7.6801
2020-05-24 21:00:00+01:00,43,11.9334
2020-05-24 21:30:00+01:00,44,193.3401
2020-05-24 22:00:00+01:00,45,468.3765
2020-05-24 22:30:00+01:00,46,105.7822
2020-05-24 23:00:00+01:00,47,912.2211
2020-05-24 23:30:00+01:00,48,620.8868
2020-05-25 00:00:00+01:00,1,453.8797
2020-05-25 00:30:00+01:00,2,349.0362
2020-05-25 01:00:00+01:00,3,432.9413
2020-05-25 01:30:00+01:00,4,372.8164
2020-05-25 02:00:00+01:00,5,285.5272
2020-05-25 02:30:00+01:00,6,94.7418
2020-05-25 03:00:00+01:00,7,287.404
2020-05-25 03:30:00+01:00,8,343.6849
2020-05-25 04:00:00+01:00,9,332.6224
2020-05-25 04:30:00+01:00,10,322.6584
2020-05-25 05:00:00+01:00,11,316.1295
2020-05-25 05:30:00+01:00,12,259.3058
2020-05-25 06:00:00+01:00,13,328.2979
2020-05-25 06:30:00+01:00,14,251.6539
2020-05-25 07:00:00+01:00,15,414.1959
2020-05-25 07:30:00+01:00,16,376.985
2020-05-25 08:00:00+01:00,17,466.9685
2020-05-25 08:30:00+01:00,18,300.6163
2020-05-25 09:00:00+01:00,19,95.9832
2020-05-25 09:30:00+01:00,20,54.2378
2020-05-25 10:00:00+01:00,21,11.7696
2020-05-25 10:30:00+01:00,22,-22.2621
2020-05-25 11:00:00+01:00,23,-235.6409
2020-05-25 11:30:00+01:00,24,-458.3666
2020-05-25 12:00:00+01:00,25,-540.7079
2020-05-25 12:30:00+01:00,26,-853.346
2020-05-25 13:00:00+01:00,27,-172.5907
2020-05-25 13:30:00+01:00,28,-589.8049
2020-05-25 14:00:00+01:00,29,-149.6165
2020-05-25 14:30:00+01:00,30,-357.2334
2020-05-25 15:00:00+01:00,31,-581.3624
2020-05-25 15:30:00+01:00,32,-551.7431
2020-05-25 16:00:00+01:00,33,-414.5776
2020-05-25 16:30:00+01:00,34,-447.2046
2020-05-25 17:00:00+01:00,35,-606.6958
2020-05-25 17:30:00+01:00,36,-300.3495
2020-05-25 18:00:00+01:00,37,-39.22
2020-05-25 18:30:00+01:00,38,13.5722
2020-05-25 19:00:00+01:00,39,81.3444
2020-05-25 19:30:00+01:00,40,17.0165
2020-05-25 20:00:00+01:00,41,105.312
2020-05-25 20:30:00+01:00,42,72.9455
2020-05-25 21:00:00+01:00,43,149.7167
2020-05-25 21:30:00+01:00,44,299.9233
2020-05-25 22:00:00+01:00,45,408.3214
2020-05-25 22:30:00+01:00,46,135.2655
2020-05-25 23:00:00+01:00,47,106.9791
2020-05-25 23:30:00+01:00,48,-29.0524
2020-05-26 00:00:00+01:00,1,51.6799
2020-05-26 00:30:00+01:00,2,-166.249
2020-05-26 01:00:00+01:00,3,43.0598
2020-05-26 01:30:00+01:00,4,138.9653
2020-05-26 02:00:00+01:00,5,127.3652
2020-05-26 02:30:00+01:00,6,103.2688
2020-05-26 03:00:00+01:00,7,46.5836
2020-05-26 03:30:00+01:00,8,130.675
2020-05-26 04:00:00+01:00,9,202.1749
2020-05-26 04:30:00+01:00,10,46.2881
2020-05-26 05:00:00+01:00,11,57.1667
2020-05-26 05:30:00+01:00,12,129.1944
2020-05-26 06:00:00+01:00,13,333.4545
2020-05-26 06:30:00+01:00,14,17.046
2020-05-26 07:00:00+01:00,15,-453.2673
2020-05-26 07:30:00+01:00,16,-313.393
2020-05-26 08:00:00+01:00,17,-269.6673
2020-05-26 08:30:00+01:00,18,-322.1448
2020-05-26 09:00:00+01:00,19,-404.7417
2020-05-26 09:30:00+01:00,20,-289.1177
2020-05-26 10:00:00+01:00,21,-28.9719
2020-05-26 10:30:00+01:00,22,-240.1485
2020-05-26 11:00:00+01:00,23,-146.9126
2020-05-26 11:30:00+01:00,24,-119.2597
2020-05-26 12:00:00+01:00,25,-64.3336
2020-05-26 12:30:00+01:00,26,-71.512
2020-05-26 13:00:00+01:00,27,14.2058
2020-05-26 13:30:00+01:00,28,-33.0076
2020-05-26 14:00:00+01:00,29,9.3791
2020-05-26 14:30:00+01:00,30,-182.619
2020-05-26 15:00:00+01:00,31,-234.5075
2020-05-26 15:30:00+01:00,32,-7.1021
2020-05-26 16:00:00+01:00,33,-9.8987
2020-05-26 16:30:00+01:00,34,29.6169
2020-05-26 17:00:00+01:00,35,82.0702
2020-05-26 17:30:00+01:00,36,374.412
2020-05-26 18:00:00+01:00,37,555.4017
2020-05-26 18:30:00+01:00,38,180.4184
2020-05-26 19:00:00+01:00,39,101.8167
2020-05-26 19:30:00+01:00,40,28.564
2020-05-26 20:00:00+01:00,41,-43.0424
2020-05-26 20:30:00+01:00,42,-104.6833
2020-05-26 21:00:00+01:00,43,-10.3776
2020-05-26 21:30:00+01:00,44,50.5204
2020-05-26 22:00:00+01:00,45,98.8501
2020-05-26 22:30:00+01:00,46,234.4525
2020-05-26 23:00:00+01:00,47,283.655
2020-05-26 23:30:00+01:00,48,10.7544
2020-05-27 00:00:00+01:00,1,-157.5696
2020-05-27 00:30:00+01:00,2,-0.1297
2020-05-27 01:00:00+01:00,3,8.6761
2020-05-27 01:30:00+01:00,4,2.1356
2020-05-27 02:00:00+01:00,5,-148.133
2020-05-27 02:30:00+01:00,6,-194.4581
2020-05-27 03:00:00+01:00,7,-201.35
2020-05-27 03:30:00+01:00,8,-265.1444
2020-05-27 04:00:00+01:00,9,-262.4626
2020-05-27 04:30:00+01:00,10,-297.1897
2020-05-27 05:00:00+01:00,11,-24.125
2020-05-27 05:30:00+01:00,12,133.2571
2020-05-27 06:00:00+01:00,13,-3.982
2020-05-27 06:30:00+01:00,14,-99.7338
2020-05-27 07:00:00+01:00,15,75.6077
2020-05-27 07:30:00+01:00,16,36.9532
2020-05-27 08:00:00+01:00,17,244.0946
2020-05-27 08:30:00+01:00,18,239.3592
2020-05-27 09:00:00+01:00,19,249.7999
2020-05-27 09:30:00+01:00,20,167.2583
2020-05-27 10:00:00+01:00,21,-81.7176
2020-05-27 10:30:00+01:00,22,-25.5906
2020-05-27 11:00:00+01:00,23,-33.175
2020-05-27 11:30:00+01:00,24,65.6084
2020-05-27 12:00:00+01:00,25,102.5377
2020-05-27 12:30:00+01:00,26,229.6501
2020-05-27 13:00:00+01:00,27,252.6779
2020-05-27 13:30:00+01:00,28,121.2513
2020-05-27 14:00:00+01:00,29,33.6489
2020-05-27 14:30:00+01:00,30,-39.9972
2020-05-27 15:00:00+01:00,31,-12.9461
2020-05-27 15:30:00+01:00,32,-76.2298
2020-05-27 16:00:00+01:00,33,-54.2159
2020-05-27 16:30:00+01:00,34,36.6839
2020-05-27 17:00:00+01:00,35,0.0496
2020-05-27 17:30:00+01:00,36,94.7717
2020-05-27 18:00:00+01:00,37,-79.5419
2020-05-27 18:30:00+01:00,38,-35.1659
2020-05-27 19:00:00+01:00,39,131.6434
2020-05-27 19:30:00+01:00,40,89.0483
2020-05-27 20:00:00+01:00,41,83.06
2020-05-27 20:30:00+01:00,42,-88.0709
2020-05-27 21:00:00+01:00,43,33.165
2020-05-27 21:30:00+01:00,44,-134.0713
2020-05-27 22:00:00+01:00,45,60.5684
2020-05-27 22:30:00+01:00,46,198.106
2020-05-27 23:00:00+01:00,47,137.9995
2020-05-27 23:30:00+01:00,48,-55.6737
2020-05-28 00:00:00+01:00,1,-86.0478
2020-05-28 00:30:00+01:00,2,-94.6025
2020-05-28 01:00:00+01:00,3,-137.2704
2020-05-28 01:30:00+01:00,4,-21.8104
2020-05-28 02:00:00+01:00,5,201.7095
2020-05-28 02:30:00+01:00,6,162.8358
2020-05-28 03:00:00+01:00,7,196.3072
2020-05-28 03:30:00+01:00,8,110.5936
2020-05-28 04:00:00+01:00,9,-246.782
2020-05-28 04:30:00+01:00,10,-464.415
2020-05-28 05:00:00+01:00,11,-363.6031
2020-05-28 05:30:00+01:00,12,-477.8502
2020-05-28 06:00:00+01:00,13,-418.4563
2020-05-28 06:30:00+01:00,14,-344.7717
2020-05-28 07:00:00+01:00,15,-165.1808
2020-05-28 07:30:00+01:00,16,83.1642
2020-05-28 08:00:00+01:00,17,20.4566
2020-05-28 08:30:00+01:00,18,-113.5542
2020-05-28 09:00:00+01:00,19,-183.725
2020-05-28 09:30:00+01:00,20,-369.5575
2020-05-28 10:00:00+01:00,21,-87.7704
2020-05-28 10:30:00+01:00,22,152.0197
2020-05-28 11:00:00+01:00,23,185.8878
2020-05-28 11:30:00+01:00,24,67.8667
2020-05-28 12:00:00+01:00,25,-40.8313
2020-05-28 12:30:00+01:00,26,-45.1212
2020-05-28 13:00:00+01:00,27,-26.1482
2020-05-28 13:30:00+01:00,28,-134.275
2020-05-28 14:00:00+01:00,29,32.0783
2020-05-28 14:30:00+01:00,30,219.1916
2020-05-28 15:00:00+01:00,31,-137.491
2020-05-28 15:30:00+01:00,32,0.8063
2020-05-28 16:00:00+01:00,33,103.4568
2020-05-28 16:30:00+01:00,34,38.4856
2020-05-28 17:00:00+01:00,35,250.5835
2020-05-28 17:30:00+01:00,36,157.8017
2020-05-28 18:00:00+01:00,37,193.0689
2020-05-28 18:30:00+01:00,38,169.7166
2020-05-28 19:00:00+01:00,39,-18.1166
2020-05-28 19:30:00+01:00,40,-143.421
2020-05-28 20:00:00+01:00,41,-126.6042
2020-05-28 20:30:00+01:00,42,-88.9163
2020-05-28 21:00:00+01:00,43,37.628
2020-05-28 21:30:00+01:00,44,223.4195
2020-05-28 22:00:00+01:00,45,230.2873
2020-05-28 22:30:00+01:00,46,123.996
2020-05-28 23:00:00+01:00,47,121.1293
2020-05-28 23:30:00+01:00,48,-61.2925
2020-05-29 00:00:00+01:00,1,-103.9361
2020-05-29 00:30:00+01:00,2,-34.9428
2020-05-29 01:00:00+01:00,3,14.5741
2020-05-29 01:30:00+01:00,4,-33.654
2020-05-29 02:00:00+01:00,5,-156.9166
2020-05-29 02:30:00+01:00,6,-302.3046
2020-05-29 03:00:00+01:00,7,-112.9878
2020-05-29 03:30:00+01:00,8,-154.2622
2020-05-29 04:00:00+01:00,9,-140.725
2020-05-29 04:30:00+01:00,10,-322.6567
2020-05-29 05:00:00+01:00,11,-323.3656
2020-05-29 05:30:00+01:00,12,-181.6458
2020-05-29 06:00:00+01:00,13,10.4766
2020-05-29 06:30:00+01:00,14,-71.0308
2020-05-29 07:00:00+01:00,15,92.922
2020-05-29 07:30:00+01:00,16,-1.3777
2020-05-29 08:00:00+01:00,17,-24.6384
2020-05-29 08:30:00+01:00,18,57.9628
2020-05-29 09:00:00+01:00,19,-65.0941
2020-05-29 09:30:00+01:00,20,-160.2981
2020-05-29 10:00:00+01:00,21,23.0983
2020-05-29 10:30:00+01:00,22,27.3679
2020-05-29 11:00:00+01:00,23,-106.9123
2020-05-29 11:30:00+01:00,24,-158.7084
2020-05-29 12:00:00+01:00,25,-187.05
2020-05-29 12:30:00+01:00,26,-224.4001
2020-05-29 13:00:00+01:00,27,-415.3945
2020-05-29 13:30:00+01:00,28,-566.7556
2020-05-29 14:00:00+01:00,29,-578.5051
2020-05-29 14:30:00+01:00,30,-647.4445
2020-05-29 15:00:00+01:00,31,-488.5612
2020-05-29 15:30:00+01:00,32,-207.6375
2020-05-29 16:00:00+01:00,33,-72.1674
2020-05-29 16:30:00+01:00,34,-103.6786
2020-05-29 17:00:00+01:00,35,-195.6149
2020-05-29 17:30:00+01:00,36,-9.6566
2020-05-29 18:00:00+01:00,37,-136.0499
2020-05-29 18:30:00+01:00,38,91.278
2020-05-29 19:00:00+01:00,39,286.063
2020-05-29 19:30:00+01:00,40,404.7553
2020-05-29 20:00:00+01:00,41,424.6941
2020-05-29 20:30:00+01:00,42,339.5351
2020-05-29 21:00:00+01:00,43,323.8291
2020-05-29 21:30:00+01:00,44,370.1694
2020-05-29 22:00:00+01:00,45,259.9942
2020-05-29 22:30:00+01:00,46,164.9465
2020-05-29 23:00:00+01:00,47,-90.0965
2020-05-29 23:30:00+01:00,48,-265.4804
2020-05-30 00:00:00+01:00,1,-101.125
2020-05-30 00:30:00+01:00,2,6.2965
2020-05-30 01:00:00+01:00,3,83.9838
2020-05-30 01:30:00+01:00,4,135.2705
2020-05-30 02:00:00+01:00,5,285.6963
2020-05-30 02:30:00+01:00,6,86.152
2020-05-30 03:00:00+01:00,7,-83.8209
2020-05-30 03:30:00+01:00,8,-123.9506
2020-05-30 04:00:00+01:00,9,-119.4994
2020-05-30 04:30:00+01:00,10,-148.5094
2020-05-30 05:00:00+01:00,11,-205.4956
2020-05-30 05:30:00+01:00,12,-182.7585
2020-05-30 06:00:00+01:00,13,-262.2967
2020-05-30 06:30:00+01:00,14,-319.6891
2020-05-30 07:00:00+01:00,15,-232.5875
2020-05-30 07:30:00+01:00,16,-242.8141
2020-05-30 08:00:00+01:00,17,-147.1109
2020-05-30 08:30:00+01:00,18,-62.1468
2020-05-30 09:00:00+01:00,19,-45.1084
2020-05-30 09:30:00+01:00,20,-38.7622
2020-05-30 10:00:00+01:00,21,-186.1253
2020-05-30 10:30:00+01:00,22,-405.8808
2020-05-30 11:00:00+01:00,23,-454.6571
2020-05-30 11:30:00+01:00,24,-613.534
2020-05-30 12:00:00+01:00,25,-698.5212
2020-05-30 12:30:00+01:00,26,-735.6077
2020-05-30 13:00:00+01:00,27,-749.378
2020-05-30 13:30:00+01:00,28,-631.1125
2020-05-30 14:00:00+01:00,29,-641.7345
2020-05-30 14:30:00+01:00,30,-717.6519
2020-05-30 15:00:00+01:00,31,-910.553
2020-05-30 15:30:00+01:00,32,-851.4824
2020-05-30 16:00:00+01:00,33,-760.5424
2020-05-30 16:30:00+01:00,34,-602.5237
2020-05-30 17:00:00+01:00,35,-409.5907
2020-05-30 17:30:00+01:00,36,-71.2017
2020-05-30 18:00:00+01:00,37,42.4496
2020-05-30 18:30:00+01:00,38,173.5876
2020-05-30 19:00:00+01:00,39,62.4897
2020-05-30 19:30:00+01:00,40,104.3368
2020-05-30 20:00:00+01:00,41,281.1493
2020-05-30 20:30:00+01:00,42,-10.4228
2020-05-30 21:00:00+01:00,43,99.5622
2020-05-30 21:30:00+01:00,44,164.6675
2020-05-30 22:00:00+01:00,45,305.9161
2020-05-30 22:30:00+01:00,46,112.1343
2020-05-30 23:00:00+01:00,47,121.5355
2020-05-30 23:30:00+01:00,48,-343.2094
2020-05-31 00:00:00+01:00,1,-670.8362
2020-05-31 00:30:00+01:00,2,-607.9253
2020-05-31 01:00:00+01:00,3,-1080.6416
2020-05-31 01:30:00+01:00,4,-960.2737
2020-05-31 02:00:00+01:00,5,-580.1419
2020-05-31 02:30:00+01:00,6,-446.3
2020-05-31 03:00:00+01:00,7,-496.5332
2020-05-31 03:30:00+01:00,8,-295.7333
2020-05-31 04:00:00+01:00,9,-387.3583
2020-05-31 04:30:00+01:00,10,-580.2833
2020-05-31 05:00:00+01:00,11,-753.3042
2020-05-31 05:30:00+01:00,12,-603.294
2020-05-31 06:00:00+01:00,13,-129.9392
2020-05-31 06:30:00+01:00,14,2.5823
2020-05-31 07:00:00+01:00,15,192.8264
2020-05-31 07:30:00+01:00,16,87.6935
2020-05-31 08:00:00+01:00,17,-329.3473
2020-05-31 08:30:00+01:00,18,-277.6333
2020-05-31 09:00:00+01:00,19,-66.1969
2020-05-31 09:30:00+01:00,20,37.1956
2020-05-31 10:00:00+01:00,21,97.8082
2020-05-31 10:30:00+01:00,22,110.3461
2020-05-31 11:00:00+01:00,23,255.9271
2020-05-31 11:30:00+01:00,24,341.1101
2020-05-31 12:00:00+01:00,25,305.9516
2020-05-31 12:30:00+01:00,26,334.7652
2020-05-31 13:00:00+01:00,27,280.525
2020-05-31 13:30:00+01:00,28,71.2292
2020-05-31 14:00:00+01:00,29,79.3953
2020-05-31 14:30:00+01:00,30,-99.5751
2020-05-31 15:00:00+01:00,31,-66.0416
2020-05-31 15:30:00+01:00,32,-244.1268
2020-05-31 16:00:00+01:00,33,-199.3543
2020-05-31 16:30:00+01:00,34,30.2484
2020-05-31 17:00:00+01:00,35,173.2361
2020-05-31 17:30:00+01:00,36,442.9014
2020-05-31 18:00:00+01:00,37,345.4529
2020-05-31 18:30:00+01:00,38,238.4553
2020-05-31 19:00:00+01:00,39,409.6839
2020-05-31 19:30:00+01:00,40,440.6164
2020-05-31 20:00:00+01:00,41,453.6562
2020-05-31 20:30:00+01:00,42,357.0555
2020-05-31 21:00:00+01:00,43,396.383
2020-05-31 21:30:00+01:00,44,271.652
2020-05-31 22:00:00+01:00,45,207.5124
2020-05-31 22:30:00+01:00,46,21.6394
2020-05-31 23:00:00+01:00,47,55.2289
2020-05-31 23:30:00+01:00,48,-134.2538
2020-06-01 00:00:00+01:00,1,-155.1886
2020-06-01 00:30:00+01:00,2,-246.1333
2020-06-01 01:00:00+01:00,3,-400.9502
2020-06-01 01:30:00+01:00,4,-351.4666
2020-06-01 02:00:00+01:00,5,-317.8774
2020-06-01 02:30:00+01:00,6,-309.5991
2020-06-01 03:00:00+01:00,7,-63.3442
2020-06-01 03:30:00+01:00,8,-13.2238
2020-06-01 04:00:00+01:00,9,98.8732
2020-06-01 04:30:00+01:00,10,72.9584
2020-06-01 05:00:00+01:00,11,77.1092
2020-06-01 05:30:00+01:00,12,-10.2213
2020-06-01 06:00:00+01:00,13,239.8368
2020-06-01 06:30:00+01:00,14,106.8614
2020-06-01 07:00:00+01:00,15,206.477
2020-06-01 07:30:00+01:00,16,148.9423
2020-06-01 08:00:00+01:00,17,333.5098
2020-06-01 08:30:00+01:00,18,456.5608
2020-06-01 09:00:00+01:00,19,564.1798
2020-06-01 09:30:00+01:00,20,370.4178
2020-06-01 10:00:00+01:00,21,164.464
2020-06-01 10:30:00+01:00,22,42.2981
2020-06-01 11:00:00+01:00,23,73.7675
2020-06-01 11:30:00+01:00,24,84.8333
2020-06-01 12:00:00+01:00,25,269.8332
2020-06-01 12:30:00+01:00,26,204.2414
2020-06-01 13:00:00+01:00,27,252.9625
2020-06-01 13:30:00+01:00,28,90.7138
2020-06-01 14:00:00+01:00,29,-14.2297
2020-06-01 14:30:00+01:00,30,-224.8375
2020-06-01 15:00:00+01:00,31,-42.6516
2020-06-01 15:30:00+01:00,32,-64.6501
2020-06-01 16:00:00+01:00,33,-119.7364
2020-06-01 16:30:00+01:00,34,-88.1635
2020-06-01 17:00:00+01:00,35,-51.0476
2020-06-01 17:30:00+01:00,36,432.0081
2020-06-01 18:00:00+01:00,37,376.4232
2020-06-01 18:30:00+01:00,38,349.8408
2020-06-01 19:00:00+01:00,39,332.111
2020-06-01 19:30:00+01:00,40,335.3955
2020-06-01 20:00:00+01:00,41,10.1961
2020-06-01 20:30:00+01:00,42,-62.2166
2020-06-01 21:00:00+01:00,43,37.1092
2020-06-01 21:30:00+01:00,44,-15.086
2020-06-01 22:00:00+01:00,45,106.4259
2020-06-01 22:30:00+01:00,46,284.1002
2020-06-01 23:00:00+01:00,47,617.6843
2020-06-01 23:30:00+01:00,48,501.6831
2020-06-02 00:00:00+01:00,1,644.558
2020-06-02 00:30:00+01:00,2,508.8487
2020-06-02 01:00:00+01:00,3,411.8303
2020-06-02 01:30:00+01:00,4,317.5248
2020-06-02 02:00:00+01:00,5,263.1972
2020-06-02 02:30:00+01:00,6,142.5122
2020-06-02 03:00:00+01:00,7,137.0806
2020-06-02 03:30:00+01:00,8,54.3695
2020-06-02 04:00:00+01:00,9,231.4999
2020-06-02 04:30:00+01:00,10,192.6112
2020-06-02 05:00:00+01:00,11,266.2421
2020-06-02 05:30:00+01:00,12,307.5894
2020-06-02 06:00:00+01:00,13,615.288
2020-06-02 06:30:00+01:00,14,599.9867
2020-06-02 07:00:00+01:00,15,-24.613
2020-06-02 07:30:00+01:00,16,105.258
2020-06-02 08:00:00+01:00,17,-73.0433
2020-06-02 08:30:00+01:00,18,26.1987
2020-06-02 09:00:00+01:00,19,167.0658
2020-06-02 09:30:00+01:00,20,176.1553
2020-06-02 10:00:00+01:00,21,26.1417
2020-06-02 10:30:00+01:00,22,75.0998
2020-06-02 11:00:00+01:00,23,-48.3456
2020-06-02 11:30:00+01:00,24,-195.2389
2020-06-02 12:00:00+01:00,25,-283.3978
2020-06-02 12:30:00+01:00,26,-102.2799
2020-06-02 13:00:00+01:00,27,194.3188
2020-06-02 13:30:00+01:00,28,86.4169
2020-06-02 14:00:00+01:00,29,231.8355
2020-06-02 14:30:00+01:00,30,49.9502
2020-06-02 15:00:00+01:00,31,-141.6173
2020-06-02 15:30:00+01:00,32,-172.1079
2020-06-02 16:00:00+01:00,33,-124.3049
2020-06-02 16:30:00+01:00,34,81.2943
2020-06-02 17:00:00+01:00,35,14.5409
2020-06-02 17:30:00+01:00,36,217.9126
2020-06-02 18:00:00+01:00,37,501.5179
2020-06-02 18:30:00+01:00,38,619.9516
2020-06-02 19:00:00+01:00,39,518.8384
2020-06-02 19:30:00+01:00,40,243.6227
2020-06-02 20:00:00+01:00,41,242.4305
2020-06-02 20:30:00+01:00,42,138.9362
2020-06-02 21:00:00+01:00,43,171.8537
2020-06-02 21:30:00+01:00,44,258.1257
2020-06-02 22:00:00+01:00,45,238.1024
2020-06-02 22:30:00+01:00,46,287.7831
2020-06-02 23:00:00+01:00,47,-127.2116
2020-06-02 23:30:00+01:00,48,218.7539
2020-06-03 00:00:00+01:00,1,274.0507
2020-06-03 00:30:00+01:00,2,-151.8312
2020-06-03 01:00:00+01:00,3,-511.113
2020-06-03 01:30:00+01:00,4,-590.0147
2020-06-03 02:00:00+01:00,5,-500.7673
2020-06-03 02:30:00+01:00,6,-405.7335
2020-06-03 03:00:00+01:00,7,-208.2333
2020-06-03 03:30:00+01:00,8,-139.8041
