local_datetime,settlementPeriod,quantity
2020-03-20 22:00:00+00:00,45,34910
2020-03-20 22:30:00+00:00,46,33287
2020-03-20 23:00:00+00:00,47,31151
2020-03-20 23:30:00+00:00,48,29924
2020-03-21 00:00:00+00:00,1,29606
2020-03-21 00:30:00+00:00,2,29746
2020-03-21 01:00:00+00:00,3,29367
2020-03-21 01:30:00+00:00,4,28683
2020-03-21 02:00:00+00:00,5,28117
2020-03-21 02:30:00+00:00,6,27311
2020-03-21 03:00:00+00:00,7,26582
2020-03-21 03:30:00+00:00,8,26084
2020-03-21 04:00:00+00:00,9,25623
2020-03-21 04:30:00+00:00,10,25603
2020-03-21 05:00:00+00:00,11,25959
2020-03-21 05:30:00+00:00,12,26076
2020-03-21 06:00:00+00:00,13,26826
2020-03-21 06:30:00+00:00,14,28628
2020-03-21 07:00:00+00:00,15,30685
2020-03-21 07:30:00+00:00,16,31514
2020-03-21 08:00:00+00:00,17,32774
2020-03-21 08:30:00+00:00,18,33972
2020-03-21 09:00:00+00:00,19,34547
2020-03-21 09:30:00+00:00,20,35347
2020-03-21 10:00:00+00:00,21,34645
2020-03-21 10:30:00+00:00,22,34787
2020-03-21 11:00:00+00:00,23,34925
2020-03-21 11:30:00+00:00,24,34548
2020-03-21 12:00:00+00:00,25,33826
2020-03-21 12:30:00+00:00,26,33930
2020-03-21 13:00:00+00:00,27,33522
2020-03-21 13:30:00+00:00,28,32969
2020-03-21 14:00:00+00:00,29,31998
2020-03-21 14:30:00+00:00,30,31799
2020-03-21 15:00:00+00:00,31,32650
2020-03-21 15:30:00+00:00,32,33278
2020-03-21 16:00:00+00:00,33,35299
2020-03-21 16:30:00+00:00,34,36398
2020-03-21 17:00:00+00:00,35,38322
2020-03-21 17:30:00+00:00,36,39473
2020-03-21 18:00:00+00:00,37,40662
2020-03-21 18:30:00+00:00,38,41639
2020-03-21 19:00:00+00:00,39,41513
2020-03-21 19:30:00+00:00,40,40365
2020-03-21 20:00:00+00:00,41,38575
2020-03-21 20:30:00+00:00,42,37336
2020-03-21 21:00:00+00:00,43,35882
2020-03-21 21:30:00+00:00,44,34395
2020-03-21 22:00:00+00:00,45,32716
2020-03-21 22:30:00+00:00,46,31505
2020-03-21 23:00:00+00:00,47,29625
2020-03-21 23:30:00+00:00,48,28658
2020-03-22 00:00:00+00:00,1,28505
2020-03-22 00:30:00+00:00,2,29002
2020-03-22 01:00:00+00:00,3,28745
2020-03-22 01:30:00+00:00,4,28148
2020-03-22 02:00:00+00:00,5,27613
2020-03-22 02:30:00+00:00,6,27258
2020-03-22 03:00:00+00:00,7,26988
2020-03-22 03:30:00+00:00,8,26449
2020-03-22 04:00:00+00:00,9,26228
2020-03-22 04:30:00+00:00,10,26025
2020-03-22 05:00:00+00:00,11,25826
2020-03-22 05:30:00+00:00,12,26383
2020-03-22 06:00:00+00:00,13,27154
2020-03-22 06:30:00+00:00,14,27517
2020-03-22 07:00:00+00:00,15,28910
2020-03-22 07:30:00+00:00,16,29699
2020-03-22 08:00:00+00:00,17,30976
2020-03-22 08:30:00+00:00,18,32164
2020-03-22 09:00:00+00:00,19,33574
2020-03-22 09:30:00+00:00,20,34236
2020-03-22 10:00:00+00:00,21,35154
2020-03-22 10:30:00+00:00,22,35675
2020-03-22 11:00:00+00:00,23,36428
2020-03-22 11:30:00+00:00,24,37005
2020-03-22 12:00:00+00:00,25,36798
2020-03-22 12:30:00+00:00,26,36629
2020-03-22 13:00:00+00:00,27,36356
2020-03-22 13:30:00+00:00,28,35442
2020-03-22 14:00:00+00:00,29,35144
2020-03-22 14:30:00+00:00,30,34707
2020-03-22 15:00:00+00:00,31,34822
2020-03-22 15:30:00+00:00,32,35182
2020-03-22 16:00:00+00:00,33,37272
2020-03-22 16:30:00+00:00,34,38406
2020-03-22 17:00:00+00:00,35,38970
2020-03-22 17:30:00+00:00,36,39405
2020-03-22 18:00:00+00:00,37,40530
2020-03-22 18:30:00+00:00,38,41707
2020-03-22 19:00:00+00:00,39,41540
2020-03-22 19:30:00+00:00,40,40523
2020-03-22 20:00:00+00:00,41,39665
2020-03-22 20:30:00+00:00,42,38166
2020-03-22 21:00:00+00:00,43,36390
2020-03-22 21:30:00+00:00,44,34787
2020-03-22 22:00:00+00:00,45,33332
2020-03-22 22:30:00+00:00,46,31799
2020-03-22 23:00:00+00:00,47,29204
2020-03-22 23:30:00+00:00,48,27694
2020-03-23 00:00:00+00:00,1,27647
2020-03-23 00:30:00+00:00,2,28112
2020-03-23 01:00:00+00:00,3,28437
2020-03-23 01:30:00+00:00,4,27732
2020-03-23 02:00:00+00:00,5,27223
2020-03-23 02:30:00+00:00,6,26948
2020-03-23 03:00:00+00:00,7,26639
2020-03-23 03:30:00+00:00,8,26293
2020-03-23 04:00:00+00:00,9,26239
2020-03-23 04:30:00+00:00,10,26534
2020-03-23 05:00:00+00:00,11,27843
2020-03-23 05:30:00+00:00,12,29034
2020-03-23 06:00:00+00:00,13,32654
2020-03-23 06:30:00+00:00,14,34891
2020-03-23 07:00:00+00:00,15,37553
2020-03-23 07:30:00+00:00,16,38960
2020-03-23 08:00:00+00:00,17,40297
2020-03-23 08:30:00+00:00,18,41197
2020-03-23 09:00:00+00:00,19,42251
2020-03-23 09:30:00+00:00,20,41719
2020-03-23 10:00:00+00:00,21,42026
2020-03-23 10:30:00+00:00,22,42142
2020-03-23 11:00:00+00:00,23,42145
2020-03-23 11:30:00+00:00,24,42307
2020-03-23 12:00:00+00:00,25,42507
2020-03-23 12:30:00+00:00,26,42228
2020-03-23 13:00:00+00:00,27,41860
2020-03-23 13:30:00+00:00,28,40993
2020-03-23 14:00:00+00:00,29,40588
2020-03-23 14:30:00+00:00,30,40057
2020-03-23 15:00:00+00:00,31,39322
2020-03-23 15:30:00+00:00,32,39220
2020-03-23 16:00:00+00:00,33,39584
2020-03-23 16:30:00+00:00,34,40467
2020-03-23 17:00:00+00:00,35,41902
2020-03-23 17:30:00+00:00,36,42569
2020-03-23 18:00:00+00:00,37,42308
2020-03-23 18:30:00+00:00,38,43355
2020-03-23 19:00:00+00:00,39,44464
2020-03-23 19:30:00+00:00,40,43341
2020-03-23 20:00:00+00:00,41,42094
2020-03-23 20:30:00+00:00,42,39562
2020-03-23 21:00:00+00:00,43,38119
2020-03-23 21:30:00+00:00,44,36546
2020-03-23 22:00:00+00:00,45,34850
2020-03-23 22:30:00+00:00,46,33454
2020-03-23 23:00:00+00:00,47,31501
2020-03-23 23:30:00+00:00,48,30052
2020-03-24 00:00:00+00:00,1,29642
2020-03-24 00:30:00+00:00,2,30086
2020-03-24 01:00:00+00:00,3,29711
2020-03-24 01:30:00+00:00,4,28754
2020-03-24 02:00:00+00:00,5,27909
2020-03-24 02:30:00+00:00,6,27473
2020-03-24 03:00:00+00:00,7,27216
2020-03-24 03:30:00+00:00,8,26851
2020-03-24 04:00:00+00:00,9,26240
2020-03-24 04:30:00+00:00,10,26183
2020-03-24 05:00:00+00:00,11,26609
2020-03-24 05:30:00+00:00,12,27560
2020-03-24 06:00:00+00:00,13,30547
2020-03-24 06:30:00+00:00,14,32648
2020-03-24 07:00:00+00:00,15,35380
2020-03-24 07:30:00+00:00,16,36581
2020-03-24 08:00:00+00:00,17,38005
2020-03-24 08:30:00+00:00,18,38515
2020-03-24 09:00:00+00:00,19,38810
2020-03-24 09:30:00+00:00,20,38780
2020-03-24 10:00:00+00:00,21,38886
2020-03-24 10:30:00+00:00,22,38845
2020-03-24 11:00:00+00:00,23,38841
2020-03-24 11:30:00+00:00,24,38605
2020-03-24 12:00:00+00:00,25,38687
2020-03-24 12:30:00+00:00,26,38635
2020-03-24 13:00:00+00:00,27,37409
2020-03-24 13:30:00+00:00,28,36393
2020-03-24 14:00:00+00:00,29,36538
2020-03-24 14:30:00+00:00,30,36250
2020-03-24 15:00:00+00:00,31,36153
2020-03-24 15:30:00+00:00,32,36394
2020-03-24 16:00:00+00:00,33,37116
2020-03-24 16:30:00+00:00,34,38342
2020-03-24 17:00:00+00:00,35,38555
2020-03-24 17:30:00+00:00,36,39169
2020-03-24 18:00:00+00:00,37,39555
2020-03-24 18:30:00+00:00,38,40577
2020-03-24 19:00:00+00:00,39,42045
2020-03-24 19:30:00+00:00,40,40979
2020-03-24 20:00:00+00:00,41,39321
2020-03-24 20:30:00+00:00,42,37655
2020-03-24 21:00:00+00:00,43,36046
2020-03-24 21:30:00+00:00,44,34386
2020-03-24 22:00:00+00:00,45,32204
2020-03-24 22:30:00+00:00,46,30524
2020-03-24 23:00:00+00:00,47,27833
2020-03-24 23:30:00+00:00,48,26447
2020-03-25 00:00:00+00:00,1,26396
2020-03-25 00:30:00+00:00,2,26676
2020-03-25 01:00:00+00:00,3,27011
2020-03-25 01:30:00+00:00,4,26631
2020-03-25 02:00:00+00:00,5,25812
2020-03-25 02:30:00+00:00,6,25629
2020-03-25 03:00:00+00:00,7,25345
2020-03-25 03:30:00+00:00,8,24986
2020-03-25 04:00:00+00:00,9,25137
2020-03-25 04:30:00+00:00,10,25382
2020-03-25 05:00:00+00:00,11,26688
2020-03-25 05:30:00+00:00,12,27565
2020-03-25 06:00:00+00:00,13,28601
2020-03-25 06:30:00+00:00,14,30090
2020-03-25 07:00:00+00:00,15,32666
2020-03-25 07:30:00+00:00,16,33672
2020-03-25 08:00:00+00:00,17,34325
2020-03-25 08:30:00+00:00,18,35008
2020-03-25 09:00:00+00:00,19,35509
2020-03-25 09:30:00+00:00,20,35726
2020-03-25 10:00:00+00:00,21,35877
2020-03-25 10:30:00+00:00,22,36118
2020-03-25 11:00:00+00:00,23,36526
2020-03-25 11:30:00+00:00,24,37031
2020-03-25 12:00:00+00:00,25,37107
2020-03-25 12:30:00+00:00,26,36900
2020-03-25 13:00:00+00:00,27,36542
2020-03-25 13:30:00+00:00,28,35756
2020-03-25 14:00:00+00:00,29,35164
2020-03-25 14:30:00+00:00,30,34743
2020-03-25 15:00:00+00:00,31,34536
2020-03-25 15:30:00+00:00,32,34476
2020-03-25 16:00:00+00:00,33,35101
2020-03-25 16:30:00+00:00,34,36482
2020-03-25 17:00:00+00:00,35,37868
2020-03-25 17:30:00+00:00,36,38596
2020-03-25 18:00:00+00:00,37,39187
2020-03-25 18:30:00+00:00,38,39832
2020-03-25 19:00:00+00:00,39,39919
2020-03-25 19:30:00+00:00,40,39098
2020-03-25 20:00:00+00:00,41,37906
2020-03-25 20:30:00+00:00,42,36185
2020-03-25 21:00:00+00:00,43,34811
2020-03-25 21:30:00+00:00,44,33042
2020-03-25 22:00:00+00:00,45,31272
2020-03-25 22:30:00+00:00,46,30084
2020-03-25 23:00:00+00:00,47,28452
2020-03-25 23:30:00+00:00,48,27490
2020-03-26 00:00:00+00:00,1,27271
2020-03-26 00:30:00+00:00,2,27581
2020-03-26 01:00:00+00:00,3,26874
2020-03-26 01:30:00+00:00,4,26031
2020-03-26 02:00:00+00:00,5,25445
2020-03-26 02:30:00+00:00,6,25097
2020-03-26 03:00:00+00:00,7,24670
2020-03-26 03:30:00+00:00,8,24407
2020-03-26 04:00:00+00:00,9,24258
2020-03-26 04:30:00+00:00,10,24505
2020-03-26 05:00:00+00:00,11,26017
2020-03-26 05:30:00+00:00,12,26987
2020-03-26 06:00:00+00:00,13,28382
2020-03-26 06:30:00+00:00,14,30129
2020-03-26 07:00:00+00:00,15,31868
2020-03-26 07:30:00+00:00,16,32779
2020-03-26 08:00:00+00:00,17,33926
2020-03-26 08:30:00+00:00,18,35162
2020-03-26 09:00:00+00:00,19,35081
2020-03-26 09:30:00+00:00,20,35205
2020-03-26 10:00:00+00:00,21,35549
2020-03-26 10:30:00+00:00,22,35650
2020-03-26 11:00:00+00:00,23,35970
2020-03-26 11:30:00+00:00,24,36119
2020-03-26 12:00:00+00:00,25,36512
2020-03-26 12:30:00+00:00,26,36312
2020-03-26 13:00:00+00:00,27,35496
2020-03-26 13:30:00+00:00,28,34510
2020-03-26 14:00:00+00:00,29,34366
2020-03-26 14:30:00+00:00,30,33976
2020-03-26 15:00:00+00:00,31,33959
2020-03-26 15:30:00+00:00,32,33453
2020-03-26 16:00:00+00:00,33,34518
2020-03-26 16:30:00+00:00,34,35835
2020-03-26 17:00:00+00:00,35,37236
2020-03-26 17:30:00+00:00,36,38137
2020-03-26 18:00:00+00:00,37,38886
2020-03-26 18:30:00+00:00,38,39439
2020-03-26 19:00:00+00:00,39,39807
2020-03-26 19:30:00+00:00,40,38293
2020-03-26 20:00:00+00:00,41,37256
2020-03-26 20:30:00+00:00,42,36129
2020-03-26 21:00:00+00:00,43,34622
2020-03-26 21:30:00+00:00,44,33182
2020-03-26 22:00:00+00:00,45,31387
2020-03-26 22:30:00+00:00,46,29921
2020-03-26 23:00:00+00:00,47,28589
2020-03-26 23:30:00+00:00,48,27754
2020-03-27 00:00:00+00:00,1,27868
2020-03-27 00:30:00+00:00,2,28458
2020-03-27 01:00:00+00:00,3,28136
2020-03-27 01:30:00+00:00,4,27413
2020-03-27 02:00:00+00:00,5,26615
2020-03-27 02:30:00+00:00,6,26097
2020-03-27 03:00:00+00:00,7,25578
2020-03-27 03:30:00+00:00,8,25416
2020-03-27 04:00:00+00:00,9,25135
2020-03-27 04:30:00+00:00,10,25209
2020-03-27 05:00:00+00:00,11,26254
2020-03-27 05:30:00+00:00,12,26814
2020-03-27 06:00:00+00:00,13,28872
2020-03-27 06:30:00+00:00,14,30671
2020-03-27 07:00:00+00:00,15,32465
2020-03-27 07:30:00+00:00,16,33383
2020-03-27 08:00:00+00:00,17,34367
2020-03-27 08:30:00+00:00,18,35011
2020-03-27 09:00:00+00:00,19,35314
2020-03-27 09:30:00+00:00,20,33150
2020-03-27 10:00:00+00:00,21,35807
2020-03-27 10:30:00+00:00,22,35283
2020-03-27 11:00:00+00:00,23,35307
2020-03-27 11:30:00+00:00,24,35416
2020-03-27 12:00:00+00:00,25,36070
2020-03-27 12:30:00+00:00,26,35890
2020-03-27 13:00:00+00:00,27,35220
2020-03-27 13:30:00+00:00,28,34198
2020-03-27 14:00:00+00:00,29,33405
2020-03-27 14:30:00+00:00,30,33047
2020-03-27 15:00:00+00:00,31,32747
2020-03-27 15:30:00+00:00,32,32783
2020-03-27 16:00:00+00:00,33,33776
2020-03-27 16:30:00+00:00,34,34874
2020-03-27 17:00:00+00:00,35,36758
2020-03-27 17:30:00+00:00,36,37628
2020-03-27 18:00:00+00:00,37,38727
2020-03-27 18:30:00+00:00,38,39773
2020-03-27 19:00:00+00:00,39,40021
2020-03-27 19:30:00+00:00,40,38880
2020-03-27 20:00:00+00:00,41,37506
2020-03-27 20:30:00+00:00,42,35871
2020-03-27 21:00:00+00:00,43,34027
2020-03-27 21:30:00+00:00,44,32702
2020-03-27 22:00:00+00:00,45,31197
2020-03-27 22:30:00+00:00,46,29883
2020-03-27 23:00:00+00:00,47,28323
2020-03-27 23:30:00+00:00,48,27281
2020-03-28 00:00:00+00:00,1,27174
2020-03-28 00:30:00+00:00,2,27573
2020-03-28 01:00:00+00:00,3,26775
2020-03-28 01:30:00+00:00,4,25971
2020-03-28 02:00:00+00:00,5,25164
2020-03-28 02:30:00+00:00,6,24445
2020-03-28 03:00:00+00:00,7,23434
2020-03-28 03:30:00+00:00,8,22851
2020-03-28 04:00:00+00:00,9,22341
2020-03-28 04:30:00+00:00,10,22206
2020-03-28 05:00:00+00:00,11,22080
2020-03-28 05:30:00+00:00,12,21999
2020-03-28 06:00:00+00:00,13,23341
2020-03-28 06:30:00+00:00,14,24576
2020-03-28 07:00:00+00:00,15,25954
2020-03-28 07:30:00+00:00,16,26363
2020-03-28 08:00:00+00:00,17,26603
2020-03-28 08:30:00+00:00,18,27603
2020-03-28 09:00:00+00:00,19,28634
2020-03-28 09:30:00+00:00,20,29418
2020-03-28 10:00:00+00:00,21,29210
2020-03-28 10:30:00+00:00,22,29420
2020-03-28 11:00:00+00:00,23,29093
2020-03-28 11:30:00+00:00,24,29061
2020-03-28 12:00:00+00:00,25,29254
2020-03-28 12:30:00+00:00,26,29159
2020-03-28 13:00:00+00:00,27,28551
2020-03-28 13:30:00+00:00,28,28135
2020-03-28 14:00:00+00:00,29,28094
2020-03-28 14:30:00+00:00,30,27942
2020-03-28 15:00:00+00:00,31,28598
2020-03-28 15:30:00+00:00,32,29054
2020-03-28 16:00:00+00:00,33,31909
2020-03-28 16:30:00+00:00,34,33489
2020-03-28 17:00:00+00:00,35,36300
2020-03-28 17:30:00+00:00,36,37423
2020-03-28 18:00:00+00:00,37,38218
2020-03-28 18:30:00+00:00,38,38916
2020-03-28 19:00:00+00:00,39,39055
2020-03-28 19:30:00+00:00,40,37617
2020-03-28 20:00:00+00:00,41,35870
2020-03-28 20:30:00+00:00,42,34443
2020-03-28 21:00:00+00:00,43,33214
2020-03-28 21:30:00+00:00,44,31745
2020-03-28 22:00:00+00:00,45,29334
2020-03-28 22:30:00+00:00,46,28011
2020-03-28 23:00:00+00:00,47,25819
2020-03-28 23:30:00+00:00,48,24557
2020-03-29 00:00:00+00:00,1,24260
2020-03-29 00:30:00+00:00,2,24356
2020-03-29 02:00:00+01:00,3,23934
2020-03-29 02:30:00+01:00,4,23675
2020-03-29 03:00:00+01:00,5,22846
2020-03-29 03:30:00+01:00,6,22653
2020-03-29 04:00:00+01:00,7,21642
2020-03-29 04:30:00+01:00,8,21341
2020-03-29 05:00:00+01:00,9,21644
2020-03-29 05:30:00+01:00,10,21646
2020-03-29 06:00:00+01:00,11,21343
2020-03-29 06:30:00+01:00,12,21500
2020-03-29 07:00:00+01:00,13,22209
2020-03-29 07:30:00+01:00,14,22800
2020-03-29 08:00:00+01:00,15,24975
2020-03-29 08:30:00+01:00,16,25501
2020-03-29 09:00:00+01:00,17,26865
2020-03-29 09:30:00+01:00,18,28361
2020-03-29 10:00:00+01:00,19,29759
2020-03-29 10:30:00+01:00,20,30590
2020-03-29 11:00:00+01:00,21,31765
2020-03-29 11:30:00+01:00,22,32968
2020-03-29 12:00:00+01:00,23,34172
2020-03-29 12:30:00+01:00,24,34881
2020-03-29 13:00:00+01:00,25,33958
2020-03-29 13:30:00+01:00,26,33258
2020-03-29 14:00:00+01:00,27,32932
2020-03-29 14:30:00+01:00,28,32713
2020-03-29 15:00:00+01:00,29,32794
2020-03-29 15:30:00+01:00,30,33337
2020-03-29 16:00:00+01:00,31,35683
2020-03-29 16:30:00+01:00,32,36866
2020-03-29 17:00:00+01:00,33,38030
2020-03-29 17:30:00+01:00,34,38720
2020-03-29 18:00:00+01:00,35,38895
2020-03-29 18:30:00+01:00,36,38468
2020-03-29 19:00:00+01:00,37,38236
2020-03-29 19:30:00+01:00,38,38405
2020-03-29 20:00:00+01:00,39,38655
2020-03-29 20:30:00+01:00,40,37393
2020-03-29 21:00:00+01:00,41,36319
2020-03-29 21:30:00+01:00,42,35009
2020-03-29 22:00:00+01:00,43,33719
2020-03-29 22:30:00+01:00,44,32330
2020-03-29 23:00:00+01:00,45,29984
2020-03-29 23:30:00+01:00,46,27897
2020-03-30 00:00:00+01:00,1,26009
2020-03-30 00:30:00+01:00,2,25383
2020-03-30 01:00:00+01:00,3,26314
2020-03-30 01:30:00+01:00,4,27195
2020-03-30 02:00:00+01:00,5,27498
2020-03-30 02:30:00+01:00,6,27182
2020-03-30 03:00:00+01:00,7,26983
2020-03-30 03:30:00+01:00,8,26496
2020-03-30 04:00:00+01:00,9,26530
2020-03-30 04:30:00+01:00,10,26353
2020-03-30 05:00:00+01:00,11,27224
2020-03-30 05:30:00+01:00,12,28083
2020-03-30 06:00:00+01:00,13,29761
2020-03-30 06:30:00+01:00,14,31385
2020-03-30 07:00:00+01:00,15,33169
2020-03-30 07:30:00+01:00,16,34799
2020-03-30 08:00:00+01:00,17,36434
2020-03-30 08:30:00+01:00,18,37460
2020-03-30 09:00:00+01:00,19,38325
2020-03-30 09:30:00+01:00,20,38644
2020-03-30 10:00:00+01:00,21,38646
2020-03-30 10:30:00+01:00,22,38789
2020-03-30 11:00:00+01:00,23,39367
2020-03-30 11:30:00+01:00,24,39723
2020-03-30 12:00:00+01:00,25,40303
2020-03-30 12:30:00+01:00,26,40551
2020-03-30 13:00:00+01:00,27,40330
2020-03-30 13:30:00+01:00,28,39853
2020-03-30 14:00:00+01:00,29,39606
2020-03-30 14:30:00+01:00,30,39120
2020-03-30 15:00:00+01:00,31,39115
2020-03-30 15:30:00+01:00,32,38945
2020-03-30 16:00:00+01:00,33,38865
2020-03-30 16:30:00+01:00,34,39580
2020-03-30 17:00:00+01:00,35,40280
2020-03-30 17:30:00+01:00,36,40807
2020-03-30 18:00:00+01:00,37,41117
2020-03-30 18:30:00+01:00,38,40693
2020-03-30 19:00:00+01:00,39,40439
2020-03-30 19:30:00+01:00,40,40243
2020-03-30 20:00:00+01:00,41,40071
2020-03-30 20:30:00+01:00,42,38645
2020-03-30 21:00:00+01:00,43,37565
2020-03-30 21:30:00+01:00,44,35913
2020-03-30 22:00:00+01:00,45,33763
2020-03-30 22:30:00+01:00,46,32284
2020-03-30 23:00:00+01:00,47,29618
2020-03-30 23:30:00+01:00,48,28227
2020-03-31 00:00:00+01:00,1,26845
2020-03-31 00:30:00+01:00,2,26325
2020-03-31 01:00:00+01:00,3,26884
2020-03-31 01:30:00+01:00,4,27927
2020-03-31 02:00:00+01:00,5,28317
2020-03-31 02:30:00+01:00,6,28054
2020-03-31 03:00:00+01:00,7,28302
2020-03-31 03:30:00+01:00,8,27960
2020-03-31 04:00:00+01:00,9,27792
2020-03-31 04:30:00+01:00,10,27747
2020-03-31 05:00:00+01:00,11,28473
2020-03-31 05:30:00+01:00,12,28890
2020-03-31 06:00:00+01:00,13,30794
2020-03-31 06:30:00+01:00,14,31976
2020-03-31 07:00:00+01:00,15,33062
2020-03-31 07:30:00+01:00,16,34451
2020-03-31 08:00:00+01:00,17,36112
2020-03-31 08:30:00+01:00,18,36474
2020-03-31 09:00:00+01:00,19,36564
2020-03-31 09:30:00+01:00,20,36465
2020-03-31 10:00:00+01:00,21,36660
2020-03-31 10:30:00+01:00,22,36900
2020-03-31 11:00:00+01:00,23,37792
2020-03-31 11:30:00+01:00,24,38224
2020-03-31 12:00:00+01:00,25,38980
2020-03-31 12:30:00+01:00,26,39242
2020-03-31 13:00:00+01:00,27,38695
2020-03-31 13:30:00+01:00,28,38169
2020-03-31 14:00:00+01:00,29,38008
2020-03-31 14:30:00+01:00,30,37484
2020-03-31 15:00:00+01:00,31,37358
2020-03-31 15:30:00+01:00,32,37195
2020-03-31 16:00:00+01:00,33,37371
2020-03-31 16:30:00+01:00,34,38288
2020-03-31 17:00:00+01:00,35,39409
2020-03-31 17:30:00+01:00,36,39950
2020-03-31 18:00:00+01:00,37,40292
2020-03-31 18:30:00+01:00,38,39966
2020-03-31 19:00:00+01:00,39,39837
2020-03-31 19:30:00+01:00,40,39614
2020-03-31 20:00:00+01:00,41,39727
2020-03-31 20:30:00+01:00,42,38422
2020-03-31 21:00:00+01:00,43,37192
2020-03-31 21:30:00+01:00,44,35603
2020-03-31 22:00:00+01:00,45,34443
2020-03-31 22:30:00+01:00,46,33035
2020-03-31 23:00:00+01:00,47,30990
2020-03-31 23:30:00+01:00,48,29319
2020-04-01 00:00:00+01:00,1,28099
2020-04-01 00:30:00+01:00,2,27785
2020-04-01 01:00:00+01:00,3,28213
2020-04-01 01:30:00+01:00,4,28989
2020-04-01 02:00:00+01:00,5,28943
2020-04-01 02:30:00+01:00,6,28487
2020-04-01 03:00:00+01:00,7,28141
2020-04-01 03:30:00+01:00,8,27748
2020-04-01 04:00:00+01:00,9,27678
2020-04-01 04:30:00+01:00,10,27492
2020-04-01 05:00:00+01:00,11,28444
2020-04-01 05:30:00+01:00,12,28975
2020-04-01 06:00:00+01:00,13,31153
2020-04-01 06:30:00+01:00,14,32367
2020-04-01 07:00:00+01:00,15,33740
2020-04-01 07:30:00+01:00,16,34960
2020-04-01 08:00:00+01:00,17,35636
2020-04-01 08:30:00+01:00,18,35772
2020-04-01 09:00:00+01:00,19,36619
2020-04-01 09:30:00+01:00,20,36982
2020-04-01 10:00:00+01:00,21,37156
2020-04-01 10:30:00+01:00,22,37331
2020-04-01 11:00:00+01:00,23,37763
2020-04-01 11:30:00+01:00,24,38172
2020-04-01 12:00:00+01:00,25,38919
2020-04-01 12:30:00+01:00,26,38973
2020-04-01 13:00:00+01:00,27,38371
2020-04-01 13:30:00+01:00,28,37748
2020-04-01 14:00:00+01:00,29,38159
2020-04-01 14:30:00+01:00,30,37783
2020-04-01 15:00:00+01:00,31,37783
2020-04-01 15:30:00+01:00,32,37767
2020-04-01 16:00:00+01:00,33,37710
2020-04-01 16:30:00+01:00,34,38479
2020-04-01 17:00:00+01:00,35,39340
2020-04-01 17:30:00+01:00,36,40223
2020-04-01 18:00:00+01:00,37,40663
2020-04-01 18:30:00+01:00,38,39831
2020-04-01 19:00:00+01:00,39,39372
2020-04-01 19:30:00+01:00,40,38782
2020-04-01 20:00:00+01:00,41,38528
2020-04-01 20:30:00+01:00,42,37203
2020-04-01 21:00:00+01:00,43,36296
2020-04-01 21:30:00+01:00,44,35087
2020-04-01 22:00:00+01:00,45,33240
2020-04-01 22:30:00+01:00,46,31710
2020-04-01 23:00:00+01:00,47,29544
2020-04-01 23:30:00+01:00,48,28002
2020-04-02 00:00:00+01:00,1,26169
2020-04-02 00:30:00+01:00,2,25784
2020-04-02 01:00:00+01:00,3,25403
2020-04-02 01:30:00+01:00,4,25827
2020-04-02 02:00:00+01:00,5,25857
2020-04-02 02:30:00+01:00,6,25648
2020-04-02 03:00:00+01:00,7,25368
2020-04-02 03:30:00+01:00,8,25077
2020-04-02 04:00:00+01:00,9,24183
2020-04-02 04:30:00+01:00,10,23994
2020-04-02 05:00:00+01:00,11,24315
2020-04-02 05:30:00+01:00,12,25127
2020-04-02 06:00:00+01:00,13,27220
2020-04-02 06:30:00+01:00,14,28126
2020-04-02 07:00:00+01:00,15,30405
2020-04-02 07:30:00+01:00,16,31905
2020-04-02 08:00:00+01:00,17,33342
2020-04-02 08:30:00+01:00,18,34088
2020-04-02 09:00:00+01:00,19,34325
2020-04-02 09:30:00+01:00,20,34581
2020-04-02 10:00:00+01:00,21,35046
2020-04-02 10:30:00+01:00,22,35187
2020-04-02 11:00:00+01:00,23,35425
2020-04-02 11:30:00+01:00,24,36137
2020-04-02 12:00:00+01:00,25,36483
2020-04-02 12:30:00+01:00,26,36452
2020-04-02 13:00:00+01:00,27,36920
2020-04-02 13:30:00+01:00,28,36625
2020-04-02 14:00:00+01:00,29,35751
2020-04-02 14:30:00+01:00,30,35330
2020-04-02 15:00:00+01:00,31,34571
2020-04-02 15:30:00+01:00,32,34235
2020-04-02 16:00:00+01:00,33,34741
2020-04-02 16:30:00+01:00,34,35489
2020-04-02 17:00:00+01:00,35,37023
2020-04-02 17:30:00+01:00,36,37602
2020-04-02 18:00:00+01:00,37,38335
2020-04-02 18:30:00+01:00,38,37662
2020-04-02 19:00:00+01:00,39,37263
2020-04-02 19:30:00+01:00,40,37330
2020-04-02 20:00:00+01:00,41,37723
2020-04-02 20:30:00+01:00,42,36719
2020-04-02 21:00:00+01:00,43,35143
2020-04-02 21:30:00+01:00,44,33554
2020-04-02 22:00:00+01:00,45,31965
2020-04-02 22:30:00+01:00,46,30613
2020-04-02 23:00:00+01:00,47,28462
2020-04-02 23:30:00+01:00,48,26984
2020-04-03 00:00:00+01:00,1,26260
2020-04-03 00:30:00+01:00,2,25785
2020-04-03 01:00:00+01:00,3,25889
2020-04-03 01:30:00+01:00,4,26692
2020-04-03 02:00:00+01:00,5,26760
2020-04-03 02:30:00+01:00,6,26570
2020-04-03 03:00:00+01:00,7,25830
2020-04-03 03:30:00+01:00,8,25302
2020-04-03 04:00:00+01:00,9,25733
