local_datetime,settlementPeriod,imbalanceQuantityMAW
2021-08-05 10:30:00+01:00,22,-170.6998
2021-08-05 11:00:00+01:00,23,-249.0884
2021-08-05 11:30:00+01:00,24,-168.7261
2021-08-05 12:00:00+01:00,25,134.6507
2021-08-05 12:30:00+01:00,26,230.4083
2021-08-05 13:00:00+01:00,27,84.6251
2021-08-05 13:30:00+01:00,28,-43.1951
2021-08-05 14:00:00+01:00,29,-170.8668
2021-08-05 14:30:00+01:00,30,167.0887
2021-08-05 15:00:00+01:00,31,333.5216
2021-08-05 15:30:00+01:00,32,155.4672
2021-08-05 16:00:00+01:00,33,37.3871
2021-08-05 16:30:00+01:00,34,272.1267
2021-08-05 17:00:00+01:00,35,330.8833
2021-08-05 17:30:00+01:00,36,444.7417
2021-08-05 18:00:00+01:00,37,457.2499
2021-08-05 18:30:00+01:00,38,424.9333
2021-08-05 19:00:00+01:00,39,237.6951
2021-08-05 19:30:00+01:00,40,316.9089
2021-08-05 20:00:00+01:00,41,596.6914
2021-08-05 20:30:00+01:00,42,463.8382
2021-08-05 21:00:00+01:00,43,494.184
2021-08-05 21:30:00+01:00,44,498.1769
2021-08-05 22:00:00+01:00,45,551.3375
2021-08-05 22:30:00+01:00,46,370.8172
2021-08-05 23:00:00+01:00,47,561.8156
2021-08-05 23:30:00+01:00,48,450.7932
2021-08-06 00:00:00+01:00,1,457.0753
2021-08-06 00:30:00+01:00,2,507.5876
2021-08-06 01:00:00+01:00,3,664.8917
2021-08-06 01:30:00+01:00,4,697.5363
2021-08-06 02:00:00+01:00,5,357.118
2021-08-06 02:30:00+01:00,6,313.5488
2021-08-06 03:00:00+01:00,7,26.5095
2021-08-06 03:30:00+01:00,8,32.1167
2021-08-06 04:00:00+01:00,9,148.3918
2021-08-06 04:30:00+01:00,10,150.6333
2021-08-06 05:00:00+01:00,11,235.65
2021-08-06 05:30:00+01:00,12,391.1928
2021-08-06 06:00:00+01:00,13,534.9003
2021-08-06 06:30:00+01:00,14,180.4009
2021-08-06 07:00:00+01:00,15,-284.3087
2021-08-06 07:30:00+01:00,16,-102.3088
2021-08-06 08:00:00+01:00,17,166.8604
2021-08-06 08:30:00+01:00,18,330.6713
2021-08-06 09:00:00+01:00,19,333.7236
2021-08-06 09:30:00+01:00,20,323.8125
2021-08-06 10:00:00+01:00,21,266.8869
2021-08-06 10:30:00+01:00,22,201.2035
2021-08-06 11:00:00+01:00,23,185.997
2021-08-06 11:30:00+01:00,24,-59.875
2021-08-06 12:00:00+01:00,25,101.4024
2021-08-06 12:30:00+01:00,26,272.8736
2021-08-06 13:00:00+01:00,27,390.9043
2021-08-06 13:30:00+01:00,28,-17.3414
2021-08-06 14:00:00+01:00,29,-143.2915
2021-08-06 14:30:00+01:00,30,104.3303
2021-08-06 15:00:00+01:00,31,32.292
2021-08-06 15:30:00+01:00,32,-151.5
2021-08-06 16:00:00+01:00,33,-23.9148
2021-08-06 16:30:00+01:00,34,57.2338
2021-08-06 17:00:00+01:00,35,-15.7271
2021-08-06 17:30:00+01:00,36,133.1502
2021-08-06 18:00:00+01:00,37,583.2952
2021-08-06 18:30:00+01:00,38,784.2572
2021-08-06 19:00:00+01:00,39,821.3216
2021-08-06 19:30:00+01:00,40,780.1969
2021-08-06 20:00:00+01:00,41,788.8072
2021-08-06 20:30:00+01:00,42,522.3914
2021-08-06 21:00:00+01:00,43,555.8217
2021-08-06 21:30:00+01:00,44,145.1542
2021-08-06 22:00:00+01:00,45,-358.9132
2021-08-06 22:30:00+01:00,46,-491.9842
2021-08-06 23:00:00+01:00,47,74.7403
2021-08-06 23:30:00+01:00,48,-303.072
2021-08-07 00:00:00+01:00,1,-370.9126
2021-08-07 00:30:00+01:00,2,-472.1667
2021-08-07 01:00:00+01:00,3,-472.5366
2021-08-07 01:30:00+01:00,4,-430.7815
2021-08-07 02:00:00+01:00,5,-402.6831
2021-08-07 02:30:00+01:00,6,-367.2416
2021-08-07 03:00:00+01:00,7,-370.6151
2021-08-07 03:30:00+01:00,8,-436.843
2021-08-07 04:00:00+01:00,9,-234.8171
2021-08-07 04:30:00+01:00,10,-177.5002
2021-08-07 05:00:00+01:00,11,-175.6168
2021-08-07 05:30:00+01:00,12,-156.1189
2021-08-07 06:00:00+01:00,13,28.6883
2021-08-07 06:30:00+01:00,14,-51.2357
2021-08-07 07:00:00+01:00,15,18.9682
2021-08-07 07:30:00+01:00,16,215.8176
2021-08-07 08:00:00+01:00,17,-110.6359
2021-08-07 08:30:00+01:00,18,235.8208
2021-08-07 09:00:00+01:00,19,326.4071
2021-08-07 09:30:00+01:00,20,412.3473
2021-08-07 10:00:00+01:00,21,481.2667
2021-08-07 10:30:00+01:00,22,553.0974
2021-08-07 11:00:00+01:00,23,557.6735
2021-08-07 11:30:00+01:00,24,453.6881
2021-08-07 12:00:00+01:00,25,239.0419
2021-08-07 12:30:00+01:00,26,-159.4947
2021-08-07 13:00:00+01:00,27,-163.4831
2021-08-07 13:30:00+01:00,28,-276.5216
2021-08-07 14:00:00+01:00,29,-298.1087
2021-08-07 14:30:00+01:00,30,-73.6545
2021-08-07 15:00:00+01:00,31,-136.4931
2021-08-07 15:30:00+01:00,32,-214.1275
2021-08-07 16:00:00+01:00,33,-162.8842
2021-08-07 16:30:00+01:00,34,108.365
2021-08-07 17:00:00+01:00,35,326.5374
2021-08-07 17:30:00+01:00,36,529.3083
2021-08-07 18:00:00+01:00,37,575.1492
2021-08-07 18:30:00+01:00,38,267.9321
2021-08-07 19:00:00+01:00,39,130.6215
2021-08-07 19:30:00+01:00,40,-15.425
2021-08-07 20:00:00+01:00,41,211.0581
2021-08-07 20:30:00+01:00,42,111.346
2021-08-07 21:00:00+01:00,43,167.3999
2021-08-07 21:30:00+01:00,44,64.0044
2021-08-07 22:00:00+01:00,45,158.8238
2021-08-07 22:30:00+01:00,46,134.1643
2021-08-07 23:00:00+01:00,47,486.3382
2021-08-07 23:30:00+01:00,48,277.1947
2021-08-08 00:00:00+01:00,1,-97.131
2021-08-08 00:30:00+01:00,2,-43.1799
2021-08-08 01:00:00+01:00,3,-127.0737
2021-08-08 01:30:00+01:00,4,-104.7639
2021-08-08 02:00:00+01:00,5,-203.4961
2021-08-08 02:30:00+01:00,6,-184.8795
2021-08-08 03:00:00+01:00,7,-52.5333
2021-08-08 03:30:00+01:00,8,-38.7333
2021-08-08 04:00:00+01:00,9,14.4708
2021-08-08 04:30:00+01:00,10,-11.8883
2021-08-08 05:00:00+01:00,11,-104.8166
2021-08-08 05:30:00+01:00,12,-66.5015
2021-08-08 06:00:00+01:00,13,-18.9613
2021-08-08 06:30:00+01:00,14,-21.6179
2021-08-08 07:00:00+01:00,15,173.989
2021-08-08 07:30:00+01:00,16,134.0168
2021-08-08 08:00:00+01:00,17,-8.8924
2021-08-08 08:30:00+01:00,18,230.4322
2021-08-08 09:00:00+01:00,19,291.9614
2021-08-08 09:30:00+01:00,20,551.05
2021-08-08 10:00:00+01:00,21,678.421
2021-08-08 10:30:00+01:00,22,799.5556
2021-08-08 11:00:00+01:00,23,877.547
2021-08-08 11:30:00+01:00,24,988.3859
2021-08-08 12:00:00+01:00,25,890.9534
2021-08-08 12:30:00+01:00,26,579.933
2021-08-08 13:00:00+01:00,27,336.5714
2021-08-08 13:30:00+01:00,28,114.8401
2021-08-08 14:00:00+01:00,29,100.6034
2021-08-08 14:30:00+01:00,30,39.6697
2021-08-08 15:00:00+01:00,31,152.2158
2021-08-08 15:30:00+01:00,32,231.4299
2021-08-08 16:00:00+01:00,33,58.2163
2021-08-08 16:30:00+01:00,34,111.7449
2021-08-08 17:00:00+01:00,35,-264.171
2021-08-08 17:30:00+01:00,36,-14.1628
2021-08-08 18:00:00+01:00,37,20.5479
2021-08-08 18:30:00+01:00,38,75.7143
2021-08-08 19:00:00+01:00,39,213.883
2021-08-08 19:30:00+01:00,40,108.1205
2021-08-08 20:00:00+01:00,41,245.5465
2021-08-08 20:30:00+01:00,42,352.3291
2021-08-08 21:00:00+01:00,43,642.2779
2021-08-08 21:30:00+01:00,44,994.5309
2021-08-08 22:00:00+01:00,45,-97.422
2021-08-08 22:30:00+01:00,46,-447.749
2021-08-08 23:00:00+01:00,47,343.1685
2021-08-08 23:30:00+01:00,48,132.6746
2021-08-09 00:00:00+01:00,1,-2.9899
2021-08-09 00:30:00+01:00,2,32.9102
2021-08-09 01:00:00+01:00,3,170.7389
2021-08-09 01:30:00+01:00,4,310.9253
2021-08-09 02:00:00+01:00,5,363.4248
2021-08-09 02:30:00+01:00,6,523.9935
2021-08-09 03:00:00+01:00,7,643.8416
2021-08-09 03:30:00+01:00,8,641.8828
2021-08-09 04:00:00+01:00,9,666.3663
2021-08-09 04:30:00+01:00,10,636.1126
2021-08-09 05:00:00+01:00,11,490.159
2021-08-09 05:30:00+01:00,12,361.1304
2021-08-09 06:00:00+01:00,13,798.9705
2021-08-09 06:30:00+01:00,14,550.007
2021-08-09 07:00:00+01:00,15,145.8847
2021-08-09 07:30:00+01:00,16,314.6258
2021-08-09 08:00:00+01:00,17,479.3944
2021-08-09 08:30:00+01:00,18,171.2717
2021-08-09 09:00:00+01:00,19,83.0008
2021-08-09 09:30:00+01:00,20,257.4555
2021-08-09 10:00:00+01:00,21,108.0208
2021-08-09 10:30:00+01:00,22,-132.9611
2021-08-09 11:00:00+01:00,23,-47.3335
2021-08-09 11:30:00+01:00,24,-304.0417
2021-08-09 12:00:00+01:00,25,-230.7091
2021-08-09 12:30:00+01:00,26,-273.0526
2021-08-09 13:00:00+01:00,27,165.2548
2021-08-09 13:30:00+01:00,28,419.9539
2021-08-09 14:00:00+01:00,29,303.6533
2021-08-09 14:30:00+01:00,30,22.2729
2021-08-09 15:00:00+01:00,31,-240.783
2021-08-09 15:30:00+01:00,32,-253.2125
2021-08-09 16:00:00+01:00,33,-220.3668
2021-08-09 16:30:00+01:00,34,-1.9053
2021-08-09 17:00:00+01:00,35,261.2151
2021-08-09 17:30:00+01:00,36,326.3525
2021-08-09 18:00:00+01:00,37,487.0182
2021-08-09 18:30:00+01:00,38,514.2238
2021-08-09 19:00:00+01:00,39,249.6148
2021-08-09 19:30:00+01:00,40,178.6445
2021-08-09 20:00:00+01:00,41,444.6838
2021-08-09 20:30:00+01:00,42,319.4063
2021-08-09 21:00:00+01:00,43,349.575
2021-08-09 21:30:00+01:00,44,81.5891
2021-08-09 22:00:00+01:00,45,98.2384
2021-08-09 22:30:00+01:00,46,-155.5299
2021-08-09 23:00:00+01:00,47,-14.202
2021-08-09 23:30:00+01:00,48,13.7962
2021-08-10 00:00:00+01:00,1,182.5154
2021-08-10 00:30:00+01:00,2,-57.8281
2021-08-10 01:00:00+01:00,3,-188.9721
2021-08-10 01:30:00+01:00,4,-162.6899
2021-08-10 02:00:00+01:00,5,200.0313
2021-08-10 02:30:00+01:00,6,107.6543
2021-08-10 03:00:00+01:00,7,-160.7
2021-08-10 03:30:00+01:00,8,-139
2021-08-10 04:00:00+01:00,9,-34.2165
2021-08-10 04:30:00+01:00,10,-82.6363
2021-08-10 05:00:00+01:00,11,65.8501
2021-08-10 05:30:00+01:00,12,178.7777
2021-08-10 06:00:00+01:00,13,496.8922
2021-08-10 06:30:00+01:00,14,441.8662
2021-08-10 07:00:00+01:00,15,674.5505
2021-08-10 07:30:00+01:00,16,615.2748
2021-08-10 08:00:00+01:00,17,428.438
2021-08-10 08:30:00+01:00,18,282.6832
2021-08-10 09:00:00+01:00,19,233.0001
2021-08-10 09:30:00+01:00,20,41.2384
2021-08-10 10:00:00+01:00,21,5.9293
2021-08-10 10:30:00+01:00,22,173.8982
2021-08-10 11:00:00+01:00,23,-10.6292
2021-08-10 11:30:00+01:00,24,61.826
2021-08-10 12:00:00+01:00,25,62.1179
2021-08-10 12:30:00+01:00,26,-135.9346
2021-08-10 13:00:00+01:00,27,-170.1758
2021-08-10 13:30:00+01:00,28,-152.6733
2021-08-10 14:00:00+01:00,29,-151.2755
2021-08-10 14:30:00+01:00,30,-118.3298
2021-08-10 15:00:00+01:00,31,-98.7667
2021-08-10 15:30:00+01:00,32,0.9428
2021-08-10 16:00:00+01:00,33,-170.4029
2021-08-10 16:30:00+01:00,34,-224.1584
2021-08-10 17:00:00+01:00,35,-231.5192
2021-08-10 17:30:00+01:00,36,-32.942
2021-08-10 18:00:00+01:00,37,-22.0582
2021-08-10 18:30:00+01:00,38,157.3665
2021-08-10 19:00:00+01:00,39,33.1249
2021-08-10 19:30:00+01:00,40,138.38
2021-08-10 20:00:00+01:00,41,86.4795
2021-08-10 20:30:00+01:00,42,55.8304
2021-08-10 21:00:00+01:00,43,265.1315
2021-08-10 21:30:00+01:00,44,28.785
2021-08-10 22:00:00+01:00,45,-34.3015
2021-08-10 22:30:00+01:00,46,-164.9615
2021-08-10 23:00:00+01:00,47,438.3554
2021-08-10 23:30:00+01:00,48,30.3025
2021-08-11 00:00:00+01:00,1,-22.3702
2021-08-11 00:30:00+01:00,2,27.436
2021-08-11 01:00:00+01:00,3,3.2427
2021-08-11 01:30:00+01:00,4,-22.3169
2021-08-11 02:00:00+01:00,5,-37.6752
2021-08-11 02:30:00+01:00,6,-161.5524
2021-08-11 03:00:00+01:00,7,-88.5082
2021-08-11 03:30:00+01:00,8,-74.9667
2021-08-11 04:00:00+01:00,9,-116.0231
2021-08-11 04:30:00+01:00,10,-133.8748
2021-08-11 05:00:00+01:00,11,-112.1819
2021-08-11 05:30:00+01:00,12,-95.7994
2021-08-11 06:00:00+01:00,13,10.7552
2021-08-11 06:30:00+01:00,14,-219.3294
2021-08-11 07:00:00+01:00,15,-44.3079
2021-08-11 07:30:00+01:00,16,314.4303
2021-08-11 08:00:00+01:00,17,264.1385
2021-08-11 08:30:00+01:00,18,0.6097
2021-08-11 09:00:00+01:00,19,13.1074
2021-08-11 09:30:00+01:00,20,-75.5074
2021-08-11 10:00:00+01:00,21,-233.1637
2021-08-11 10:30:00+01:00,22,-290.9323
2021-08-11 11:00:00+01:00,23,-147.307
2021-08-11 11:30:00+01:00,24,36.8121
2021-08-11 12:00:00+01:00,25,34.4348
2021-08-11 12:30:00+01:00,26,45.6362
2021-08-11 13:00:00+01:00,27,204.4809
2021-08-11 13:30:00+01:00,28,74.0514
2021-08-11 14:00:00+01:00,29,143.6665
2021-08-11 14:30:00+01:00,30,-105.4521
2021-08-11 15:00:00+01:00,31,-214.856
2021-08-11 15:30:00+01:00,32,70.2812
2021-08-11 16:00:00+01:00,33,-39.5332
2021-08-11 16:30:00+01:00,34,-278.5079
2021-08-11 17:00:00+01:00,35,-278.9375
2021-08-11 17:30:00+01:00,36,-279.6915
2021-08-11 18:00:00+01:00,37,-178.31
2021-08-11 18:30:00+01:00,38,161.4547
2021-08-11 19:00:00+01:00,39,494.2807
2021-08-11 19:30:00+01:00,40,787.1167
2021-08-11 20:00:00+01:00,41,836.6831
2021-08-11 20:30:00+01:00,42,683.7052
2021-08-11 21:00:00+01:00,43,830.5591
2021-08-11 21:30:00+01:00,44,177.4737
2021-08-11 22:00:00+01:00,45,52.8378
2021-08-11 22:30:00+01:00,46,-180.925
2021-08-11 23:00:00+01:00,47,613.9128
2021-08-11 23:30:00+01:00,48,489.2326
2021-08-12 00:00:00+01:00,1,335.3123
2021-08-12 00:30:00+01:00,2,95.0006
2021-08-12 01:00:00+01:00,3,24.4396
2021-08-12 01:30:00+01:00,4,-91.5
2021-08-12 02:00:00+01:00,5,-58.4209
2021-08-12 02:30:00+01:00,6,133.1291
2021-08-12 03:00:00+01:00,7,317.3499
2021-08-12 03:30:00+01:00,8,451.4506
2021-08-12 04:00:00+01:00,9,390.0977
2021-08-12 04:30:00+01:00,10,284.4798
2021-08-12 05:00:00+01:00,11,206.874
2021-08-12 05:30:00+01:00,12,176.6043
2021-08-12 06:00:00+01:00,13,53.9231
2021-08-12 06:30:00+01:00,14,88.3053
2021-08-12 07:00:00+01:00,15,250.9691
2021-08-12 07:30:00+01:00,16,137.6671
2021-08-12 08:00:00+01:00,17,148.4488
2021-08-12 08:30:00+01:00,18,172.9683
2021-08-12 09:00:00+01:00,19,264.342
2021-08-12 09:30:00+01:00,20,43.0777
2021-08-12 10:00:00+01:00,21,128.4991
2021-08-12 10:30:00+01:00,22,20.2221
2021-08-12 11:00:00+01:00,23,175.105
2021-08-12 11:30:00+01:00,24,391.3584
2021-08-12 12:00:00+01:00,25,523.5492
2021-08-12 12:30:00+01:00,26,541.9639
2021-08-12 13:00:00+01:00,27,495.3866
2021-08-12 13:30:00+01:00,28,325.154
2021-08-12 14:00:00+01:00,29,366.7515
2021-08-12 14:30:00+01:00,30,239.8951
2021-08-12 15:00:00+01:00,31,-112.2344
2021-08-12 15:30:00+01:00,32,-511.3849
2021-08-12 16:00:00+01:00,33,-131.945
2021-08-12 16:30:00+01:00,34,-232.5041
2021-08-12 17:00:00+01:00,35,-514.0834
2021-08-12 17:30:00+01:00,36,-223.9514
2021-08-12 18:00:00+01:00,37,-159.473
2021-08-12 18:30:00+01:00,38,15.0498
2021-08-12 19:00:00+01:00,39,-208.212
2021-08-12 19:30:00+01:00,40,0.4456
2021-08-12 20:00:00+01:00,41,-99.7873
2021-08-12 20:30:00+01:00,42,217.2357
2021-08-12 21:00:00+01:00,43,420.5146
2021-08-12 21:30:00+01:00,44,162.2211
2021-08-12 22:00:00+01:00,45,111.2925
2021-08-12 22:30:00+01:00,46,-7.1514
2021-08-12 23:00:00+01:00,47,-88.4405
2021-08-12 23:30:00+01:00,48,514.4235
2021-08-13 00:00:00+01:00,1,280.8243
2021-08-13 00:30:00+01:00,2,-87.4736
2021-08-13 01:00:00+01:00,3,-85.4084
2021-08-13 01:30:00+01:00,4,-173.2294
2021-08-13 02:00:00+01:00,5,-214.442
2021-08-13 02:30:00+01:00,6,142.8825
2021-08-13 03:00:00+01:00,7,211.6547
2021-08-13 03:30:00+01:00,8,390.4165
2021-08-13 04:00:00+01:00,9,191.4835
2021-08-13 04:30:00+01:00,10,109.922
2021-08-13 05:00:00+01:00,11,185.4627
2021-08-13 05:30:00+01:00,12,302.4316
2021-08-13 06:00:00+01:00,13,325.9986
2021-08-13 06:30:00+01:00,14,-89.8646
2021-08-13 07:00:00+01:00,15,78.5461
2021-08-13 07:30:00+01:00,16,302.0991
2021-08-13 08:00:00+01:00,17,328.0906
2021-08-13 08:30:00+01:00,18,304.6449
2021-08-13 09:00:00+01:00,19,205.9378
2021-08-13 09:30:00+01:00,20,40.7695
2021-08-13 10:00:00+01:00,21,88.361
2021-08-13 10:30:00+01:00,22,126.5992
2021-08-13 11:00:00+01:00,23,94.105
2021-08-13 11:30:00+01:00,24,24.7968
2021-08-13 12:00:00+01:00,25,-205.8931
2021-08-13 12:30:00+01:00,26,-325.3898
2021-08-13 13:00:00+01:00,27,-406.6312
2021-08-13 13:30:00+01:00,28,-309.5832
2021-08-13 14:00:00+01:00,29,-102.3157
2021-08-13 14:30:00+01:00,30,-232.0425
2021-08-13 15:00:00+01:00,31,-386.65
2021-08-13 15:30:00+01:00,32,-614.7166
2021-08-13 16:00:00+01:00,33,-455.1691
2021-08-13 16:30:00+01:00,34,-288.759
2021-08-13 17:00:00+01:00,35,-449.1573
2021-08-13 17:30:00+01:00,36,-206.0722
2021-08-13 18:00:00+01:00,37,-258.4936
2021-08-13 18:30:00+01:00,38,-17.2821
2021-08-13 19:00:00+01:00,39,359.7619
2021-08-13 19:30:00+01:00,40,326.4252
2021-08-13 20:00:00+01:00,41,449.7083
2021-08-13 20:30:00+01:00,42,537.3249
2021-08-13 21:00:00+01:00,43,670.3626
2021-08-13 21:30:00+01:00,44,155.3321
2021-08-13 22:00:00+01:00,45,164.9417
2021-08-13 22:30:00+01:00,46,-33.391
2021-08-13 23:00:00+01:00,47,-176.5228
2021-08-13 23:30:00+01:00,48,-110.1659
2021-08-14 00:00:00+01:00,1,-123.8536
2021-08-14 00:30:00+01:00,2,-89.8829
2021-08-14 01:00:00+01:00,3,103.4993
2021-08-14 01:30:00+01:00,4,149.5143
2021-08-14 02:00:00+01:00,5,208.3338
2021-08-14 02:30:00+01:00,6,143.591
2021-08-14 03:00:00+01:00,7,93.7346
2021-08-14 03:30:00+01:00,8,99.5137
2021-08-14 04:00:00+01:00,9,51.2465
2021-08-14 04:30:00+01:00,10,93.2737
2021-08-14 05:00:00+01:00,11,180.7508
2021-08-14 05:30:00+01:00,12,185.4639
2021-08-14 06:00:00+01:00,13,206.1066
2021-08-14 06:30:00+01:00,14,-12.133
2021-08-14 07:00:00+01:00,15,-137.6406
2021-08-14 07:30:00+01:00,16,-66.1078
2021-08-14 08:00:00+01:00,17,56.6408
2021-08-14 08:30:00+01:00,18,133.3621
2021-08-14 09:00:00+01:00,19,57.6179
2021-08-14 09:30:00+01:00,20,111.6522
2021-08-14 10:00:00+01:00,21,172.6082
2021-08-14 10:30:00+01:00,22,101.3491
2021-08-14 11:00:00+01:00,23,46.0603
2021-08-14 11:30:00+01:00,24,-71.1889
2021-08-14 12:00:00+01:00,25,32.3458
2021-08-14 12:30:00+01:00,26,-155.4167
2021-08-14 13:00:00+01:00,27,-109.2788
2021-08-14 13:30:00+01:00,28,-373.2915
2021-08-14 14:00:00+01:00,29,-386.4166
2021-08-14 14:30:00+01:00,30,-188.5339
2021-08-14 15:00:00+01:00,31,132.0267
2021-08-14 15:30:00+01:00,32,169.7301
2021-08-14 16:00:00+01:00,33,123.3032
2021-08-14 16:30:00+01:00,34,-98.085
2021-08-14 17:00:00+01:00,35,-21.1989
2021-08-14 17:30:00+01:00,36,297.0443
2021-08-14 18:00:00+01:00,37,250.3658
2021-08-14 18:30:00+01:00,38,276.4797
2021-08-14 19:00:00+01:00,39,-50.9336
2021-08-14 19:30:00+01:00,40,-16.3584
2021-08-14 20:00:00+01:00,41,16.1996
2021-08-14 20:30:00+01:00,42,124.5803
2021-08-14 21:00:00+01:00,43,225.7943
2021-08-14 21:30:00+01:00,44,228.8343
2021-08-14 22:00:00+01:00,45,161.1107
2021-08-14 22:30:00+01:00,46,209.3542
2021-08-14 23:00:00+01:00,47,659.11
2021-08-14 23:30:00+01:00,48,474.1167
2021-08-15 00:00:00+01:00,1,190.9833
2021-08-15 00:30:00+01:00,2,-13.8195
2021-08-15 01:00:00+01:00,3,100.4093
2021-08-15 01:30:00+01:00,4,126.297
2021-08-15 02:00:00+01:00,5,164.9723
2021-08-15 02:30:00+01:00,6,158.7161
2021-08-15 03:00:00+01:00,7,212.7234
2021-08-15 03:30:00+01:00,8,218.8836
2021-08-15 04:00:00+01:00,9,242.3334
2021-08-15 04:30:00+01:00,10,103.7249
2021-08-15 05:00:00+01:00,11,-145.9205
2021-08-15 05:30:00+01:00,12,-494.2353
2021-08-15 06:00:00+01:00,13,-366.955
2021-08-15 06:30:00+01:00,14,-75.0604
2021-08-15 07:00:00+01:00,15,29.7854
2021-08-15 07:30:00+01:00,16,81.9702
2021-08-15 08:00:00+01:00,17,280.2155
2021-08-15 08:30:00+01:00,18,247.7091
2021-08-15 09:00:00+01:00,19,84.5188
2021-08-15 09:30:00+01:00,20,47.5916
2021-08-15 10:00:00+01:00,21,172.0369
2021-08-15 10:30:00+01:00,22,172.2097
2021-08-15 11:00:00+01:00,23,208.5914
2021-08-15 11:30:00+01:00,24,147.7597
2021-08-15 12:00:00+01:00,25,252.8428
2021-08-15 12:30:00+01:00,26,245.0173
2021-08-15 13:00:00+01:00,27,291.5885
2021-08-15 13:30:00+01:00,28,431.8553
2021-08-15 14:00:00+01:00,29,516.8315
2021-08-15 14:30:00+01:00,30,433.9329
2021-08-15 15:00:00+01:00,31,662.3027
2021-08-15 15:30:00+01:00,32,565.7132
2021-08-15 16:00:00+01:00,33,628.4089
2021-08-15 16:30:00+01:00,34,663.6133
2021-08-15 17:00:00+01:00,35,792.6589
2021-08-15 17:30:00+01:00,36,730.0665
2021-08-15 18:00:00+01:00,37,577.6185
2021-08-15 18:30:00+01:00,38,345.186
2021-08-15 19:00:00+01:00,39,-45.4204
2021-08-15 19:30:00+01:00,40,17.3195
2021-08-15 20:00:00+01:00,41,-99.3737
2021-08-15 20:30:00+01:00,42,-89.4331
2021-08-15 21:00:00+01:00,43,296.1684
2021-08-15 21:30:00+01:00,44,36.0005
2021-08-15 22:00:00+01:00,45,9.4632
2021-08-15 22:30:00+01:00,46,-285.8147
2021-08-15 23:00:00+01:00,47,-21.4156
2021-08-15 23:30:00+01:00,48,-163.7153
2021-08-16 00:00:00+01:00,1,-170.2959
2021-08-16 00:30:00+01:00,2,-163.7854
2021-08-16 01:00:00+01:00,3,-118.1613
2021-08-16 01:30:00+01:00,4,-298.6478
2021-08-16 02:00:00+01:00,5,-79.3335
2021-08-16 02:30:00+01:00,6,-194.1985
2021-08-16 03:00:00+01:00,7,-142.7847
2021-08-16 03:30:00+01:00,8,-264.5386
2021-08-16 04:00:00+01:00,9,68.2426
2021-08-16 04:30:00+01:00,10,30.9922
2021-08-16 05:00:00+01:00,11,-245.1963
2021-08-16 05:30:00+01:00,12,-135.9427
2021-08-16 06:00:00+01:00,13,13.8731
2021-08-16 06:30:00+01:00,14,242.3078
2021-08-16 07:00:00+01:00,15,373.4317
2021-08-16 07:30:00+01:00,16,65.9205
2021-08-16 08:00:00+01:00,17,-149.0441
2021-08-16 08:30:00+01:00,18,-179.7559
2021-08-16 09:00:00+01:00,19,164.6846
2021-08-16 09:30:00+01:00,20,251.3948
2021-08-16 10:00:00+01:00,21,183.9107
2021-08-16 10:30:00+01:00,22,523.6967
2021-08-16 11:00:00+01:00,23,810.349
2021-08-16 11:30:00+01:00,24,939.9193
2021-08-16 12:00:00+01:00,25,1013.6788
2021-08-16 12:30:00+01:00,26,957.1657
2021-08-16 13:00:00+01:00,27,745.942
2021-08-16 13:30:00+01:00,28,428.0022
2021-08-16 14:00:00+01:00,29,207.6431
2021-08-16 14:30:00+01:00,30,167.1016
2021-08-16 15:00:00+01:00,31,352.4813
2021-08-16 15:30:00+01:00,32,255.4919
2021-08-16 16:00:00+01:00,33,0.5224
2021-08-16 16:30:00+01:00,34,-92.192
2021-08-16 17:00:00+01:00,35,245.14
2021-08-16 17:30:00+01:00,36,485.3809
2021-08-16 18:00:00+01:00,37,381.6814
2021-08-16 18:30:00+01:00,38,613.089
2021-08-16 19:00:00+01:00,39,738.8483
2021-08-16 19:30:00+01:00,40,624.0776
2021-08-16 20:00:00+01:00,41,430.4811
2021-08-16 20:30:00+01:00,42,333.6918
2021-08-16 21:00:00+01:00,43,6.3166
2021-08-16 21:30:00+01:00,44,-30.4695
2021-08-16 22:00:00+01:00,45,18.4332
2021-08-16 22:30:00+01:00,46,-25.7115
2021-08-16 23:00:00+01:00,47,240.6523
2021-08-16 23:30:00+01:00,48,29.6798
2021-08-17 00:00:00+01:00,1,6.6105
2021-08-17 00:30:00+01:00,2,139.0168
2021-08-17 01:00:00+01:00,3,40.5895
2021-08-17 01:30:00+01:00,4,-35.717
2021-08-17 02:00:00+01:00,5,-52.8515
2021-08-17 02:30:00+01:00,6,38.0131
2021-08-17 03:00:00+01:00,7,57.4621
2021-08-17 03:30:00+01:00,8,74.625
2021-08-17 04:00:00+01:00,9,73.0265
2021-08-17 04:30:00+01:00,10,-77.8319
2021-08-17 05:00:00+01:00,11,-255.7182
2021-08-17 05:30:00+01:00,12,-137.0041
2021-08-17 06:00:00+01:00,13,187.329
2021-08-17 06:30:00+01:00,14,486.3324
2021-08-17 07:00:00+01:00,15,-67.3303
2021-08-17 07:30:00+01:00,16,40.6756
2021-08-17 08:00:00+01:00,17,296.7756
2021-08-17 08:30:00+01:00,18,320.2828
2021-08-17 09:00:00+01:00,19,542.3284
2021-08-17 09:30:00+01:00,20,560.5848
2021-08-17 10:00:00+01:00,21,415.3003
