local_datetime,settlementPeriod,quantity
2020-02-19 21:30:00+00:00,44,32244
2020-02-19 22:00:00+00:00,45,30785
2020-02-19 22:30:00+00:00,46,29730
2020-02-19 23:00:00+00:00,47,29062
2020-02-19 23:30:00+00:00,48,28229
2020-02-20 00:00:00+00:00,1,28059
2020-02-20 00:30:00+00:00,2,27864
2020-02-20 01:00:00+00:00,3,27651
2020-02-20 01:30:00+00:00,4,27427
2020-02-20 02:00:00+00:00,5,27282
2020-02-20 02:30:00+00:00,6,27173
2020-02-20 03:00:00+00:00,7,27087
2020-02-20 03:30:00+00:00,8,27004
2020-02-20 04:00:00+00:00,9,26959
2020-02-20 04:30:00+00:00,10,27024
2020-02-20 05:00:00+00:00,11,27070
2020-02-20 05:30:00+00:00,12,27427
2020-02-20 06:00:00+00:00,13,29287
2020-02-20 06:30:00+00:00,14,31850
2020-02-20 07:00:00+00:00,15,34904
2020-02-20 07:30:00+00:00,16,36458
2020-02-20 08:00:00+00:00,17,36980
2020-02-20 08:30:00+00:00,18,37374
2020-02-20 09:00:00+00:00,19,37864
2020-02-20 09:30:00+00:00,20,38425
2020-02-20 10:00:00+00:00,21,38862
2020-02-20 10:30:00+00:00,22,39219
2020-02-20 11:00:00+00:00,23,38548
2020-02-20 11:30:00+00:00,24,38510
2020-02-20 12:00:00+00:00,25,38892
2020-02-20 12:30:00+00:00,26,39314
2020-02-20 13:00:00+00:00,27,39276
2020-02-20 13:30:00+00:00,28,39243
2020-02-20 14:00:00+00:00,29,39369
2020-02-20 14:30:00+00:00,30,39345
2020-02-20 15:00:00+00:00,31,39248
2020-02-20 15:30:00+00:00,32,38974
2020-02-20 16:00:00+00:00,33,38827
2020-02-20 16:30:00+00:00,34,38654
2020-02-20 17:00:00+00:00,35,38586
2020-02-20 17:30:00+00:00,36,38661
2020-02-20 18:00:00+00:00,37,38708
2020-02-20 18:30:00+00:00,38,38688
2020-02-20 19:00:00+00:00,39,38318
2020-02-20 19:30:00+00:00,40,38253
2020-02-20 20:00:00+00:00,41,37042
2020-02-20 20:30:00+00:00,42,35807
2020-02-20 21:00:00+00:00,43,34144
2020-02-20 21:30:00+00:00,44,32047
2020-02-20 22:00:00+00:00,45,30296
2020-02-20 22:30:00+00:00,46,29230
2020-02-20 23:00:00+00:00,47,28778
2020-02-20 23:30:00+00:00,48,28724
2020-02-21 00:00:00+00:00,1,27850
2020-02-21 00:30:00+00:00,2,28077
2020-02-21 01:00:00+00:00,3,28126
2020-02-21 01:30:00+00:00,4,28005
2020-02-21 02:00:00+00:00,5,27956
2020-02-21 02:30:00+00:00,6,28005
2020-02-21 03:00:00+00:00,7,28046
2020-02-21 03:30:00+00:00,8,28086
2020-02-21 04:00:00+00:00,9,28142
2020-02-21 04:30:00+00:00,10,28188
2020-02-21 05:00:00+00:00,11,28394
2020-02-21 05:30:00+00:00,12,29223
2020-02-21 06:00:00+00:00,13,30825
2020-02-21 06:30:00+00:00,14,32590
2020-02-21 07:00:00+00:00,15,34591
2020-02-21 07:30:00+00:00,16,36046
2020-02-21 08:00:00+00:00,17,36942
2020-02-21 08:30:00+00:00,18,37705
2020-02-21 09:00:00+00:00,19,38553
2020-02-21 09:30:00+00:00,20,38922
2020-02-21 10:00:00+00:00,21,39180
2020-02-21 10:30:00+00:00,22,39338
2020-02-21 11:00:00+00:00,23,38950
2020-02-21 11:30:00+00:00,24,38797
2020-02-21 12:00:00+00:00,25,38833
2020-02-21 12:30:00+00:00,26,38847
2020-02-21 13:00:00+00:00,27,38747
2020-02-21 13:30:00+00:00,28,38532
2020-02-21 14:00:00+00:00,29,38269
2020-02-21 14:30:00+00:00,30,37999
2020-02-21 15:00:00+00:00,31,37836
2020-02-21 15:30:00+00:00,32,37667
2020-02-21 16:00:00+00:00,33,37723
2020-02-21 16:30:00+00:00,34,37941
2020-02-21 17:00:00+00:00,35,37946
2020-02-21 17:30:00+00:00,36,37865
2020-02-21 18:00:00+00:00,37,37894
2020-02-21 18:30:00+00:00,38,37921
2020-02-21 19:00:00+00:00,39,37746
2020-02-21 19:30:00+00:00,40,36845
2020-02-21 20:00:00+00:00,41,35104
2020-02-21 20:30:00+00:00,42,34320
2020-02-21 21:00:00+00:00,43,32807
2020-02-21 21:30:00+00:00,44,31661
2020-02-21 22:00:00+00:00,45,30509
2020-02-21 22:30:00+00:00,46,29323
2020-02-21 23:00:00+00:00,47,28444
2020-02-21 23:30:00+00:00,48,28747
2020-02-22 00:00:00+00:00,1,26276
2020-02-22 00:30:00+00:00,2,26529
2020-02-22 01:00:00+00:00,3,26677
2020-02-22 01:30:00+00:00,4,26784
2020-02-22 02:00:00+00:00,5,26889
2020-02-22 02:30:00+00:00,6,26956
2020-02-22 03:00:00+00:00,7,26983
2020-02-22 03:30:00+00:00,8,27019
2020-02-22 04:00:00+00:00,9,26982
2020-02-22 04:30:00+00:00,10,26960
2020-02-22 05:00:00+00:00,11,27019
2020-02-22 05:30:00+00:00,12,27183
2020-02-22 06:00:00+00:00,13,27483
2020-02-22 06:30:00+00:00,14,27815
2020-02-22 07:00:00+00:00,15,28870
2020-02-22 07:30:00+00:00,16,29597
2020-02-22 08:00:00+00:00,17,30313
2020-02-22 08:30:00+00:00,18,31067
2020-02-22 09:00:00+00:00,19,31620
2020-02-22 09:30:00+00:00,20,32058
2020-02-22 10:00:00+00:00,21,32375
2020-02-22 10:30:00+00:00,22,32726
2020-02-22 11:00:00+00:00,23,33200
2020-02-22 11:30:00+00:00,24,33255
2020-02-22 12:00:00+00:00,25,33057
2020-02-22 12:30:00+00:00,26,32784
2020-02-22 13:00:00+00:00,27,32474
2020-02-22 13:30:00+00:00,28,32060
2020-02-22 14:00:00+00:00,29,31784
2020-02-22 14:30:00+00:00,30,31527
2020-02-22 15:00:00+00:00,31,31309
2020-02-22 15:30:00+00:00,32,31273
2020-02-22 16:00:00+00:00,33,31634
2020-02-22 16:30:00+00:00,34,32227
2020-02-22 17:00:00+00:00,35,32959
2020-02-22 17:30:00+00:00,36,33021
2020-02-22 18:00:00+00:00,37,32977
2020-02-22 18:30:00+00:00,38,32924
2020-02-22 19:00:00+00:00,39,32583
2020-02-22 19:30:00+00:00,40,32493
2020-02-22 20:00:00+00:00,41,31816
2020-02-22 20:30:00+00:00,42,30737
2020-02-22 21:00:00+00:00,43,29740
2020-02-22 21:30:00+00:00,44,29061
2020-02-22 22:00:00+00:00,45,28117
2020-02-22 22:30:00+00:00,46,27708
2020-02-22 23:00:00+00:00,47,27939
2020-02-22 23:30:00+00:00,48,28296
2020-02-23 00:00:00+00:00,1,25317
2020-02-23 00:30:00+00:00,2,24956
2020-02-23 01:00:00+00:00,3,24480
2020-02-23 01:30:00+00:00,4,23867
2020-02-23 02:00:00+00:00,5,23301
2020-02-23 02:30:00+00:00,6,22767
2020-02-23 03:00:00+00:00,7,22199
2020-02-23 03:30:00+00:00,8,21626
2020-02-23 04:00:00+00:00,9,21085
2020-02-23 04:30:00+00:00,10,20628
2020-02-23 05:00:00+00:00,11,20260
2020-02-23 05:30:00+00:00,12,19812
2020-02-23 06:00:00+00:00,13,20169
2020-02-23 06:30:00+00:00,14,21259
2020-02-23 07:00:00+00:00,15,22811
2020-02-23 07:30:00+00:00,16,23425
2020-02-23 08:00:00+00:00,17,24520
2020-02-23 08:30:00+00:00,18,26034
2020-02-23 09:00:00+00:00,19,27580
2020-02-23 09:30:00+00:00,20,28648
2020-02-23 10:00:00+00:00,21,29814
2020-02-23 10:30:00+00:00,22,30917
2020-02-23 11:00:00+00:00,23,31856
2020-02-23 11:30:00+00:00,24,32958
2020-02-23 12:00:00+00:00,25,33549
2020-02-23 12:30:00+00:00,26,33860
2020-02-23 13:00:00+00:00,27,33907
2020-02-23 13:30:00+00:00,28,33787
2020-02-23 14:00:00+00:00,29,33994
2020-02-23 14:30:00+00:00,30,34786
2020-02-23 15:00:00+00:00,31,35623
2020-02-23 15:30:00+00:00,32,35460
2020-02-23 16:00:00+00:00,33,36083
2020-02-23 16:30:00+00:00,34,37015
2020-02-23 17:00:00+00:00,35,37859
2020-02-23 17:30:00+00:00,36,37672
2020-02-23 18:00:00+00:00,37,37515
2020-02-23 18:30:00+00:00,38,36678
2020-02-23 19:00:00+00:00,39,35834
2020-02-23 19:30:00+00:00,40,35031
2020-02-23 20:00:00+00:00,41,34123
2020-02-23 20:30:00+00:00,42,33266
2020-02-23 21:00:00+00:00,43,32045
2020-02-23 21:30:00+00:00,44,31162
2020-02-23 22:00:00+00:00,45,29197
2020-02-23 22:30:00+00:00,46,26533
2020-02-23 23:00:00+00:00,47,21853
2020-02-23 23:30:00+00:00,48,17868
2020-02-24 00:00:00+00:00,1,20630
2020-02-24 00:30:00+00:00,2,20412
2020-02-24 01:00:00+00:00,3,20360
2020-02-24 01:30:00+00:00,4,20252
2020-02-24 02:00:00+00:00,5,20305
2020-02-24 02:30:00+00:00,6,20294
2020-02-24 03:00:00+00:00,7,20534
2020-02-24 03:30:00+00:00,8,21082
2020-02-24 04:00:00+00:00,9,21783
2020-02-24 04:30:00+00:00,10,22631
2020-02-24 05:00:00+00:00,11,23947
2020-02-24 05:30:00+00:00,12,25442
2020-02-24 06:00:00+00:00,13,27522
2020-02-24 06:30:00+00:00,14,30909
2020-02-24 07:00:00+00:00,15,33890
2020-02-24 07:30:00+00:00,16,35111
2020-02-24 08:00:00+00:00,17,35996
2020-02-24 08:30:00+00:00,18,36498
2020-02-24 09:00:00+00:00,19,36762
2020-02-24 09:30:00+00:00,20,36993
2020-02-24 10:00:00+00:00,21,37134
2020-02-24 10:30:00+00:00,22,37421
2020-02-24 11:00:00+00:00,23,37680
2020-02-24 11:30:00+00:00,24,38035
2020-02-24 12:00:00+00:00,25,38195
2020-02-24 12:30:00+00:00,26,38345
2020-02-24 13:00:00+00:00,27,38285
2020-02-24 13:30:00+00:00,28,38436
2020-02-24 14:00:00+00:00,29,38409
2020-02-24 14:30:00+00:00,30,38318
2020-02-24 15:00:00+00:00,31,38298
2020-02-24 15:30:00+00:00,32,38375
2020-02-24 16:00:00+00:00,33,38534
2020-02-24 16:30:00+00:00,34,38524
2020-02-24 17:00:00+00:00,35,39156
2020-02-24 17:30:00+00:00,36,39356
2020-02-24 18:00:00+00:00,37,39443
2020-02-24 18:30:00+00:00,38,39281
2020-02-24 19:00:00+00:00,39,38653
2020-02-24 19:30:00+00:00,40,37868
2020-02-24 20:00:00+00:00,41,36781
2020-02-24 20:30:00+00:00,42,34967
2020-02-24 21:00:00+00:00,43,32881
2020-02-24 21:30:00+00:00,44,31819
2020-02-24 22:00:00+00:00,45,30680
2020-02-24 22:30:00+00:00,46,29397
2020-02-24 23:00:00+00:00,47,26838
2020-02-24 23:30:00+00:00,48,26330
2020-02-25 00:00:00+00:00,1,25744
2020-02-25 00:30:00+00:00,2,25655
2020-02-25 01:00:00+00:00,3,25613
2020-02-25 01:30:00+00:00,4,25572
2020-02-25 02:00:00+00:00,5,25593
2020-02-25 02:30:00+00:00,6,25738
2020-02-25 03:00:00+00:00,7,25752
2020-02-25 03:30:00+00:00,8,25686
2020-02-25 04:00:00+00:00,9,25633
2020-02-25 04:30:00+00:00,10,25588
2020-02-25 05:00:00+00:00,11,25824
2020-02-25 05:30:00+00:00,12,26333
2020-02-25 06:00:00+00:00,13,28151
2020-02-25 06:30:00+00:00,14,31491
2020-02-25 07:00:00+00:00,15,35649
2020-02-25 07:30:00+00:00,16,37161
2020-02-25 08:00:00+00:00,17,38032
2020-02-25 08:30:00+00:00,18,38721
2020-02-25 09:00:00+00:00,19,39504
2020-02-25 09:30:00+00:00,20,40231
2020-02-25 10:00:00+00:00,21,40640
2020-02-25 10:30:00+00:00,22,40990
2020-02-25 11:00:00+00:00,23,41320
2020-02-25 11:30:00+00:00,24,41523
2020-02-25 12:00:00+00:00,25,41458
2020-02-25 12:30:00+00:00,26,41187
2020-02-25 13:00:00+00:00,27,40909
2020-02-25 13:30:00+00:00,28,40359
2020-02-25 14:00:00+00:00,29,39952
2020-02-25 14:30:00+00:00,30,39825
2020-02-25 15:00:00+00:00,31,39966
2020-02-25 15:30:00+00:00,32,39617
2020-02-25 16:00:00+00:00,33,39738
2020-02-25 16:30:00+00:00,34,39763
2020-02-25 17:00:00+00:00,35,39866
2020-02-25 17:30:00+00:00,36,39791
2020-02-25 18:00:00+00:00,37,39841
2020-02-25 18:30:00+00:00,38,39825
2020-02-25 19:00:00+00:00,39,39692
2020-02-25 19:30:00+00:00,40,39547
2020-02-25 20:00:00+00:00,41,39027
2020-02-25 20:30:00+00:00,42,38176
2020-02-25 21:00:00+00:00,43,35940
2020-02-25 21:30:00+00:00,44,33210
2020-02-25 22:00:00+00:00,45,31260
2020-02-25 22:30:00+00:00,46,30181
2020-02-25 23:00:00+00:00,47,28974
2020-02-25 23:30:00+00:00,48,27374
2020-02-26 00:00:00+00:00,1,24597
2020-02-26 00:30:00+00:00,2,24855
2020-02-26 01:00:00+00:00,3,24977
2020-02-26 01:30:00+00:00,4,25070
2020-02-26 02:00:00+00:00,5,24980
2020-02-26 02:30:00+00:00,6,24954
2020-02-26 03:00:00+00:00,7,25102
2020-02-26 03:30:00+00:00,8,25193
2020-02-26 04:00:00+00:00,9,25400
2020-02-26 04:30:00+00:00,10,25663
2020-02-26 05:00:00+00:00,11,26157
2020-02-26 05:30:00+00:00,12,26601
2020-02-26 06:00:00+00:00,13,28171
2020-02-26 06:30:00+00:00,14,31168
2020-02-26 07:00:00+00:00,15,35090
2020-02-26 07:30:00+00:00,16,36840
2020-02-26 08:00:00+00:00,17,37788
2020-02-26 08:30:00+00:00,18,38466
2020-02-26 09:00:00+00:00,19,39306
2020-02-26 09:30:00+00:00,20,40057
2020-02-26 10:00:00+00:00,21,40350
2020-02-26 10:30:00+00:00,22,40529
2020-02-26 11:00:00+00:00,23,40400
2020-02-26 11:30:00+00:00,24,40786
2020-02-26 12:00:00+00:00,25,40723
2020-02-26 12:30:00+00:00,26,40668
2020-02-26 13:00:00+00:00,27,40986
2020-02-26 13:30:00+00:00,28,40933
2020-02-26 14:00:00+00:00,29,40529
2020-02-26 14:30:00+00:00,30,39843
2020-02-26 15:00:00+00:00,31,39356
2020-02-26 15:30:00+00:00,32,39255
2020-02-26 16:00:00+00:00,33,40936
2020-02-26 16:30:00+00:00,34,41982
2020-02-26 17:00:00+00:00,35,42283
2020-02-26 17:30:00+00:00,36,42044
2020-02-26 18:00:00+00:00,37,41878
2020-02-26 18:30:00+00:00,38,41492
2020-02-26 19:00:00+00:00,39,40866
2020-02-26 19:30:00+00:00,40,40755
2020-02-26 20:00:00+00:00,41,40323
2020-02-26 20:30:00+00:00,42,39702
2020-02-26 21:00:00+00:00,43,38364
2020-02-26 21:30:00+00:00,44,35752
2020-02-26 22:00:00+00:00,45,32903
2020-02-26 22:30:00+00:00,46,31171
2020-02-26 23:00:00+00:00,47,28138
2020-02-26 23:30:00+00:00,48,25356
2020-02-27 00:00:00+00:00,1,27655
2020-02-27 00:30:00+00:00,2,27539
2020-02-27 01:00:00+00:00,3,27354
2020-02-27 01:30:00+00:00,4,27064
2020-02-27 02:00:00+00:00,5,26948
2020-02-27 02:30:00+00:00,6,26838
2020-02-27 03:00:00+00:00,7,26792
2020-02-27 03:30:00+00:00,8,26754
2020-02-27 04:00:00+00:00,9,26838
2020-02-27 04:30:00+00:00,10,26840
2020-02-27 05:00:00+00:00,11,27487
2020-02-27 05:30:00+00:00,12,29473
2020-02-27 06:00:00+00:00,13,32214
2020-02-27 06:30:00+00:00,14,34904
2020-02-27 07:00:00+00:00,15,37454
2020-02-27 07:30:00+00:00,16,38207
2020-02-27 08:00:00+00:00,17,38752
2020-02-27 08:30:00+00:00,18,39252
2020-02-27 09:00:00+00:00,19,39906
2020-02-27 09:30:00+00:00,20,40737
2020-02-27 10:00:00+00:00,21,41322
2020-02-27 10:30:00+00:00,22,42192
2020-02-27 11:00:00+00:00,23,43055
2020-02-27 11:30:00+00:00,24,44171
2020-02-27 12:00:00+00:00,25,45149
2020-02-27 12:30:00+00:00,26,46232
2020-02-27 13:00:00+00:00,27,46318
2020-02-27 13:30:00+00:00,28,46597
2020-02-27 14:00:00+00:00,29,45300
2020-02-27 14:30:00+00:00,30,44755
2020-02-27 15:00:00+00:00,31,44478
2020-02-27 15:30:00+00:00,32,44023
2020-02-27 16:00:00+00:00,33,44729
2020-02-27 16:30:00+00:00,34,44936
2020-02-27 17:00:00+00:00,35,44558
2020-02-27 17:30:00+00:00,36,44179
2020-02-27 18:00:00+00:00,37,44030
2020-02-27 18:30:00+00:00,38,43832
2020-02-27 19:00:00+00:00,39,42822
2020-02-27 19:30:00+00:00,40,41878
2020-02-27 20:00:00+00:00,41,40993
2020-02-27 20:30:00+00:00,42,39439
2020-02-27 21:00:00+00:00,43,37805
2020-02-27 21:30:00+00:00,44,35689
2020-02-27 22:00:00+00:00,45,33371
2020-02-27 22:30:00+00:00,46,32293
2020-02-27 23:00:00+00:00,47,28078
2020-02-27 23:30:00+00:00,48,25738
2020-02-28 00:00:00+00:00,1,28548
2020-02-28 00:30:00+00:00,2,28192
2020-02-28 01:00:00+00:00,3,27781
2020-02-28 01:30:00+00:00,4,27432
2020-02-28 02:00:00+00:00,5,27152
2020-02-28 02:30:00+00:00,6,26938
2020-02-28 03:00:00+00:00,7,26795
2020-02-28 03:30:00+00:00,8,26740
2020-02-28 04:00:00+00:00,9,26756
2020-02-28 04:30:00+00:00,10,26834
2020-02-28 05:00:00+00:00,11,27355
2020-02-28 05:30:00+00:00,12,28299
2020-02-28 06:00:00+00:00,13,30348
2020-02-28 06:30:00+00:00,14,32869
2020-02-28 07:00:00+00:00,15,36291
2020-02-28 07:30:00+00:00,16,37283
2020-02-28 08:00:00+00:00,17,37883
2020-02-28 08:30:00+00:00,18,38673
2020-02-28 09:00:00+00:00,19,39473
2020-02-28 09:30:00+00:00,20,40065
2020-02-28 10:00:00+00:00,21,40319
2020-02-28 10:30:00+00:00,22,40715
2020-02-28 11:00:00+00:00,23,40918
2020-02-28 11:30:00+00:00,24,41096
2020-02-28 12:00:00+00:00,25,41148
2020-02-28 12:30:00+00:00,26,41367
2020-02-28 13:00:00+00:00,27,41443
2020-02-28 13:30:00+00:00,28,41490
2020-02-28 14:00:00+00:00,29,41439
2020-02-28 14:30:00+00:00,30,41192
2020-02-28 15:00:00+00:00,31,40395
2020-02-28 15:30:00+00:00,32,40171
2020-02-28 16:00:00+00:00,33,40577
2020-02-28 16:30:00+00:00,34,40756
2020-02-28 17:00:00+00:00,35,41015
2020-02-28 17:30:00+00:00,36,41004
2020-02-28 18:00:00+00:00,37,40874
2020-02-28 18:30:00+00:00,38,40435
2020-02-28 19:00:00+00:00,39,39465
2020-02-28 19:30:00+00:00,40,38857
2020-02-28 20:00:00+00:00,41,37540
2020-02-28 20:30:00+00:00,42,36064
2020-02-28 21:00:00+00:00,43,34549
2020-02-28 21:30:00+00:00,44,32896
2020-02-28 22:00:00+00:00,45,31172
2020-02-28 22:30:00+00:00,46,30360
2020-02-28 23:00:00+00:00,47,28806
2020-02-28 23:30:00+00:00,48,27835
2020-02-29 00:00:00+00:00,1,25034
2020-02-29 00:30:00+00:00,2,25316
2020-02-29 01:00:00+00:00,3,25522
2020-02-29 01:30:00+00:00,4,25668
2020-02-29 02:00:00+00:00,5,25938
2020-02-29 02:30:00+00:00,6,26213
2020-02-29 03:00:00+00:00,7,26485
2020-02-29 03:30:00+00:00,8,26747
2020-02-29 04:00:00+00:00,9,26858
2020-02-29 04:30:00+00:00,10,26992
2020-02-29 05:00:00+00:00,11,27112
2020-02-29 05:30:00+00:00,12,27128
2020-02-29 06:00:00+00:00,13,27453
2020-02-29 06:30:00+00:00,14,27739
2020-02-29 07:00:00+00:00,15,28221
2020-02-29 07:30:00+00:00,16,28514
2020-02-29 08:00:00+00:00,17,29263
2020-02-29 08:30:00+00:00,18,30150
2020-02-29 09:00:00+00:00,19,31027
2020-02-29 09:30:00+00:00,20,31927
2020-02-29 10:00:00+00:00,21,32866
2020-02-29 10:30:00+00:00,22,33793
2020-02-29 11:00:00+00:00,23,34366
2020-02-29 11:30:00+00:00,24,34720
2020-02-29 12:00:00+00:00,25,34672
2020-02-29 12:30:00+00:00,26,34667
2020-02-29 13:00:00+00:00,27,34436
2020-02-29 13:30:00+00:00,28,34048
2020-02-29 14:00:00+00:00,29,33365
2020-02-29 14:30:00+00:00,30,32583
2020-02-29 15:00:00+00:00,31,31818
2020-02-29 15:30:00+00:00,32,31509
2020-02-29 16:00:00+00:00,33,31963
2020-02-29 16:30:00+00:00,34,32571
2020-02-29 17:00:00+00:00,35,33037
2020-02-29 17:30:00+00:00,36,32971
2020-02-29 18:00:00+00:00,37,32992
2020-02-29 18:30:00+00:00,38,32967
2020-02-29 19:00:00+00:00,39,32597
2020-02-29 19:30:00+00:00,40,32558
2020-02-29 20:00:00+00:00,41,32421
2020-02-29 20:30:00+00:00,42,30956
2020-02-29 21:00:00+00:00,43,29516
2020-02-29 21:30:00+00:00,44,28355
2020-02-29 22:00:00+00:00,45,27123
2020-02-29 22:30:00+00:00,46,26392
2020-02-29 23:00:00+00:00,47,25956
2020-02-29 23:30:00+00:00,48,26090
2020-03-01 00:00:00+00:00,1,24487
2020-03-01 00:30:00+00:00,2,24599
2020-03-01 01:00:00+00:00,3,24667
2020-03-01 01:30:00+00:00,4,24726
2020-03-01 02:00:00+00:00,5,24838
2020-03-01 02:30:00+00:00,6,24991
2020-03-01 03:00:00+00:00,7,25062
2020-03-01 03:30:00+00:00,8,25123
2020-03-01 04:00:00+00:00,9,25203
2020-03-01 04:30:00+00:00,10,25250
2020-03-01 05:00:00+00:00,11,25285
2020-03-01 05:30:00+00:00,12,25295
2020-03-01 06:00:00+00:00,13,25583
2020-03-01 06:30:00+00:00,14,26092
2020-03-01 07:00:00+00:00,15,26829
2020-03-01 07:30:00+00:00,16,27558
2020-03-01 08:00:00+00:00,17,28454
2020-03-01 08:30:00+00:00,18,29337
2020-03-01 09:00:00+00:00,19,30411
2020-03-01 09:30:00+00:00,20,31063
2020-03-01 10:00:00+00:00,21,31605
2020-03-01 10:30:00+00:00,22,32008
2020-03-01 11:00:00+00:00,23,32138
2020-03-01 11:30:00+00:00,24,32588
2020-03-01 12:00:00+00:00,25,32682
2020-03-01 12:30:00+00:00,26,32809
2020-03-01 13:00:00+00:00,27,32600
2020-03-01 13:30:00+00:00,28,32335
2020-03-01 14:00:00+00:00,29,32004
2020-03-01 14:30:00+00:00,30,31765
2020-03-01 15:00:00+00:00,31,31981
2020-03-01 15:30:00+00:00,32,32304
2020-03-01 16:00:00+00:00,33,33568
2020-03-01 16:30:00+00:00,34,34730
2020-03-01 17:00:00+00:00,35,35663
2020-03-01 17:30:00+00:00,36,35343
2020-03-01 18:00:00+00:00,37,35464
2020-03-01 18:30:00+00:00,38,35377
2020-03-01 19:00:00+00:00,39,35173
2020-03-01 19:30:00+00:00,40,35079
2020-03-01 20:00:00+00:00,41,34707
2020-03-01 20:30:00+00:00,42,34375
2020-03-01 21:00:00+00:00,43,32445
2020-03-01 21:30:00+00:00,44,30378
2020-03-01 22:00:00+00:00,45,28796
2020-03-01 22:30:00+00:00,46,28141
2020-03-01 23:00:00+00:00,47,27435
2020-03-01 23:30:00+00:00,48,26708
2020-03-02 00:00:00+00:00,1,24783
2020-03-02 00:30:00+00:00,2,24364
2020-03-02 01:00:00+00:00,3,23980
2020-03-02 01:30:00+00:00,4,23668
2020-03-02 02:00:00+00:00,5,23340
2020-03-02 02:30:00+00:00,6,22938
2020-03-02 03:00:00+00:00,7,22608
2020-03-02 03:30:00+00:00,8,22437
2020-03-02 04:00:00+00:00,9,22454
2020-03-02 04:30:00+00:00,10,22566
2020-03-02 05:00:00+00:00,11,23190
2020-03-02 05:30:00+00:00,12,24004
2020-03-02 06:00:00+00:00,13,26727
2020-03-02 06:30:00+00:00,14,30959
2020-03-02 07:00:00+00:00,15,35543
2020-03-02 07:30:00+00:00,16,36459
2020-03-02 08:00:00+00:00,17,37254
2020-03-02 08:30:00+00:00,18,37915
2020-03-02 09:00:00+00:00,19,38838
2020-03-02 09:30:00+00:00,20,39681
2020-03-02 10:00:00+00:00,21,40227
2020-03-02 10:30:00+00:00,22,40781
2020-03-02 11:00:00+00:00,23,41079
2020-03-02 11:30:00+00:00,24,41494
2020-03-02 12:00:00+00:00,25,41765
2020-03-02 12:30:00+00:00,26,41814
2020-03-02 13:00:00+00:00,27,41716
2020-03-02 13:30:00+00:00,28,41486
2020-03-02 14:00:00+00:00,29,40757
2020-03-02 14:30:00+00:00,30,40128
2020-03-02 15:00:00+00:00,31,39758
2020-03-02 15:30:00+00:00,32,39467
2020-03-02 16:00:00+00:00,33,39249
2020-03-02 16:30:00+00:00,34,38454
2020-03-02 17:00:00+00:00,35,38134
2020-03-02 17:30:00+00:00,36,38051
2020-03-02 18:00:00+00:00,37,38475
2020-03-02 18:30:00+00:00,38,38795
2020-03-02 19:00:00+00:00,39,38559
2020-03-02 19:30:00+00:00,40,38476
2020-03-02 20:00:00+00:00,41,37748
2020-03-02 20:30:00+00:00,42,37107
2020-03-02 21:00:00+00:00,43,35207
2020-03-02 21:30:00+00:00,44,32974
2020-03-02 22:00:00+00:00,45,31031
2020-03-02 22:30:00+00:00,46,29399
2020-03-02 23:00:00+00:00,47,27128
2020-03-02 23:30:00+00:00,48,26062
2020-03-03 00:00:00+00:00,1,27203
2020-03-03 00:30:00+00:00,2,27138
2020-03-03 01:00:00+00:00,3,27055
2020-03-03 01:30:00+00:00,4,26956
2020-03-03 02:00:00+00:00,5,26795
2020-03-03 02:30:00+00:00,6,26624
2020-03-03 03:00:00+00:00,7,26413
2020-03-03 03:30:00+00:00,8,26173
2020-03-03 04:00:00+00:00,9,26009
2020-03-03 04:30:00+00:00,10,25824
2020-03-03 05:00:00+00:00,11,25956
2020-03-03 05:30:00+00:00,12,27170
2020-03-03 06:00:00+00:00,13,30389
2020-03-03 06:30:00+00:00,14,33909
2020-03-03 07:00:00+00:00,15,36979
2020-03-03 07:30:00+00:00,16,37773
2020-03-03 08:00:00+00:00,17,38751
2020-03-03 08:30:00+00:00,18,39323
2020-03-03 09:00:00+00:00,19,39831
2020-03-03 09:30:00+00:00,20,40337
2020-03-03 10:00:00+00:00,21,40293
2020-03-03 10:30:00+00:00,22,40617
2020-03-03 11:00:00+00:00,23,40598
2020-03-03 11:30:00+00:00,24,40655
2020-03-03 12:00:00+00:00,25,40843
2020-03-03 12:30:00+00:00,26,41219
2020-03-03 13:00:00+00:00,27,41316
2020-03-03 13:30:00+00:00,28,41312
2020-03-03 14:00:00+00:00,29,41255
2020-03-03 14:30:00+00:00,30,41462
2020-03-03 15:00:00+00:00,31,41883
2020-03-03 15:30:00+00:00,32,41957
2020-03-03 16:00:00+00:00,33,42366
2020-03-03 16:30:00+00:00,34,41970
2020-03-03 17:00:00+00:00,35,41781
2020-03-03 17:30:00+00:00,36,41163
2020-03-03 18:00:00+00:00,37,41319
2020-03-03 18:30:00+00:00,38,41389
2020-03-03 19:00:00+00:00,39,41422
2020-03-03 19:30:00+00:00,40,41384
2020-03-03 20:00:00+00:00,41,40523
2020-03-03 20:30:00+00:00,42,39564
2020-03-03 21:00:00+00:00,43,38328
2020-03-03 21:30:00+00:00,44,36632
2020-03-03 22:00:00+00:00,45,34138
2020-03-03 22:30:00+00:00,46,31534
2020-03-03 23:00:00+00:00,47,26340
2020-03-03 23:30:00+00:00,48,23656
2020-03-04 00:00:00+00:00,1,28908
2020-03-04 00:30:00+00:00,2,28664
2020-03-04 01:00:00+00:00,3,28496
2020-03-04 01:30:00+00:00,4,28125
2020-03-04 02:00:00+00:00,5,27740
2020-03-04 02:30:00+00:00,6,27375
