local_datetime,settlementPeriod,quantity
2021-03-11 17:00:00+00:00,35,43258
2021-03-11 17:30:00+00:00,36,44016
2021-03-11 18:00:00+00:00,37,44974
2021-03-11 18:30:00+00:00,38,45112
2021-03-11 19:00:00+00:00,39,44039
2021-03-11 19:30:00+00:00,40,42590
2021-03-11 20:00:00+00:00,41,41334
2021-03-11 20:30:00+00:00,42,39570
2021-03-11 21:00:00+00:00,43,37671
2021-03-11 21:30:00+00:00,44,35751
2021-03-11 22:00:00+00:00,45,33698
2021-03-11 22:30:00+00:00,46,32137
2021-03-11 23:00:00+00:00,47,28755
2021-03-11 23:30:00+00:00,48,27237
2021-03-12 00:00:00+00:00,1,25963
2021-03-12 00:30:00+00:00,2,26640
2021-03-12 01:00:00+00:00,3,26481
2021-03-12 01:30:00+00:00,4,26045
2021-03-12 02:00:00+00:00,5,24886
2021-03-12 02:30:00+00:00,6,24532
2021-03-12 03:00:00+00:00,7,24418
2021-03-12 03:30:00+00:00,8,23926
2021-03-12 04:00:00+00:00,9,23828
2021-03-12 04:30:00+00:00,10,24019
2021-03-12 05:00:00+00:00,11,25539
2021-03-12 05:30:00+00:00,12,26533
2021-03-12 06:00:00+00:00,13,30661
2021-03-12 06:30:00+00:00,14,33008
2021-03-12 07:00:00+00:00,15,36814
2021-03-12 07:30:00+00:00,16,38454
2021-03-12 08:00:00+00:00,17,40118
2021-03-12 08:30:00+00:00,18,40809
2021-03-12 09:00:00+00:00,19,41658
2021-03-12 09:30:00+00:00,20,42059
2021-03-12 10:00:00+00:00,21,41705
2021-03-12 10:30:00+00:00,22,41965
2021-03-12 11:00:00+00:00,23,42070
2021-03-12 11:30:00+00:00,24,41878
2021-03-12 12:00:00+00:00,25,41986
2021-03-12 12:30:00+00:00,26,41756
2021-03-12 13:00:00+00:00,27,41348
2021-03-12 13:30:00+00:00,28,40393
2021-03-12 14:00:00+00:00,29,39482
2021-03-12 14:30:00+00:00,30,38812
2021-03-12 15:00:00+00:00,31,38340
2021-03-12 15:30:00+00:00,32,38606
2021-03-12 16:00:00+00:00,33,39452
2021-03-12 16:30:00+00:00,34,40313
2021-03-12 17:00:00+00:00,35,41505
2021-03-12 17:30:00+00:00,36,42614
2021-03-12 18:00:00+00:00,37,43782
2021-03-12 18:30:00+00:00,38,44070
2021-03-12 19:00:00+00:00,39,43050
2021-03-12 19:30:00+00:00,40,41247
2021-03-12 20:00:00+00:00,41,40030
2021-03-12 20:30:00+00:00,42,38439
2021-03-12 21:00:00+00:00,43,36681
2021-03-12 21:30:00+00:00,44,34992
2021-03-12 22:00:00+00:00,45,33521
2021-03-12 22:30:00+00:00,46,32004
2021-03-12 23:00:00+00:00,47,29999
2021-03-12 23:30:00+00:00,48,28949
2021-03-13 00:00:00+00:00,1,28932
2021-03-13 00:30:00+00:00,2,29663
2021-03-13 01:00:00+00:00,3,29381
2021-03-13 01:30:00+00:00,4,28498
2021-03-13 02:00:00+00:00,5,28060
2021-03-13 02:30:00+00:00,6,27004
2021-03-13 03:00:00+00:00,7,26013
2021-03-13 03:30:00+00:00,8,25799
2021-03-13 04:00:00+00:00,9,25138
2021-03-13 04:30:00+00:00,10,24902
2021-03-13 05:00:00+00:00,11,24877
2021-03-13 05:30:00+00:00,12,25132
2021-03-13 06:00:00+00:00,13,27240
2021-03-13 06:30:00+00:00,14,28041
2021-03-13 07:00:00+00:00,15,30621
2021-03-13 07:30:00+00:00,16,31775
2021-03-13 08:00:00+00:00,17,33515
2021-03-13 08:30:00+00:00,18,34784
2021-03-13 09:00:00+00:00,19,35706
2021-03-13 09:30:00+00:00,20,36380
2021-03-13 10:00:00+00:00,21,37080
2021-03-13 10:30:00+00:00,22,37633
2021-03-13 11:00:00+00:00,23,37832
2021-03-13 11:30:00+00:00,24,37908
2021-03-13 12:00:00+00:00,25,38243
2021-03-13 12:30:00+00:00,26,37942
2021-03-13 13:00:00+00:00,27,37926
2021-03-13 13:30:00+00:00,28,36992
2021-03-13 14:00:00+00:00,29,36647
2021-03-13 14:30:00+00:00,30,36096
2021-03-13 15:00:00+00:00,31,36000
2021-03-13 15:30:00+00:00,32,35939
2021-03-13 16:00:00+00:00,33,37117
2021-03-13 16:30:00+00:00,34,38281
2021-03-13 17:00:00+00:00,35,39398
2021-03-13 17:30:00+00:00,36,40196
2021-03-13 18:00:00+00:00,37,41331
2021-03-13 18:30:00+00:00,38,42174
2021-03-13 19:00:00+00:00,39,41323
2021-03-13 19:30:00+00:00,40,40006
2021-03-13 20:00:00+00:00,41,38840
2021-03-13 20:30:00+00:00,42,37705
2021-03-13 21:00:00+00:00,43,36292
2021-03-13 21:30:00+00:00,44,34834
2021-03-13 22:00:00+00:00,45,33073
2021-03-13 22:30:00+00:00,46,31849
2021-03-13 23:00:00+00:00,47,30391
2021-03-13 23:30:00+00:00,48,29021
2021-03-14 00:00:00+00:00,1,28240
2021-03-14 00:30:00+00:00,2,28337
2021-03-14 01:00:00+00:00,3,27213
2021-03-14 01:30:00+00:00,4,26335
2021-03-14 02:00:00+00:00,5,25464
2021-03-14 02:30:00+00:00,6,24810
2021-03-14 03:00:00+00:00,7,23633
2021-03-14 03:30:00+00:00,8,22660
2021-03-14 04:00:00+00:00,9,22123
2021-03-14 04:30:00+00:00,10,22123
2021-03-14 05:00:00+00:00,11,21801
2021-03-14 05:30:00+00:00,12,21873
2021-03-14 06:00:00+00:00,13,23477
2021-03-14 06:30:00+00:00,14,24297
2021-03-14 07:00:00+00:00,15,26382
2021-03-14 07:30:00+00:00,16,27109
2021-03-14 08:00:00+00:00,17,28890
2021-03-14 08:30:00+00:00,18,30356
2021-03-14 09:00:00+00:00,19,31932
2021-03-14 09:30:00+00:00,20,33172
2021-03-14 10:00:00+00:00,21,34572
2021-03-14 10:30:00+00:00,22,35522
2021-03-14 11:00:00+00:00,23,36205
2021-03-14 11:30:00+00:00,24,36625
2021-03-14 12:00:00+00:00,25,37371
2021-03-14 12:30:00+00:00,26,37089
2021-03-14 13:00:00+00:00,27,37276
2021-03-14 13:30:00+00:00,28,37158
2021-03-14 14:00:00+00:00,29,37015
2021-03-14 14:30:00+00:00,30,37258
2021-03-14 15:00:00+00:00,31,38080
2021-03-14 15:30:00+00:00,32,38645
2021-03-14 16:00:00+00:00,33,39690
2021-03-14 16:30:00+00:00,34,40842
2021-03-14 17:00:00+00:00,35,42110
2021-03-14 17:30:00+00:00,36,42455
2021-03-14 18:00:00+00:00,37,42501
2021-03-14 18:30:00+00:00,38,42648
2021-03-14 19:00:00+00:00,39,41859
2021-03-14 19:30:00+00:00,40,40521
2021-03-14 20:00:00+00:00,41,39105
2021-03-14 20:30:00+00:00,42,37142
2021-03-14 21:00:00+00:00,43,35280
2021-03-14 21:30:00+00:00,44,33631
2021-03-14 22:00:00+00:00,45,31802
2021-03-14 22:30:00+00:00,46,30171
2021-03-14 23:00:00+00:00,47,27799
2021-03-14 23:30:00+00:00,48,26419
2021-03-15 00:00:00+00:00,1,26367
2021-03-15 00:30:00+00:00,2,26960
2021-03-15 01:00:00+00:00,3,26592
2021-03-15 01:30:00+00:00,4,25886
2021-03-15 02:00:00+00:00,5,25293
2021-03-15 02:30:00+00:00,6,25006
2021-03-15 03:00:00+00:00,7,25075
2021-03-15 03:30:00+00:00,8,24532
2021-03-15 04:00:00+00:00,9,24582
2021-03-15 04:30:00+00:00,10,24844
2021-03-15 05:00:00+00:00,11,25915
2021-03-15 05:30:00+00:00,12,27308
2021-03-15 06:00:00+00:00,13,31168
2021-03-15 06:30:00+00:00,14,33312
2021-03-15 07:00:00+00:00,15,35674
2021-03-15 07:30:00+00:00,16,37300
2021-03-15 08:00:00+00:00,17,38050
2021-03-15 08:30:00+00:00,18,38686
2021-03-15 09:00:00+00:00,19,40995
2021-03-15 09:30:00+00:00,20,41205
2021-03-15 10:00:00+00:00,21,40887
2021-03-15 10:30:00+00:00,22,40858
2021-03-15 11:00:00+00:00,23,41238
2021-03-15 11:30:00+00:00,24,41366
2021-03-15 12:00:00+00:00,25,41788
2021-03-15 12:30:00+00:00,26,41960
2021-03-15 13:00:00+00:00,27,41517
2021-03-15 13:30:00+00:00,28,40677
2021-03-15 14:00:00+00:00,29,39306
2021-03-15 14:30:00+00:00,30,38802
2021-03-15 15:00:00+00:00,31,39258
2021-03-15 15:30:00+00:00,32,39761
2021-03-15 16:00:00+00:00,33,40569
2021-03-15 16:30:00+00:00,34,41794
2021-03-15 17:00:00+00:00,35,42927
2021-03-15 17:30:00+00:00,36,43737
2021-03-15 18:00:00+00:00,37,43978
2021-03-15 18:30:00+00:00,38,44476
2021-03-15 19:00:00+00:00,39,43844
2021-03-15 19:30:00+00:00,40,42547
2021-03-15 20:00:00+00:00,41,40985
2021-03-15 20:30:00+00:00,42,39568
2021-03-15 21:00:00+00:00,43,38558
2021-03-15 21:30:00+00:00,44,36582
2021-03-15 22:00:00+00:00,45,35087
2021-03-15 22:30:00+00:00,46,33224
2021-03-15 23:00:00+00:00,47,31113
2021-03-15 23:30:00+00:00,48,30161
2021-03-16 00:00:00+00:00,1,29934
2021-03-16 00:30:00+00:00,2,30631
2021-03-16 01:00:00+00:00,3,30167
2021-03-16 01:30:00+00:00,4,29487
2021-03-16 02:00:00+00:00,5,28169
2021-03-16 02:30:00+00:00,6,27651
2021-03-16 03:00:00+00:00,7,27286
2021-03-16 03:30:00+00:00,8,26894
2021-03-16 04:00:00+00:00,9,26861
2021-03-16 04:30:00+00:00,10,27074
2021-03-16 05:00:00+00:00,11,27115
2021-03-16 05:30:00+00:00,12,28856
2021-03-16 06:00:00+00:00,13,31588
2021-03-16 06:30:00+00:00,14,34032
2021-03-16 07:00:00+00:00,15,36878
2021-03-16 07:30:00+00:00,16,38517
2021-03-16 08:00:00+00:00,17,38984
2021-03-16 08:30:00+00:00,18,40447
2021-03-16 09:00:00+00:00,19,41718
2021-03-16 09:30:00+00:00,20,42177
2021-03-16 10:00:00+00:00,21,41470
2021-03-16 10:30:00+00:00,22,41487
2021-03-16 11:00:00+00:00,23,41034
2021-03-16 11:30:00+00:00,24,41121
2021-03-16 12:00:00+00:00,25,40873
2021-03-16 12:30:00+00:00,26,40493
2021-03-16 13:00:00+00:00,27,40407
2021-03-16 13:30:00+00:00,28,39549
2021-03-16 14:00:00+00:00,29,38599
2021-03-16 14:30:00+00:00,30,37892
2021-03-16 15:00:00+00:00,31,35687
2021-03-16 15:30:00+00:00,32,36747
2021-03-16 16:00:00+00:00,33,37515
2021-03-16 16:30:00+00:00,34,37942
2021-03-16 17:00:00+00:00,35,40380
2021-03-16 17:30:00+00:00,36,41008
2021-03-16 18:00:00+00:00,37,41795
2021-03-16 18:30:00+00:00,38,42262
2021-03-16 19:00:00+00:00,39,42444
2021-03-16 19:30:00+00:00,40,41575
2021-03-16 20:00:00+00:00,41,40291
2021-03-16 20:30:00+00:00,42,38700
2021-03-16 21:00:00+00:00,43,37261
2021-03-16 21:30:00+00:00,44,35609
2021-03-16 22:00:00+00:00,45,33362
2021-03-16 22:30:00+00:00,46,31903
2021-03-16 23:00:00+00:00,47,30035
2021-03-16 23:30:00+00:00,48,29086
2021-03-17 00:00:00+00:00,1,28881
2021-03-17 00:30:00+00:00,2,29475
2021-03-17 01:00:00+00:00,3,29226
2021-03-17 01:30:00+00:00,4,28450
2021-03-17 02:00:00+00:00,5,27665
2021-03-17 02:30:00+00:00,6,27097
2021-03-17 03:00:00+00:00,7,26577
2021-03-17 03:30:00+00:00,8,26249
2021-03-17 04:00:00+00:00,9,26498
2021-03-17 04:30:00+00:00,10,26575
2021-03-17 05:00:00+00:00,11,28195
2021-03-17 05:30:00+00:00,12,29373
2021-03-17 06:00:00+00:00,13,31871
2021-03-17 06:30:00+00:00,14,33943
2021-03-17 07:00:00+00:00,15,35804
2021-03-17 07:30:00+00:00,16,37809
2021-03-17 08:00:00+00:00,17,40134
2021-03-17 08:30:00+00:00,18,40328
2021-03-17 09:00:00+00:00,19,41453
2021-03-17 09:30:00+00:00,20,41346
2021-03-17 10:00:00+00:00,21,41365
2021-03-17 10:30:00+00:00,22,41529
2021-03-17 11:00:00+00:00,23,41690
2021-03-17 11:30:00+00:00,24,41778
2021-03-17 12:00:00+00:00,25,41830
2021-03-17 12:30:00+00:00,26,41505
2021-03-17 13:00:00+00:00,27,41297
2021-03-17 13:30:00+00:00,28,40526
2021-03-17 14:00:00+00:00,29,39870
2021-03-17 14:30:00+00:00,30,38977
2021-03-17 15:00:00+00:00,31,38412
2021-03-17 15:30:00+00:00,32,38832
2021-03-17 16:00:00+00:00,33,39531
2021-03-17 16:30:00+00:00,34,40513
2021-03-17 17:00:00+00:00,35,41321
2021-03-17 17:30:00+00:00,36,41961
2021-03-17 18:00:00+00:00,37,42684
2021-03-17 18:30:00+00:00,38,43316
2021-03-17 19:00:00+00:00,39,43050
2021-03-17 19:30:00+00:00,40,41745
2021-03-17 20:00:00+00:00,41,40895
2021-03-17 20:30:00+00:00,42,39267
2021-03-17 21:00:00+00:00,43,37862
2021-03-17 21:30:00+00:00,44,36106
2021-03-17 22:00:00+00:00,45,34504
2021-03-17 22:30:00+00:00,46,32732
2021-03-17 23:00:00+00:00,47,31179
2021-03-17 23:30:00+00:00,48,30217
2021-03-18 00:00:00+00:00,1,29827
2021-03-18 00:30:00+00:00,2,30255
2021-03-18 01:00:00+00:00,3,29658
2021-03-18 01:30:00+00:00,4,28972
2021-03-18 02:00:00+00:00,5,27797
2021-03-18 02:30:00+00:00,6,27606
2021-03-18 03:00:00+00:00,7,26872
2021-03-18 03:30:00+00:00,8,26441
2021-03-18 04:00:00+00:00,9,25916
2021-03-18 04:30:00+00:00,10,26221
2021-03-18 05:00:00+00:00,11,25363
2021-03-18 05:30:00+00:00,12,26459
2021-03-18 06:00:00+00:00,13,28559
2021-03-18 06:30:00+00:00,14,30690
2021-03-18 07:00:00+00:00,15,34050
2021-03-18 07:30:00+00:00,16,35647
2021-03-18 08:00:00+00:00,17,38660
2021-03-18 08:30:00+00:00,18,39432
2021-03-18 09:00:00+00:00,19,41210
2021-03-18 09:30:00+00:00,20,41472
2021-03-18 10:00:00+00:00,21,41747
2021-03-18 10:30:00+00:00,22,42030
2021-03-18 11:00:00+00:00,23,42056
2021-03-18 11:30:00+00:00,24,42164
2021-03-18 12:00:00+00:00,25,41673
2021-03-18 12:30:00+00:00,26,42972
2021-03-18 13:00:00+00:00,27,41111
2021-03-18 13:30:00+00:00,28,39229
2021-03-18 14:00:00+00:00,29,38550
2021-03-18 14:30:00+00:00,30,38003
2021-03-18 15:00:00+00:00,31,37318
2021-03-18 15:30:00+00:00,32,38048
2021-03-18 16:00:00+00:00,33,40004
2021-03-18 16:30:00+00:00,34,40771
2021-03-18 17:00:00+00:00,35,42450
2021-03-18 17:30:00+00:00,36,43260
2021-03-18 18:00:00+00:00,37,42879
2021-03-18 18:30:00+00:00,38,43177
2021-03-18 19:00:00+00:00,39,43940
2021-03-18 19:30:00+00:00,40,42243
2021-03-18 20:00:00+00:00,41,39844
2021-03-18 20:30:00+00:00,42,38365
2021-03-18 21:00:00+00:00,43,37391
2021-03-18 21:30:00+00:00,44,35694
2021-03-18 22:00:00+00:00,45,32616
2021-03-18 22:30:00+00:00,46,30683
2021-03-18 23:00:00+00:00,47,30381
2021-03-18 23:30:00+00:00,48,28907
2021-03-19 00:00:00+00:00,1,29021
2021-03-19 00:30:00+00:00,2,29775
2021-03-19 01:00:00+00:00,3,29530
2021-03-19 01:30:00+00:00,4,28896
2021-03-19 02:00:00+00:00,5,28306
2021-03-19 02:30:00+00:00,6,27841
2021-03-19 03:00:00+00:00,7,26885
2021-03-19 03:30:00+00:00,8,26775
2021-03-19 04:00:00+00:00,9,26213
2021-03-19 04:30:00+00:00,10,26584
2021-03-19 05:00:00+00:00,11,28028
2021-03-19 05:30:00+00:00,12,29324
2021-03-19 06:00:00+00:00,13,30824
2021-03-19 06:30:00+00:00,14,33059
2021-03-19 07:00:00+00:00,15,35554
2021-03-19 07:30:00+00:00,16,37102
2021-03-19 08:00:00+00:00,17,39115
2021-03-19 08:30:00+00:00,18,39445
2021-03-19 09:00:00+00:00,19,39889
2021-03-19 09:30:00+00:00,20,39261
2021-03-19 10:00:00+00:00,21,38969
2021-03-19 10:30:00+00:00,22,38939
2021-03-19 11:00:00+00:00,23,39767
2021-03-19 11:30:00+00:00,24,39645
2021-03-19 12:00:00+00:00,25,39644
2021-03-19 12:30:00+00:00,26,39371
2021-03-19 13:00:00+00:00,27,38902
2021-03-19 13:30:00+00:00,28,38075
2021-03-19 14:00:00+00:00,29,37825
2021-03-19 14:30:00+00:00,30,37280
2021-03-19 15:00:00+00:00,31,37753
2021-03-19 15:30:00+00:00,32,38115
2021-03-19 16:00:00+00:00,33,38419
2021-03-19 16:30:00+00:00,34,39101
2021-03-19 17:00:00+00:00,35,40266
2021-03-19 17:30:00+00:00,36,41140
2021-03-19 18:00:00+00:00,37,41465
2021-03-19 18:30:00+00:00,38,41864
2021-03-19 19:00:00+00:00,39,40858
2021-03-19 19:30:00+00:00,40,39632
2021-03-19 20:00:00+00:00,41,38407
2021-03-19 20:30:00+00:00,42,37244
2021-03-19 21:00:00+00:00,43,35460
2021-03-19 21:30:00+00:00,44,34328
2021-03-19 22:00:00+00:00,45,32399
2021-03-19 22:30:00+00:00,46,30866
2021-03-19 23:00:00+00:00,47,30443
2021-03-19 23:30:00+00:00,48,29742
2021-03-20 00:00:00+00:00,1,29593
2021-03-20 00:30:00+00:00,2,30221
2021-03-20 01:00:00+00:00,3,29796
2021-03-20 01:30:00+00:00,4,28995
2021-03-20 02:00:00+00:00,5,27972
2021-03-20 02:30:00+00:00,6,27365
2021-03-20 03:00:00+00:00,7,26345
2021-03-20 03:30:00+00:00,8,25778
2021-03-20 04:00:00+00:00,9,25014
2021-03-20 04:30:00+00:00,10,24901
2021-03-20 05:00:00+00:00,11,24956
2021-03-20 05:30:00+00:00,12,25321
2021-03-20 06:00:00+00:00,13,27037
2021-03-20 06:30:00+00:00,14,28125
2021-03-20 07:00:00+00:00,15,29685
2021-03-20 07:30:00+00:00,16,30708
2021-03-20 08:00:00+00:00,17,32850
2021-03-20 08:30:00+00:00,18,34417
2021-03-20 09:00:00+00:00,19,35394
2021-03-20 09:30:00+00:00,20,36121
2021-03-20 10:00:00+00:00,21,36557
2021-03-20 10:30:00+00:00,22,36966
2021-03-20 11:00:00+00:00,23,37338
2021-03-20 11:30:00+00:00,24,37209
2021-03-20 12:00:00+00:00,25,37196
2021-03-20 12:30:00+00:00,26,37229
2021-03-20 13:00:00+00:00,27,37061
2021-03-20 13:30:00+00:00,28,36441
2021-03-20 14:00:00+00:00,29,36034
2021-03-20 14:30:00+00:00,30,35855
2021-03-20 15:00:00+00:00,31,35634
2021-03-20 15:30:00+00:00,32,35546
2021-03-20 16:00:00+00:00,33,35925
2021-03-20 16:30:00+00:00,34,36893
2021-03-20 17:00:00+00:00,35,38135
2021-03-20 17:30:00+00:00,36,38917
2021-03-20 18:00:00+00:00,37,39689
2021-03-20 18:30:00+00:00,38,40631
2021-03-20 19:00:00+00:00,39,40230
2021-03-20 19:30:00+00:00,40,38636
2021-03-20 20:00:00+00:00,41,37379
2021-03-20 20:30:00+00:00,42,35980
2021-03-20 21:00:00+00:00,43,34568
2021-03-20 21:30:00+00:00,44,33275
2021-03-20 22:00:00+00:00,45,31870
2021-03-20 22:30:00+00:00,46,30523
2021-03-20 23:00:00+00:00,47,29047
2021-03-20 23:30:00+00:00,48,28278
2021-03-21 00:00:00+00:00,1,27924
2021-03-21 00:30:00+00:00,2,28505
2021-03-21 01:00:00+00:00,3,28054
2021-03-21 01:30:00+00:00,4,26889
2021-03-21 02:00:00+00:00,5,26748
2021-03-21 02:30:00+00:00,6,26374
2021-03-21 03:00:00+00:00,7,25709
2021-03-21 03:30:00+00:00,8,25036
2021-03-21 04:00:00+00:00,9,24796
2021-03-21 04:30:00+00:00,10,24483
2021-03-21 05:00:00+00:00,11,24850
2021-03-21 05:30:00+00:00,12,25091
2021-03-21 06:00:00+00:00,13,26070
2021-03-21 06:30:00+00:00,14,26774
2021-03-21 07:00:00+00:00,15,27917
2021-03-21 07:30:00+00:00,16,28883
2021-03-21 08:00:00+00:00,17,30013
2021-03-21 08:30:00+00:00,18,31443
2021-03-21 09:00:00+00:00,19,33224
2021-03-21 09:30:00+00:00,20,34067
2021-03-21 10:00:00+00:00,21,35001
2021-03-21 10:30:00+00:00,22,35329
2021-03-21 11:00:00+00:00,23,35733
2021-03-21 11:30:00+00:00,24,36230
2021-03-21 12:00:00+00:00,25,36678
2021-03-21 12:30:00+00:00,26,36548
2021-03-21 13:00:00+00:00,27,36397
2021-03-21 13:30:00+00:00,28,35995
2021-03-21 14:00:00+00:00,29,35937
2021-03-21 14:30:00+00:00,30,35860
2021-03-21 15:00:00+00:00,31,35938
2021-03-21 15:30:00+00:00,32,36340
2021-03-21 16:00:00+00:00,33,37320
2021-03-21 16:30:00+00:00,34,38577
2021-03-21 17:00:00+00:00,35,39609
2021-03-21 17:30:00+00:00,36,39959
2021-03-21 18:00:00+00:00,37,39968
2021-03-21 18:30:00+00:00,38,40230
2021-03-21 19:00:00+00:00,39,39989
2021-03-21 19:30:00+00:00,40,38676
2021-03-21 20:00:00+00:00,41,38090
2021-03-21 20:30:00+00:00,42,37090
2021-03-21 21:00:00+00:00,43,35659
2021-03-21 21:30:00+00:00,44,34041
2021-03-21 22:00:00+00:00,45,32443
2021-03-21 22:30:00+00:00,46,30944
2021-03-21 23:00:00+00:00,47,29478
2021-03-21 23:30:00+00:00,48,28427
2021-03-22 00:00:00+00:00,1,28388
2021-03-22 00:30:00+00:00,2,28848
2021-03-22 01:00:00+00:00,3,28508
2021-03-22 01:30:00+00:00,4,27868
2021-03-22 02:00:00+00:00,5,27265
2021-03-22 02:30:00+00:00,6,26872
2021-03-22 03:00:00+00:00,7,26405
2021-03-22 03:30:00+00:00,8,25984
2021-03-22 04:00:00+00:00,9,25736
2021-03-22 04:30:00+00:00,10,25985
2021-03-22 05:00:00+00:00,11,26531
2021-03-22 05:30:00+00:00,12,28001
2021-03-22 06:00:00+00:00,13,30958
2021-03-22 06:30:00+00:00,14,33462
2021-03-22 07:00:00+00:00,15,35768
2021-03-22 07:30:00+00:00,16,37468
2021-03-22 08:00:00+00:00,17,39894
2021-03-22 08:30:00+00:00,18,40428
2021-03-22 09:00:00+00:00,19,40010
2021-03-22 09:30:00+00:00,20,40336
2021-03-22 10:00:00+00:00,21,40222
2021-03-22 10:30:00+00:00,22,40241
2021-03-22 11:00:00+00:00,23,40926
2021-03-22 11:30:00+00:00,24,41130
2021-03-22 12:00:00+00:00,25,41451
2021-03-22 12:30:00+00:00,26,41000
2021-03-22 13:00:00+00:00,27,40061
2021-03-22 13:30:00+00:00,28,39144
2021-03-22 14:00:00+00:00,29,37590
2021-03-22 14:30:00+00:00,30,36907
2021-03-22 15:00:00+00:00,31,36534
2021-03-22 15:30:00+00:00,32,36786
2021-03-22 16:00:00+00:00,33,37893
2021-03-22 16:30:00+00:00,34,38675
2021-03-22 17:00:00+00:00,35,40811
2021-03-22 17:30:00+00:00,36,41714
2021-03-22 18:00:00+00:00,37,42334
2021-03-22 18:30:00+00:00,38,43237
2021-03-22 19:00:00+00:00,39,42928
2021-03-22 19:30:00+00:00,40,41606
2021-03-22 20:00:00+00:00,41,40501
2021-03-22 20:30:00+00:00,42,38899
2021-03-22 21:00:00+00:00,43,37553
2021-03-22 21:30:00+00:00,44,35904
2021-03-22 22:00:00+00:00,45,34185
2021-03-22 22:30:00+00:00,46,32792
2021-03-22 23:00:00+00:00,47,31000
2021-03-22 23:30:00+00:00,48,30128
2021-03-23 00:00:00+00:00,1,30407
2021-03-23 00:30:00+00:00,2,30934
2021-03-23 01:00:00+00:00,3,30905
2021-03-23 01:30:00+00:00,4,30355
2021-03-23 02:00:00+00:00,5,29382
2021-03-23 02:30:00+00:00,6,28950
2021-03-23 03:00:00+00:00,7,28291
2021-03-23 03:30:00+00:00,8,27846
2021-03-23 04:00:00+00:00,9,26696
2021-03-23 04:30:00+00:00,10,26796
2021-03-23 05:00:00+00:00,11,26968
2021-03-23 05:30:00+00:00,12,27794
2021-03-23 06:00:00+00:00,13,29974
2021-03-23 06:30:00+00:00,14,32342
2021-03-23 07:00:00+00:00,15,36647
2021-03-23 07:30:00+00:00,16,38111
2021-03-23 08:00:00+00:00,17,40375
2021-03-23 08:30:00+00:00,18,40998
2021-03-23 09:00:00+00:00,19,41761
2021-03-23 09:30:00+00:00,20,42084
2021-03-23 10:00:00+00:00,21,40579
2021-03-23 10:30:00+00:00,22,40336
2021-03-23 11:00:00+00:00,23,41594
2021-03-23 11:30:00+00:00,24,41502
2021-03-23 12:00:00+00:00,25,40742
2021-03-23 12:30:00+00:00,26,41203
2021-03-23 13:00:00+00:00,27,40348
2021-03-23 13:30:00+00:00,28,39889
2021-03-23 14:00:00+00:00,29,37637
2021-03-23 14:30:00+00:00,30,37435
2021-03-23 15:00:00+00:00,31,36839
2021-03-23 15:30:00+00:00,32,37130
2021-03-23 16:00:00+00:00,33,38102
2021-03-23 16:30:00+00:00,34,38897
2021-03-23 17:00:00+00:00,35,39690
2021-03-23 17:30:00+00:00,36,40033
2021-03-23 18:00:00+00:00,37,42055
2021-03-23 18:30:00+00:00,38,42887
2021-03-23 19:00:00+00:00,39,43351
2021-03-23 19:30:00+00:00,40,41564
2021-03-23 20:00:00+00:00,41,39056
2021-03-23 20:30:00+00:00,42,37325
2021-03-23 21:00:00+00:00,43,35392
2021-03-23 21:30:00+00:00,44,33448
2021-03-23 22:00:00+00:00,45,31741
2021-03-23 22:30:00+00:00,46,30077
2021-03-23 23:00:00+00:00,47,28051
2021-03-23 23:30:00+00:00,48,27025
2021-03-24 00:00:00+00:00,1,27629
2021-03-24 00:30:00+00:00,2,28153
2021-03-24 01:00:00+00:00,3,27712
2021-03-24 01:30:00+00:00,4,27147
2021-03-24 02:00:00+00:00,5,26721
2021-03-24 02:30:00+00:00,6,26301
2021-03-24 03:00:00+00:00,7,25464
2021-03-24 03:30:00+00:00,8,25064
2021-03-24 04:00:00+00:00,9,24885
2021-03-24 04:30:00+00:00,10,25119
2021-03-24 05:00:00+00:00,11,25025
2021-03-24 05:30:00+00:00,12,25835
2021-03-24 06:00:00+00:00,13,29499
2021-03-24 06:30:00+00:00,14,31989
2021-03-24 07:00:00+00:00,15,36238
2021-03-24 07:30:00+00:00,16,38137
2021-03-24 08:00:00+00:00,17,39905
2021-03-24 08:30:00+00:00,18,40564
2021-03-24 09:00:00+00:00,19,41275
2021-03-24 09:30:00+00:00,20,41393
2021-03-24 10:00:00+00:00,21,41264
2021-03-24 10:30:00+00:00,22,41249
2021-03-24 11:00:00+00:00,23,40948
2021-03-24 11:30:00+00:00,24,41374
2021-03-24 12:00:00+00:00,25,41757
2021-03-24 12:30:00+00:00,26,41265
2021-03-24 13:00:00+00:00,27,40381
2021-03-24 13:30:00+00:00,28,39401
2021-03-24 14:00:00+00:00,29,37731
2021-03-24 14:30:00+00:00,30,36427
2021-03-24 15:00:00+00:00,31,36057
2021-03-24 15:30:00+00:00,32,37065
2021-03-24 16:00:00+00:00,33,38355
2021-03-24 16:30:00+00:00,34,39164
2021-03-24 17:00:00+00:00,35,40564
2021-03-24 17:30:00+00:00,36,40835
2021-03-24 18:00:00+00:00,37,41110
2021-03-24 18:30:00+00:00,38,42138
2021-03-24 19:00:00+00:00,39,42706
2021-03-24 19:30:00+00:00,40,41070
2021-03-24 20:00:00+00:00,41,38970
2021-03-24 20:30:00+00:00,42,37477
2021-03-24 21:00:00+00:00,43,34818
2021-03-24 21:30:00+00:00,44,32919
2021-03-24 22:00:00+00:00,45,31370
