local_datetime,settlementPeriod,imbalancePriceAmountGBP
2021-06-11 07:30:00+01:00,16,95
2021-06-11 08:00:00+01:00,17,95
2021-06-11 08:30:00+01:00,18,69.6
2021-06-11 09:00:00+01:00,19,95
2021-06-11 09:30:00+01:00,20,92
2021-06-11 10:00:00+01:00,21,89.98
2021-06-11 10:30:00+01:00,22,62.76
2021-06-11 11:00:00+01:00,23,64.3704
2021-06-11 11:30:00+01:00,24,63.79
2021-06-11 12:00:00+01:00,25,92
2021-06-11 12:30:00+01:00,26,92
2021-06-11 13:00:00+01:00,27,92
2021-06-11 13:30:00+01:00,28,92
2021-06-11 14:00:00+01:00,29,92
2021-06-11 14:30:00+01:00,30,92
2021-06-11 15:00:00+01:00,31,93.75
2021-06-11 15:30:00+01:00,32,93.75
2021-06-11 16:00:00+01:00,33,103.5
2021-06-11 16:30:00+01:00,34,97
2021-06-11 17:00:00+01:00,35,96
2021-06-11 17:30:00+01:00,36,105
2021-06-11 18:00:00+01:00,37,97
2021-06-11 18:30:00+01:00,38,22.5
2021-06-11 19:00:00+01:00,39,30.2
2021-06-11 19:30:00+01:00,40,97
2021-06-11 20:00:00+01:00,41,74.53
2021-06-11 20:30:00+01:00,42,80.66
2021-06-11 21:00:00+01:00,43,104
2021-06-11 21:30:00+01:00,44,108.95
2021-06-11 22:00:00+01:00,45,108.93034
2021-06-11 22:30:00+01:00,46,100
2021-06-11 23:00:00+01:00,47,90
2021-06-11 23:30:00+01:00,48,90
2021-06-12 00:00:00+01:00,1,90
2021-06-12 00:30:00+01:00,2,92.75
2021-06-12 01:00:00+01:00,3,54.42
2021-06-12 01:30:00+01:00,4,54.42
2021-06-12 02:00:00+01:00,5,55.88
2021-06-12 02:30:00+01:00,6,85
2021-06-12 03:00:00+01:00,7,92.7
2021-06-12 03:30:00+01:00,8,92.7
2021-06-12 04:00:00+01:00,9,92.7
2021-06-12 04:30:00+01:00,10,85
2021-06-12 05:00:00+01:00,11,85
2021-06-12 05:30:00+01:00,12,85
2021-06-12 06:00:00+01:00,13,85
2021-06-12 06:30:00+01:00,14,92
2021-06-12 07:00:00+01:00,15,92.75
2021-06-12 07:30:00+01:00,16,92.75
2021-06-12 08:00:00+01:00,17,93
2021-06-12 08:30:00+01:00,18,88
2021-06-12 09:00:00+01:00,19,88
2021-06-12 09:30:00+01:00,20,88
2021-06-12 10:00:00+01:00,21,88
2021-06-12 10:30:00+01:00,22,90
2021-06-12 11:00:00+01:00,23,90
2021-06-12 11:30:00+01:00,24,88
2021-06-12 12:00:00+01:00,25,88
2021-06-12 12:30:00+01:00,26,87.8
2021-06-12 13:00:00+01:00,27,87
2021-06-12 13:30:00+01:00,28,22.21
2021-06-12 14:00:00+01:00,29,18.1
2021-06-12 14:30:00+01:00,30,18.1
2021-06-12 15:00:00+01:00,31,87
2021-06-12 15:30:00+01:00,32,87
2021-06-12 16:00:00+01:00,33,87.8
2021-06-12 16:30:00+01:00,34,90
2021-06-12 17:00:00+01:00,35,101.95
2021-06-12 17:30:00+01:00,36,105
2021-06-12 18:00:00+01:00,37,110
2021-06-12 18:30:00+01:00,38,110
2021-06-12 19:00:00+01:00,39,110
2021-06-12 19:30:00+01:00,40,109
2021-06-12 20:00:00+01:00,41,109.5
2021-06-12 20:30:00+01:00,42,109.5
2021-06-12 21:00:00+01:00,43,108.5
2021-06-12 21:30:00+01:00,44,107.9925
2021-06-12 22:00:00+01:00,45,104.95
2021-06-12 22:30:00+01:00,46,93
2021-06-12 23:00:00+01:00,47,46.52
2021-06-12 23:30:00+01:00,48,45.83
2021-06-13 00:00:00+01:00,1,35.23
2021-06-13 00:30:00+01:00,2,87.1
2021-06-13 01:00:00+01:00,3,95
2021-06-13 01:30:00+01:00,4,50
2021-06-13 02:00:00+01:00,5,34.92
2021-06-13 02:30:00+01:00,6,15.08
2021-06-13 03:00:00+01:00,7,14.13
2021-06-13 03:30:00+01:00,8,32.67
2021-06-13 04:00:00+01:00,9,40.95143
2021-06-13 04:30:00+01:00,10,82.3904
2021-06-13 05:00:00+01:00,11,84.75
2021-06-13 05:30:00+01:00,12,88.95
2021-06-13 06:00:00+01:00,13,88.95
2021-06-13 06:30:00+01:00,14,88.95
2021-06-13 07:00:00+01:00,15,84.75
2021-06-13 07:30:00+01:00,16,12
2021-06-13 08:00:00+01:00,17,10.5
2021-06-13 08:30:00+01:00,18,12
2021-06-13 09:00:00+01:00,19,14.69648
2021-06-13 09:30:00+01:00,20,12.5
2021-06-13 10:00:00+01:00,21,89
2021-06-13 10:30:00+01:00,22,18
2021-06-13 11:00:00+01:00,23,22.25
2021-06-13 11:30:00+01:00,24,13
2021-06-13 12:00:00+01:00,25,13
2021-06-13 12:30:00+01:00,26,86.42453
2021-06-13 13:00:00+01:00,27,90
2021-06-13 13:30:00+01:00,28,90
2021-06-13 14:00:00+01:00,29,86.99
2021-06-13 14:30:00+01:00,30,86
2021-06-13 15:00:00+01:00,31,83
2021-06-13 15:30:00+01:00,32,86
2021-06-13 16:00:00+01:00,33,86
2021-06-13 16:30:00+01:00,34,83
2021-06-13 17:00:00+01:00,35,47.14
2021-06-13 17:30:00+01:00,36,90
2021-06-13 18:00:00+01:00,37,105.55
2021-06-13 18:30:00+01:00,38,95
2021-06-13 19:00:00+01:00,39,98.9
2021-06-13 19:30:00+01:00,40,98.9
2021-06-13 20:00:00+01:00,41,94.9
2021-06-13 20:30:00+01:00,42,94.9
2021-06-13 21:00:00+01:00,43,99
2021-06-13 21:30:00+01:00,44,99
2021-06-13 22:00:00+01:00,45,99
2021-06-13 22:30:00+01:00,46,60.05029
2021-06-13 23:00:00+01:00,47,85
2021-06-13 23:30:00+01:00,48,90
2021-06-14 00:00:00+01:00,1,89
2021-06-14 00:30:00+01:00,2,89
2021-06-14 01:00:00+01:00,3,89
2021-06-14 01:30:00+01:00,4,50.89
2021-06-14 02:00:00+01:00,5,89
2021-06-14 02:30:00+01:00,6,35.52
2021-06-14 03:00:00+01:00,7,31
2021-06-14 03:30:00+01:00,8,5.33
2021-06-14 04:00:00+01:00,9,10.1
2021-06-14 04:30:00+01:00,10,-59.95
2021-06-14 05:00:00+01:00,11,89
2021-06-14 05:30:00+01:00,12,89
2021-06-14 06:00:00+01:00,13,89
2021-06-14 06:30:00+01:00,14,110
2021-06-14 07:00:00+01:00,15,76.28
2021-06-14 07:30:00+01:00,16,99.5
2021-06-14 08:00:00+01:00,17,69.46
2021-06-14 08:30:00+01:00,18,98.98974
2021-06-14 09:00:00+01:00,19,56.66
2021-06-14 09:30:00+01:00,20,55.1
2021-06-14 10:00:00+01:00,21,12.8
2021-06-14 10:30:00+01:00,22,56.27
2021-06-14 11:00:00+01:00,23,98.99
2021-06-14 11:30:00+01:00,24,98.98987
2021-06-14 12:00:00+01:00,25,98.99
2021-06-14 12:30:00+01:00,26,92.5
2021-06-14 13:00:00+01:00,27,92.5
2021-06-14 13:30:00+01:00,28,92.5
2021-06-14 14:00:00+01:00,29,92.5
2021-06-14 14:30:00+01:00,30,89.85
2021-06-14 15:00:00+01:00,31,89.85
2021-06-14 15:30:00+01:00,32,89.85
2021-06-14 16:00:00+01:00,33,117
2021-06-14 16:30:00+01:00,34,120
2021-06-14 17:00:00+01:00,35,120
2021-06-14 17:30:00+01:00,36,125
2021-06-14 18:00:00+01:00,37,123.70088
2021-06-14 18:30:00+01:00,38,120
2021-06-14 19:00:00+01:00,39,120
2021-06-14 19:30:00+01:00,40,124
2021-06-14 20:00:00+01:00,41,120
2021-06-14 20:30:00+01:00,42,110
2021-06-14 21:00:00+01:00,43,110
2021-06-14 21:30:00+01:00,44,110
2021-06-14 22:00:00+01:00,45,99
2021-06-14 22:30:00+01:00,46,103
2021-06-14 23:00:00+01:00,47,95
2021-06-14 23:30:00+01:00,48,67.62
2021-06-15 00:00:00+01:00,1,95
2021-06-15 00:30:00+01:00,2,64.01
2021-06-15 01:00:00+01:00,3,61.07
2021-06-15 01:30:00+01:00,4,88
2021-06-15 02:00:00+01:00,5,91.5
2021-06-15 02:30:00+01:00,6,88
2021-06-15 03:00:00+01:00,7,91.5
2021-06-15 03:30:00+01:00,8,91.5
2021-06-15 04:00:00+01:00,9,91.5
2021-06-15 04:30:00+01:00,10,90
2021-06-15 05:00:00+01:00,11,71.25
2021-06-15 05:30:00+01:00,12,70.41
2021-06-15 06:00:00+01:00,13,74.25013
2021-06-15 06:30:00+01:00,14,91.5
2021-06-15 07:00:00+01:00,15,107.95
2021-06-15 07:30:00+01:00,16,119
2021-06-15 08:00:00+01:00,17,116.95
2021-06-15 08:30:00+01:00,18,116.95
2021-06-15 09:00:00+01:00,19,116.95
2021-06-15 09:30:00+01:00,20,104
2021-06-15 10:00:00+01:00,21,104
2021-06-15 10:30:00+01:00,22,16.5
2021-06-15 11:00:00+01:00,23,16.3
2021-06-15 11:30:00+01:00,24,10.5
2021-06-15 12:00:00+01:00,25,10.5
2021-06-15 12:30:00+01:00,26,10.5
2021-06-15 13:00:00+01:00,27,16.5
2021-06-15 13:30:00+01:00,28,16.5
2021-06-15 14:00:00+01:00,29,89.5
2021-06-15 14:30:00+01:00,30,16.95
2021-06-15 15:00:00+01:00,31,20
2021-06-15 15:30:00+01:00,32,88
2021-06-15 16:00:00+01:00,33,108.79
2021-06-15 16:30:00+01:00,34,115
2021-06-15 17:00:00+01:00,35,112
2021-06-15 17:30:00+01:00,36,115
2021-06-15 18:00:00+01:00,37,125
2021-06-15 18:30:00+01:00,38,118
2021-06-15 19:00:00+01:00,39,120
2021-06-15 19:30:00+01:00,40,108.79
2021-06-15 20:00:00+01:00,41,115
2021-06-15 20:30:00+01:00,42,108.9
2021-06-15 21:00:00+01:00,43,115
2021-06-15 21:30:00+01:00,44,105
2021-06-15 22:00:00+01:00,45,98
2021-06-15 22:30:00+01:00,46,19.1
2021-06-15 23:00:00+01:00,47,63.9104
2021-06-15 23:30:00+01:00,48,67.16
2021-06-16 00:00:00+01:00,1,90
2021-06-16 00:30:00+01:00,2,90
2021-06-16 01:00:00+01:00,3,60.53
2021-06-16 01:30:00+01:00,4,59.69013
2021-06-16 02:00:00+01:00,5,56.22
2021-06-16 02:30:00+01:00,6,54.26
2021-06-16 03:00:00+01:00,7,54.95
2021-06-16 03:30:00+01:00,8,55.55
2021-06-16 04:00:00+01:00,9,56.03013
2021-06-16 04:30:00+01:00,10,56.96
2021-06-16 05:00:00+01:00,11,69.55013
2021-06-16 05:30:00+01:00,12,70.95
2021-06-16 06:00:00+01:00,13,74.63
2021-06-16 06:30:00+01:00,14,12.65
2021-06-16 07:00:00+01:00,15,20
2021-06-16 07:30:00+01:00,16,113.94975
2021-06-16 08:00:00+01:00,17,110
2021-06-16 08:30:00+01:00,18,109.5
2021-06-16 09:00:00+01:00,19,109.5
2021-06-16 09:30:00+01:00,20,109.5
2021-06-16 10:00:00+01:00,21,110
2021-06-16 10:30:00+01:00,22,108.9
2021-06-16 11:00:00+01:00,23,20.75
2021-06-16 11:30:00+01:00,24,55.55
2021-06-16 12:00:00+01:00,25,105
2021-06-16 12:30:00+01:00,26,20.8
2021-06-16 13:00:00+01:00,27,20.82
2021-06-16 13:30:00+01:00,28,20.82
2021-06-16 14:00:00+01:00,29,89.98
2021-06-16 14:30:00+01:00,30,20.82
2021-06-16 15:00:00+01:00,31,20.85
2021-06-16 15:30:00+01:00,32,112
2021-06-16 16:00:00+01:00,33,110
2021-06-16 16:30:00+01:00,34,115
2021-06-16 17:00:00+01:00,35,113.95
2021-06-16 17:30:00+01:00,36,120
2021-06-16 18:00:00+01:00,37,124
2021-06-16 18:30:00+01:00,38,125
2021-06-16 19:00:00+01:00,39,138
2021-06-16 19:30:00+01:00,40,138
2021-06-16 20:00:00+01:00,41,128
2021-06-16 20:30:00+01:00,42,120
2021-06-16 21:00:00+01:00,43,130
2021-06-16 21:30:00+01:00,44,129
2021-06-16 22:00:00+01:00,45,130
2021-06-16 22:30:00+01:00,46,124
2021-06-16 23:00:00+01:00,47,92
2021-06-16 23:30:00+01:00,48,92
2021-06-17 00:00:00+01:00,1,92
2021-06-17 00:30:00+01:00,2,55.61
2021-06-17 01:00:00+01:00,3,54.82
2021-06-17 01:30:00+01:00,4,54.82
2021-06-17 02:00:00+01:00,5,53.78
2021-06-17 02:30:00+01:00,6,89
2021-06-17 03:00:00+01:00,7,89
2021-06-17 03:30:00+01:00,8,85
2021-06-17 04:00:00+01:00,9,85
2021-06-17 04:30:00+01:00,10,85
2021-06-17 05:00:00+01:00,11,92
2021-06-17 05:30:00+01:00,12,85
2021-06-17 06:00:00+01:00,13,79.03
2021-06-17 06:30:00+01:00,14,85
2021-06-17 07:00:00+01:00,15,115
2021-06-17 07:30:00+01:00,16,125
2021-06-17 08:00:00+01:00,17,126.95
2021-06-17 08:30:00+01:00,18,126.95
2021-06-17 09:00:00+01:00,19,127.95
2021-06-17 09:30:00+01:00,20,126.95
2021-06-17 10:00:00+01:00,21,126.95023
2021-06-17 10:30:00+01:00,22,125
2021-06-17 11:00:00+01:00,23,126.95
2021-06-17 11:30:00+01:00,24,21
2021-06-17 12:00:00+01:00,25,12.65
2021-06-17 12:30:00+01:00,26,22
2021-06-17 13:00:00+01:00,27,114.75
2021-06-17 13:30:00+01:00,28,114.75
2021-06-17 14:00:00+01:00,29,115
2021-06-17 14:30:00+01:00,30,115
2021-06-17 15:00:00+01:00,31,114.75
2021-06-17 15:30:00+01:00,32,114.75
2021-06-17 16:00:00+01:00,33,114.75
2021-06-17 16:30:00+01:00,34,114.75
2021-06-17 17:00:00+01:00,35,126.9
2021-06-17 17:30:00+01:00,36,138
2021-06-17 18:00:00+01:00,37,138
2021-06-17 18:30:00+01:00,38,130
2021-06-17 19:00:00+01:00,39,130
2021-06-17 19:30:00+01:00,40,114.75
2021-06-17 20:00:00+01:00,41,22
2021-06-17 20:30:00+01:00,42,22
2021-06-17 21:00:00+01:00,43,118.9
2021-06-17 21:30:00+01:00,44,21.5
2021-06-17 22:00:00+01:00,45,21.51
2021-06-17 22:30:00+01:00,46,21.5
2021-06-17 23:00:00+01:00,47,64.37
2021-06-17 23:30:00+01:00,48,62.01
2021-06-18 00:00:00+01:00,1,59.17
2021-06-18 00:30:00+01:00,2,60.55
2021-06-18 01:00:00+01:00,3,85
2021-06-18 01:30:00+01:00,4,85
2021-06-18 02:00:00+01:00,5,85
2021-06-18 02:30:00+01:00,6,85
2021-06-18 03:00:00+01:00,7,87
2021-06-18 03:30:00+01:00,8,87
2021-06-18 04:00:00+01:00,9,85
2021-06-18 04:30:00+01:00,10,85
2021-06-18 05:00:00+01:00,11,98
2021-06-18 05:30:00+01:00,12,74.37
2021-06-18 06:00:00+01:00,13,98
2021-06-18 06:30:00+01:00,14,98
2021-06-18 07:00:00+01:00,15,21
2021-06-18 07:30:00+01:00,16,97
2021-06-18 08:00:00+01:00,17,97
2021-06-18 08:30:00+01:00,18,97
2021-06-18 09:00:00+01:00,19,97
2021-06-18 09:30:00+01:00,20,16.3
2021-06-18 10:00:00+01:00,21,22
2021-06-18 10:30:00+01:00,22,115.00015
2021-06-18 11:00:00+01:00,23,104.45
2021-06-18 11:30:00+01:00,24,113.5
2021-06-18 12:00:00+01:00,25,123
2021-06-18 12:30:00+01:00,26,123
2021-06-18 13:00:00+01:00,27,123
2021-06-18 13:30:00+01:00,28,123
2021-06-18 14:00:00+01:00,29,113.5
2021-06-18 14:30:00+01:00,30,113.5
2021-06-18 15:00:00+01:00,31,113.5
2021-06-18 15:30:00+01:00,32,35
2021-06-18 16:00:00+01:00,33,27
2021-06-18 16:30:00+01:00,34,121
2021-06-18 17:00:00+01:00,35,128.5
2021-06-18 17:30:00+01:00,36,121.5
2021-06-18 18:00:00+01:00,37,121.50005
2021-06-18 18:30:00+01:00,38,129.8
2021-06-18 19:00:00+01:00,39,138.9
2021-06-18 19:30:00+01:00,40,115
2021-06-18 20:00:00+01:00,41,27
2021-06-18 20:30:00+01:00,42,25.5
2021-06-18 21:00:00+01:00,43,27
2021-06-18 21:30:00+01:00,44,98
2021-06-18 22:00:00+01:00,45,104.95
2021-06-18 22:30:00+01:00,46,100
2021-06-18 23:00:00+01:00,47,97.95
2021-06-18 23:30:00+01:00,48,99.5
2021-06-19 00:00:00+01:00,1,92
2021-06-19 00:30:00+01:00,2,60.78
2021-06-19 01:00:00+01:00,3,59.3
2021-06-19 01:30:00+01:00,4,85
2021-06-19 02:00:00+01:00,5,84.99048
2021-06-19 02:30:00+01:00,6,85
2021-06-19 03:00:00+01:00,7,85
2021-06-19 03:30:00+01:00,8,85
2021-06-19 04:00:00+01:00,9,85
2021-06-19 04:30:00+01:00,10,85
2021-06-19 05:00:00+01:00,11,85
2021-06-19 05:30:00+01:00,12,89
2021-06-19 06:00:00+01:00,13,99
2021-06-19 06:30:00+01:00,14,99
2021-06-19 07:00:00+01:00,15,104
2021-06-19 07:30:00+01:00,16,104
2021-06-19 08:00:00+01:00,17,105
2021-06-19 08:30:00+01:00,18,110
2021-06-19 09:00:00+01:00,19,114
2021-06-19 09:30:00+01:00,20,114
2021-06-19 10:00:00+01:00,21,118.4
2021-06-19 10:30:00+01:00,22,114
2021-06-19 11:00:00+01:00,23,113.5
2021-06-19 11:30:00+01:00,24,114
2021-06-19 12:00:00+01:00,25,114
2021-06-19 12:30:00+01:00,26,104
2021-06-19 13:00:00+01:00,27,104
2021-06-19 13:30:00+01:00,28,102
2021-06-19 14:00:00+01:00,29,100
2021-06-19 14:30:00+01:00,30,97
2021-06-19 15:00:00+01:00,31,75.06
2021-06-19 15:30:00+01:00,32,75.06
2021-06-19 16:00:00+01:00,33,65.77
2021-06-19 16:30:00+01:00,34,99
2021-06-19 17:00:00+01:00,35,98.95
2021-06-19 17:30:00+01:00,36,100
2021-06-19 18:00:00+01:00,37,100
2021-06-19 18:30:00+01:00,38,114
2021-06-19 19:00:00+01:00,39,114
2021-06-19 19:30:00+01:00,40,100
2021-06-19 20:00:00+01:00,41,99.9
2021-06-19 20:30:00+01:00,42,100
2021-06-19 21:00:00+01:00,43,99.9
2021-06-19 21:30:00+01:00,44,30.55
2021-06-19 22:00:00+01:00,45,69.6
2021-06-19 22:30:00+01:00,46,95
2021-06-19 23:00:00+01:00,47,98.5
2021-06-19 23:30:00+01:00,48,60.76
2021-06-20 00:00:00+01:00,1,53.53
2021-06-20 00:30:00+01:00,2,52
2021-06-20 01:00:00+01:00,3,50.91
2021-06-20 01:30:00+01:00,4,51.57015
2021-06-20 02:00:00+01:00,5,98
2021-06-20 02:30:00+01:00,6,98
2021-06-20 03:00:00+01:00,7,95
2021-06-20 03:30:00+01:00,8,44.62
2021-06-20 04:00:00+01:00,9,44.76
2021-06-20 04:30:00+01:00,10,47.21
2021-06-20 05:00:00+01:00,11,49.67013
2021-06-20 05:30:00+01:00,12,53.67013
2021-06-20 06:00:00+01:00,13,94.95
2021-06-20 06:30:00+01:00,14,94.95
2021-06-20 07:00:00+01:00,15,94.95
2021-06-20 07:30:00+01:00,16,50.52
2021-06-20 08:00:00+01:00,17,100
2021-06-20 08:30:00+01:00,18,50.52
2021-06-20 09:00:00+01:00,19,105
2021-06-20 09:30:00+01:00,20,105
2021-06-20 10:00:00+01:00,21,107.95
2021-06-20 10:30:00+01:00,22,107.95
2021-06-20 11:00:00+01:00,23,112
2021-06-20 11:30:00+01:00,24,112
2021-06-20 12:00:00+01:00,25,112
2021-06-20 12:30:00+01:00,26,112
2021-06-20 13:00:00+01:00,27,112
2021-06-20 13:30:00+01:00,28,112
2021-06-20 14:00:00+01:00,29,35
2021-06-20 14:30:00+01:00,30,37
2021-06-20 15:00:00+01:00,31,36
2021-06-20 15:30:00+01:00,32,36
2021-06-20 16:00:00+01:00,33,36
2021-06-20 16:30:00+01:00,34,36.1
2021-06-20 17:00:00+01:00,35,37
2021-06-20 17:30:00+01:00,36,107
2021-06-20 18:00:00+01:00,37,36.1
2021-06-20 18:30:00+01:00,38,37.55
2021-06-20 19:00:00+01:00,39,37.55
2021-06-20 19:30:00+01:00,40,39.69
2021-06-20 20:00:00+01:00,41,40.11
2021-06-20 20:30:00+01:00,42,37
2021-06-20 21:00:00+01:00,43,40.17
2021-06-20 21:30:00+01:00,44,28.1
2021-06-20 22:00:00+01:00,45,41
2021-06-20 22:30:00+01:00,46,28
2021-06-20 23:00:00+01:00,47,53.25
2021-06-20 23:30:00+01:00,48,53.25
2021-06-21 00:00:00+01:00,1,58.85
2021-06-21 00:30:00+01:00,2,52.92
2021-06-21 01:00:00+01:00,3,50.12
2021-06-21 01:30:00+01:00,4,50.36
2021-06-21 02:00:00+01:00,5,56.85
2021-06-21 02:30:00+01:00,6,56.83
2021-06-21 03:00:00+01:00,7,48.89
2021-06-21 03:30:00+01:00,8,48.64
2021-06-21 04:00:00+01:00,9,51.94
2021-06-21 04:30:00+01:00,10,50.68
2021-06-21 05:00:00+01:00,11,61.85
2021-06-21 05:30:00+01:00,12,61.24
2021-06-21 06:00:00+01:00,13,28
2021-06-21 06:30:00+01:00,14,28
2021-06-21 07:00:00+01:00,15,99.5
2021-06-21 07:30:00+01:00,16,99.5
2021-06-21 08:00:00+01:00,17,30.7
2021-06-21 08:30:00+01:00,18,30.7
2021-06-21 09:00:00+01:00,19,31
2021-06-21 09:30:00+01:00,20,31.25
2021-06-21 10:00:00+01:00,21,31.55
2021-06-21 10:30:00+01:00,22,31.8
2021-06-21 11:00:00+01:00,23,99.5
2021-06-21 11:30:00+01:00,24,99.5
2021-06-21 12:00:00+01:00,25,99.5
2021-06-21 12:30:00+01:00,26,99.5
2021-06-21 13:00:00+01:00,27,99.5
2021-06-21 13:30:00+01:00,28,99.5
2021-06-21 14:00:00+01:00,29,36
2021-06-21 14:30:00+01:00,30,34
2021-06-21 15:00:00+01:00,31,36
2021-06-21 15:30:00+01:00,32,99.5
2021-06-21 16:00:00+01:00,33,99.5
2021-06-21 16:30:00+01:00,34,99.5
2021-06-21 17:00:00+01:00,35,99.5
2021-06-21 17:30:00+01:00,36,99.5
2021-06-21 18:00:00+01:00,37,99.5
2021-06-21 18:30:00+01:00,38,46.1
2021-06-21 19:00:00+01:00,39,99.5
2021-06-21 19:30:00+01:00,40,99.5
2021-06-21 20:00:00+01:00,41,99.5
2021-06-21 20:30:00+01:00,42,37
2021-06-21 21:00:00+01:00,43,97
2021-06-21 21:30:00+01:00,44,37.1
2021-06-21 22:00:00+01:00,45,37.1
2021-06-21 22:30:00+01:00,46,75.5
2021-06-21 23:00:00+01:00,47,94.85
2021-06-21 23:30:00+01:00,48,62.55
2021-06-22 00:00:00+01:00,1,56.85
2021-06-22 00:30:00+01:00,2,56.88
2021-06-22 01:00:00+01:00,3,84.95
2021-06-22 01:30:00+01:00,4,89.89
2021-06-22 02:00:00+01:00,5,89.89
2021-06-22 02:30:00+01:00,6,56.81015
2021-06-22 03:00:00+01:00,7,51.96
2021-06-22 03:30:00+01:00,8,51.13
2021-06-22 04:00:00+01:00,9,57.96
2021-06-22 04:30:00+01:00,10,62.96
2021-06-22 05:00:00+01:00,11,89.89
2021-06-22 05:30:00+01:00,12,84.75
2021-06-22 06:00:00+01:00,13,32.6
2021-06-22 06:30:00+01:00,14,32.55
2021-06-22 07:00:00+01:00,15,33
2021-06-22 07:30:00+01:00,16,88.15
2021-06-22 08:00:00+01:00,17,108.76
2021-06-22 08:30:00+01:00,18,32.6
2021-06-22 09:00:00+01:00,19,33
2021-06-22 09:30:00+01:00,20,34.76
2021-06-22 10:00:00+01:00,21,108.8
2021-06-22 10:30:00+01:00,22,35
2021-06-22 11:00:00+01:00,23,35
2021-06-22 11:30:00+01:00,24,36.25
2021-06-22 12:00:00+01:00,25,36.69
2021-06-22 12:30:00+01:00,26,90
2021-06-22 13:00:00+01:00,27,36.9
2021-06-22 13:30:00+01:00,28,90
2021-06-22 14:00:00+01:00,29,38
2021-06-22 14:30:00+01:00,30,89
2021-06-22 15:00:00+01:00,31,38.31
2021-06-22 15:30:00+01:00,32,38.3
2021-06-22 16:00:00+01:00,33,38.3
2021-06-22 16:30:00+01:00,34,37
2021-06-22 17:00:00+01:00,35,38.3
2021-06-22 17:30:00+01:00,36,38.31
2021-06-22 18:00:00+01:00,37,38.3
2021-06-22 18:30:00+01:00,38,38.3
2021-06-22 19:00:00+01:00,39,39
2021-06-22 19:30:00+01:00,40,108.95
2021-06-22 20:00:00+01:00,41,12
2021-06-22 20:30:00+01:00,42,39
2021-06-22 21:00:00+01:00,43,39.5
2021-06-22 21:30:00+01:00,44,40.5
2021-06-22 22:00:00+01:00,45,107.5
2021-06-22 22:30:00+01:00,46,99
2021-06-22 23:00:00+01:00,47,93
2021-06-22 23:30:00+01:00,48,61
2021-06-23 00:00:00+01:00,1,61.06
2021-06-23 00:30:00+01:00,2,60.57
2021-06-23 01:00:00+01:00,3,86.68
2021-06-23 01:30:00+01:00,4,86.68
2021-06-23 02:00:00+01:00,5,86.68
2021-06-23 02:30:00+01:00,6,53.1
2021-06-23 03:00:00+01:00,7,86.5
2021-06-23 03:30:00+01:00,8,86.5
2021-06-23 04:00:00+01:00,9,86.5
2021-06-23 04:30:00+01:00,10,71.88
2021-06-23 05:00:00+01:00,11,74.8
2021-06-23 05:30:00+01:00,12,77.3
2021-06-23 06:00:00+01:00,13,92.3
2021-06-23 06:30:00+01:00,14,96
2021-06-23 07:00:00+01:00,15,105
2021-06-23 07:30:00+01:00,16,114.94
2021-06-23 08:00:00+01:00,17,41
2021-06-23 08:30:00+01:00,18,39.2
2021-06-23 09:00:00+01:00,19,115
2021-06-23 09:30:00+01:00,20,95
2021-06-23 10:00:00+01:00,21,114.5
2021-06-23 10:30:00+01:00,22,95
2021-06-23 11:00:00+01:00,23,39
2021-06-23 11:30:00+01:00,24,39.2
2021-06-23 12:00:00+01:00,25,110.9501
2021-06-23 12:30:00+01:00,26,110.95
2021-06-23 13:00:00+01:00,27,110.95003
2021-06-23 13:30:00+01:00,28,40
2021-06-23 14:00:00+01:00,29,40
2021-06-23 14:30:00+01:00,30,105
2021-06-23 15:00:00+01:00,31,40
2021-06-23 15:30:00+01:00,32,110
2021-06-23 16:00:00+01:00,33,105
2021-06-23 16:30:00+01:00,34,111.95
2021-06-23 17:00:00+01:00,35,40
2021-06-23 17:30:00+01:00,36,39.2
2021-06-23 18:30:00+01:00,38,139.5
2021-06-23 19:00:00+01:00,39,139.5
2021-06-23 19:30:00+01:00,40,39.2
2021-06-23 20:00:00+01:00,41,139.5
2021-06-23 20:30:00+01:00,42,124
2021-06-23 21:00:00+01:00,43,111.95
2021-06-23 21:30:00+01:00,44,44.75
2021-06-23 22:00:00+01:00,45,111.95
2021-06-23 22:30:00+01:00,46,98
2021-06-23 23:00:00+01:00,47,100
2021-06-23 23:30:00+01:00,48,99
2021-06-24 00:00:00+01:00,1,99
2021-06-24 00:30:00+01:00,2,66.83
2021-06-24 01:00:00+01:00,3,64.33
2021-06-24 01:30:00+01:00,4,62.86
2021-06-24 02:00:00+01:00,5,60.99
2021-06-24 02:30:00+01:00,6,59.3
2021-06-24 03:00:00+01:00,7,88.95
2021-06-24 03:30:00+01:00,8,88.95
2021-06-24 04:00:00+01:00,9,98.6
2021-06-24 04:30:00+01:00,10,92.95
2021-06-24 05:00:00+01:00,11,64.67011
2021-06-24 05:30:00+01:00,12,66.04
2021-06-24 06:00:00+01:00,13,81.16
2021-06-24 06:30:00+01:00,14,80.48
2021-06-24 07:00:00+01:00,15,117.84695
2021-06-24 07:30:00+01:00,16,119.83
2021-06-24 08:00:00+01:00,17,119.95011
2021-06-24 08:30:00+01:00,18,119.95
2021-06-24 09:00:00+01:00,19,117.95
2021-06-24 09:30:00+01:00,20,117.95
2021-06-24 10:00:00+01:00,21,117.5
2021-06-24 10:30:00+01:00,22,117.5
